id,label,attr_0,attr_1,attr_2,attr_3,attr_4
21468,R21468,2852,159,18,60,9
21469,R21469,3252,100,14,342,62
21470,R21470,3655,6,18,1106,300
21471,R21471,2936,6,12,698,164
21472,R21472,3126,295,11,295,0
21473,R21473,2833,103,23,390,184
21474,R21474,2170,328,16,30,2
21475,R21475,2550,194,8,150,3
21476,R21476,2850,69,14,0,0
21477,R21477,2312,320,19,216,82
21478,R21478,2719,85,14,30,-11
21479,R21479,2905,47,10,90,21
21480,R21480,2847,283,23,67,10
21481,R21481,3247,55,11,573,169
21482,R21482,2783,108,12,192,53
21483,R21483,2328,131,25,67,30
21484,R21484,2924,25,17,642,190
21485,R21485,2504,65,13,124,21
21486,R21486,2786,70,25,85,20
21487,R21487,2975,137,10,60,-2
21488,R21488,3075,207,8,95,-17
21489,R21489,2979,21,15,525,12
21490,R21490,2773,70,7,255,35
21491,R21491,2798,24,13,182,19
21492,R21492,3406,63,6,402,57
21493,R21493,2954,240,12,192,61
21494,R21494,2951,197,25,0,0
21495,R21495,2668,32,23,60,18
21496,R21496,2903,118,19,192,30
21497,R21497,3118,90,4,402,37
21498,R21498,2279,358,30,216,97
21499,R21499,3127,26,22,190,52
21500,R21500,2725,50,4,190,16
21501,R21501,3216,139,5,150,0
21502,R21502,3383,189,17,626,197
21503,R21503,2458,298,17,297,133
21504,R21504,2854,132,12,212,106
21505,R21505,3157,333,8,268,33
21506,R21506,2877,142,14,120,0
21507,R21507,3306,4,9,470,-23
21508,R21508,3212,297,19,309,15
21509,R21509,2934,237,32,382,242
21510,R21510,3285,349,4,30,2
21511,R21511,2796,180,0,0,0
21512,R21512,2770,62,13,0,0
21513,R21513,2778,268,25,234,149
21514,R21514,3070,298,14,577,30
21515,R21515,2665,20,15,30,5
21516,R21516,3181,225,15,247,37
21517,R21517,2976,62,13,192,21
21518,R21518,2938,50,8,331,25
21519,R21519,3050,334,14,534,83
21520,R21520,3200,131,35,780,46
21521,R21521,2860,59,12,150,-11
21522,R21522,3120,331,10,67,4
21523,R21523,2944,65,22,30,15
21524,R21524,3260,52,12,335,81
21525,R21525,3198,133,9,514,26
21526,R21526,3421,248,20,379,111
21527,R21527,3328,105,16,499,70
21528,R21528,2955,23,5,576,53
21529,R21529,3068,67,23,120,-14
21530,R21530,2898,305,19,450,226
21531,R21531,2386,337,10,0,0
21532,R21532,2864,192,12,277,15
21533,R21533,2658,113,15,366,58
21534,R21534,3298,356,3,240,33
21535,R21535,3056,41,9,30,2
21536,R21536,3109,286,8,324,-8
21537,R21537,3427,225,6,882,221
21538,R21538,2974,163,13,603,30
21539,R21539,2720,73,5,0,0
21540,R21540,3168,121,4,242,16
21541,R21541,3109,93,15,313,54
21542,R21542,2079,259,22,30,7
21543,R21543,3066,111,3,30,-1
21544,R21544,2850,19,21,277,68
21545,R21545,3242,86,10,420,-22
21546,R21546,2813,46,29,175,71
21547,R21547,3060,169,5,598,27
21548,R21548,2542,3,5,150,0
21549,R21549,3078,304,27,485,254
21550,R21550,2919,121,4,180,10
21551,R21551,3299,147,22,124,-22
21552,R21552,3015,193,16,755,104
21553,R21553,3256,332,9,30,5
21554,R21554,3019,353,13,993,221
21555,R21555,2979,97,15,201,16
21556,R21556,3049,17,20,878,180
21557,R21557,2124,299,21,212,121
21558,R21558,2747,315,2,85,12
21559,R21559,2807,253,17,268,88
21560,R21560,3060,42,19,242,17
21561,R21561,3235,25,15,702,101
21562,R21562,2557,84,17,212,41
21563,R21563,2916,198,2,570,3
21564,R21564,2708,82,14,0,0
21565,R21565,3010,159,6,552,-10
21566,R21566,3113,1,18,108,15
21567,R21567,2943,76,16,600,116
21568,R21568,2948,49,9,0,0
21569,R21569,2835,135,10,124,8
21570,R21570,2208,0,31,180,83
21571,R21571,2840,333,17,85,22
21572,R21572,3283,174,2,404,43
21573,R21573,3008,270,10,658,-112
21574,R21574,3005,76,4,509,117
21575,R21575,2872,207,30,108,39
21576,R21576,3014,20,13,566,95
21577,R21577,3134,135,4,0,0
21578,R21578,2826,115,25,85,26
21579,R21579,3341,47,10,474,29
21580,R21580,3000,72,8,67,-2
21581,R21581,2499,243,6,30,-10
21582,R21582,3038,303,15,467,-82
21583,R21583,2141,264,28,258,135
21584,R21584,3244,325,13,108,21
21585,R21585,3270,62,10,342,15
21586,R21586,2625,189,10,60,-4
21587,R21587,3093,137,8,295,30
21588,R21588,3056,220,4,190,0
21589,R21589,3050,147,11,361,-49
21590,R21590,3190,184,16,212,27
21591,R21591,3238,84,17,721,192
21592,R21592,3265,281,18,242,47
21593,R21593,2795,109,36,319,176
21594,R21594,2857,30,14,85,17
21595,R21595,2844,2,19,228,70
21596,R21596,2942,45,5,408,29
21597,R21597,3027,114,13,60,4
21598,R21598,3019,348,18,323,63
21599,R21599,2859,135,5,331,58
21600,R21600,3217,108,4,30,0
21601,R21601,2713,196,23,108,37
21602,R21602,2261,16,15,277,109
21603,R21603,2885,337,19,60,22
21604,R21604,2263,342,21,150,66
21605,R21605,2283,179,39,30,25
21606,R21606,2824,328,13,30,12
21607,R21607,3284,58,21,218,55
21608,R21608,2069,25,30,42,16
21609,R21609,2896,201,10,382,51
21610,R21610,3159,167,4,256,50
21611,R21611,3004,90,12,700,208
21612,R21612,2979,286,22,570,345
21613,R21613,3102,111,16,0,0
21614,R21614,3218,62,5,85,5
21615,R21615,3012,265,9,85,8
21616,R21616,2196,313,28,192,116
21617,R21617,3222,8,19,457,26
21618,R21618,3072,172,12,30,-3
21619,R21619,2797,94,13,90,-4
21620,R21620,3308,47,17,150,13
21621,R21621,2569,261,30,170,76
21622,R21622,2569,338,17,30,11
21623,R21623,2944,27,17,277,44
21624,R21624,3021,11,4,679,167
21625,R21625,2784,159,15,95,17
21626,R21626,2798,51,6,134,8
21627,R21627,2572,101,14,240,81
21628,R21628,2920,22,11,95,1
21629,R21629,2768,45,13,216,56
21630,R21630,3123,142,13,90,-5
21631,R21631,2541,93,4,30,0
21632,R21632,3147,354,9,270,-30
21633,R21633,2781,188,25,150,49
21634,R21634,2122,311,13,190,85
21635,R21635,2586,80,18,95,-12
21636,R21636,2463,254,22,201,48
21637,R21637,2919,72,5,518,16
21638,R21638,3224,39,12,531,82
21639,R21639,2808,180,32,0,0
21640,R21640,2855,78,13,242,76
21641,R21641,3000,339,8,216,23
21642,R21642,3155,45,18,323,55
21643,R21643,3116,5,14,124,22
21644,R21644,2756,52,28,90,-19
21645,R21645,3202,166,12,342,-11
21646,R21646,3328,295,13,745,160
21647,R21647,2395,343,19,258,143
21648,R21648,2226,345,21,95,32
21649,R21649,2627,1,23,150,52
21650,R21650,2674,193,21,285,20
21651,R21651,3183,187,6,190,21
21652,R21652,2880,110,19,85,13
21653,R21653,2758,72,12,108,34
21654,R21654,3056,331,6,0,0
21655,R21655,3002,352,14,170,20
21656,R21656,2813,355,15,60,10
21657,R21657,3175,63,9,270,30
21658,R21658,2930,134,26,420,103
21659,R21659,2906,45,1,371,6
21660,R21660,3193,267,14,228,42
21661,R21661,3142,7,8,153,47
21662,R21662,2754,263,37,210,120
21663,R21663,2989,277,8,127,11
21664,R21664,3079,86,12,30,-6
21665,R21665,3368,0,17,566,179
21666,R21666,3318,177,17,95,26
21667,R21667,2697,295,35,421,81
21668,R21668,3263,194,9,247,30
21669,R21669,3257,280,4,780,-17
21670,R21670,2982,270,6,454,0
21671,R21671,3120,240,11,190,4
21672,R21672,2578,39,9,210,62
21673,R21673,3277,115,15,677,0
21674,R21674,3291,90,21,150,57
21675,R21675,2356,273,27,127,54
21676,R21676,2774,355,5,255,32
21677,R21677,2930,23,16,162,41
21678,R21678,3227,50,11,30,7
21679,R21679,3022,150,15,127,15
21680,R21680,2952,80,5,323,7
21681,R21681,3055,336,14,192,52
21682,R21682,2960,27,6,124,-6
21683,R21683,3135,148,16,90,0
21684,R21684,2679,266,21,256,134
21685,R21685,2509,330,15,330,140
21686,R21686,2675,24,5,390,83
21687,R21687,2828,353,12,30,3
21688,R21688,3274,4,10,216,71
21689,R21689,3166,302,7,30,4
21690,R21690,3021,88,16,525,0
21691,R21691,3224,201,17,845,10
21692,R21692,3043,108,7,417,15
21693,R21693,3046,346,7,175,11
21694,R21694,3201,88,6,426,69
21695,R21695,2925,23,5,108,-1
21696,R21696,2340,298,26,108,40
21697,R21697,3169,70,20,285,56
21698,R21698,2901,310,4,60,10
21699,R21699,2596,122,11,0,0
21700,R21700,2607,23,19,67,5
21701,R21701,3210,302,20,417,130
21702,R21702,2881,176,16,201,61
21703,R21703,3183,35,15,466,38
21704,R21704,3181,306,12,240,14
21705,R21705,2320,102,24,361,139
21706,R21706,2912,75,24,108,36
21707,R21707,3217,211,8,589,82
21708,R21708,3345,331,12,30,6
21709,R21709,3094,182,14,60,-15
21710,R21710,3085,347,9,570,84
21711,R21711,2784,17,7,127,18
21712,R21712,2844,339,15,566,82
21713,R21713,3194,139,23,361,101
21714,R21714,3060,259,8,175,17
21715,R21715,2879,277,10,513,233
21716,R21716,3221,90,4,90,3
21717,R21717,2592,81,16,335,-14
21718,R21718,2989,96,12,295,44
21719,R21719,3141,40,20,361,28
21720,R21720,3199,350,10,457,45
21721,R21721,3238,200,6,543,128
21722,R21722,2377,335,20,30,6
21723,R21723,3279,349,5,558,37
21724,R21724,3208,346,15,671,159
21725,R21725,3369,325,28,350,143
21726,R21726,3260,123,7,30,-1
21727,R21727,2795,56,31,351,122
21728,R21728,3265,19,23,470,51
21729,R21729,2837,17,37,67,52
21730,R21730,2715,13,11,384,100
21731,R21731,2972,45,5,212,7
21732,R21732,3119,93,12,153,23
21733,R21733,3139,66,9,309,26
21734,R21734,2601,141,6,67,-19
21735,R21735,2938,265,28,153,52
21736,R21736,2853,343,9,124,5
21737,R21737,3241,26,7,430,20
21738,R21738,3337,112,10,108,14
21739,R21739,2500,315,5,85,12
21740,R21740,3150,90,5,216,61
21741,R21741,3345,299,10,342,44
21742,R21742,3291,50,16,30,6
21743,R21743,3130,237,8,277,49
21744,R21744,2867,57,25,134,58
21745,R21745,2884,69,22,60,7
21746,R21746,2446,287,16,60,13
21747,R21747,3235,126,4,212,20
21748,R21748,3062,149,11,162,38
21749,R21749,2771,13,13,120,20
21750,R21750,3110,70,21,42,5
21751,R21751,2521,42,24,42,13
21752,R21752,3152,13,21,780,279
21753,R21753,3226,319,26,175,20
21754,R21754,3096,124,15,127,30
21755,R21755,3163,37,16,90,9
21756,R21756,2894,117,3,499,33
21757,R21757,3197,154,24,108,31
21758,R21758,3237,10,12,60,12
21759,R21759,3099,322,5,0,0
21760,R21760,2753,325,11,90,7
21761,R21761,3009,131,14,210,29
21762,R21762,3288,140,11,313,-2
21763,R21763,3024,15,5,256,27
21764,R21764,3185,31,4,124,3
21765,R21765,2812,346,8,170,19
21766,R21766,2622,38,14,170,18
21767,R21767,3266,122,17,390,152
21768,R21768,3287,68,11,150,25
21769,R21769,3296,61,21,192,93
21770,R21770,2916,44,22,42,17
21771,R21771,3019,20,22,335,126
21772,R21772,3316,353,14,934,113
21773,R21773,2783,329,26,272,106
21774,R21774,2927,90,10,457,45
21775,R21775,2765,135,13,256,30
21776,R21776,2983,1,17,323,77
21777,R21777,2887,78,10,268,55
21778,R21778,2820,106,8,323,24
21779,R21779,3003,61,13,0,0
21780,R21780,3121,352,15,95,11
21781,R21781,3031,87,9,492,56
21782,R21782,2975,72,2,446,50
21783,R21783,3060,236,14,162,37
21784,R21784,3135,29,14,234,69
21785,R21785,3204,335,9,671,128
21786,R21786,2712,170,25,242,103
21787,R21787,2697,16,20,470,-44
21788,R21788,2708,73,27,85,16
21789,R21789,2838,318,29,323,115
21790,R21790,3271,47,10,391,1
21791,R21791,2370,72,11,30,6
21792,R21792,3283,88,29,192,-32
21793,R21793,3189,117,7,42,3
21794,R21794,2867,330,18,67,14
21795,R21795,2583,219,23,182,55
21796,R21796,2471,269,11,420,218
21797,R21797,2608,126,8,30,-2
21798,R21798,2776,53,9,258,11
21799,R21799,2922,54,15,216,29
21800,R21800,2200,346,37,67,28
21801,R21801,2728,77,21,30,13
21802,R21802,3354,323,10,330,48
21803,R21803,3276,151,14,180,-45
21804,R21804,2711,128,6,295,16
21805,R21805,2774,127,26,120,58
21806,R21806,3157,22,10,418,39
21807,R21807,2871,32,6,339,54
21808,R21808,3247,355,11,175,18
21809,R21809,2871,73,22,190,58
21810,R21810,2694,339,14,60,11
21811,R21811,2101,44,25,283,39
21812,R21812,2652,198,19,30,-15
21813,R21813,3113,32,16,457,97
21814,R21814,3031,106,27,732,221
21815,R21815,2955,26,24,242,49
21816,R21816,3039,56,12,361,70
21817,R21817,3120,33,13,693,7
21818,R21818,3172,331,10,382,75
21819,R21819,3344,109,13,531,65
21820,R21820,3092,37,12,750,91
21821,R21821,2773,124,13,390,12
21822,R21822,3158,359,16,190,43
21823,R21823,3269,212,15,300,61
21824,R21824,3024,101,4,212,16
21825,R21825,2723,17,11,124,14
21826,R21826,2896,356,19,525,190
21827,R21827,2991,171,8,210,39
21828,R21828,3181,18,9,335,22
21829,R21829,3043,135,10,95,14
21830,R21830,3049,144,16,366,129
21831,R21831,2913,251,21,85,27
21832,R21832,3133,315,6,175,19
21833,R21833,3027,279,6,819,62
21834,R21834,2163,7,30,95,64
21835,R21835,3330,325,15,674,191
21836,R21836,3036,302,15,150,41
21837,R21837,2783,288,24,60,26
21838,R21838,2547,131,15,134,29
21839,R21839,3004,80,8,330,-13
21840,R21840,3332,219,10,446,53
21841,R21841,2712,83,13,0,0
21842,R21842,3166,351,12,67,7
21843,R21843,3008,211,12,384,92
21844,R21844,2604,83,13,30,-2
21845,R21845,3373,313,10,108,5
21846,R21846,3293,46,22,824,103
21847,R21847,2919,48,6,42,0
21848,R21848,2875,309,12,272,108
21849,R21849,2699,35,16,150,3
21850,R21850,2739,93,24,95,7
21851,R21851,3014,212,17,162,-13
21852,R21852,2781,242,12,0,0
21853,R21853,2998,146,17,201,7
21854,R21854,2755,143,7,90,14
21855,R21855,2931,324,30,331,163
21856,R21856,2794,262,35,210,85
21857,R21857,3040,211,18,95,3
21858,R21858,3011,134,16,210,29
21859,R21859,2416,215,18,60,22
21860,R21860,3303,117,5,192,48
21861,R21861,3104,265,8,67,6
21862,R21862,3280,229,9,365,5
21863,R21863,2931,255,27,255,114
21864,R21864,3586,63,22,981,301
21865,R21865,3133,96,7,216,13
21866,R21866,3079,117,12,216,31
21867,R21867,2981,183,15,108,16
21868,R21868,2768,317,16,95,17
21869,R21869,3044,108,8,443,16
21870,R21870,3208,234,18,902,-61
21871,R21871,3406,290,20,212,60
21872,R21872,2527,57,10,90,6
21873,R21873,2964,169,19,313,33
21874,R21874,3216,71,9,42,5
21875,R21875,3280,183,15,153,23
21876,R21876,2642,90,13,255,-9
21877,R21877,2749,39,19,212,63
21878,R21878,2966,211,10,120,35
21879,R21879,2998,0,4,750,72
21880,R21880,2829,41,4,242,12
21881,R21881,2988,290,9,108,22
21882,R21882,3224,139,14,582,108
21883,R21883,3186,109,11,513,9
21884,R21884,3041,43,19,1055,172
21885,R21885,2885,315,15,430,53
21886,R21886,3277,102,15,450,3
21887,R21887,3284,87,42,120,84
21888,R21888,3242,60,14,488,126
21889,R21889,2992,47,13,825,232
21890,R21890,2340,58,10,0,0
21891,R21891,3264,249,14,630,48
21892,R21892,1948,275,13,120,26
21893,R21893,3009,111,3,30,2
21894,R21894,3280,202,3,90,20
21895,R21895,3222,175,11,351,36
21896,R21896,3185,225,2,285,9
21897,R21897,2929,48,18,134,13
21898,R21898,2821,17,13,212,82
21899,R21899,2975,72,6,150,16
21900,R21900,2985,290,7,330,53
21901,R21901,2914,126,19,845,119
21902,R21902,3302,200,12,424,-5
21903,R21903,3152,29,6,108,8
21904,R21904,3123,78,8,424,28
21905,R21905,3238,320,4,201,-12
21906,R21906,2978,257,6,85,13
21907,R21907,2904,22,17,408,63
21908,R21908,2833,61,12,201,51
21909,R21909,3103,50,15,150,-6
21910,R21910,3245,358,8,270,55
21911,R21911,3275,112,10,242,-1
21912,R21912,3135,74,16,912,128
21913,R21913,3008,87,13,162,40
21914,R21914,3198,106,6,256,17
21915,R21915,2261,309,26,30,12
21916,R21916,3179,251,9,120,11
21917,R21917,2958,336,23,30,11
21918,R21918,2415,159,27,120,36
21919,R21919,2863,40,12,335,101
21920,R21920,2909,97,14,134,42
21921,R21921,3159,243,2,0,0
21922,R21922,3106,66,12,0,0
21923,R21923,2982,30,20,258,73
21924,R21924,3212,347,12,124,33
21925,R21925,3295,22,5,390,71
21926,R21926,2865,331,15,402,115
21927,R21927,3109,56,10,335,29
21928,R21928,2835,15,15,150,16
21929,R21929,2937,135,13,212,47
21930,R21930,2976,355,9,162,-19
21931,R21931,2962,63,6,240,43
21932,R21932,2837,102,21,108,38
21933,R21933,3260,247,16,85,8
21934,R21934,2814,90,4,319,92
21935,R21935,3224,120,17,192,30
21936,R21936,3209,314,15,511,5
21937,R21937,3414,94,18,270,102
21938,R21938,3310,63,15,594,198
21939,R21939,3157,240,11,830,50
21940,R21940,2991,4,10,309,42
21941,R21941,2697,358,15,60,14
21942,R21942,2588,247,4,212,-8
21943,R21943,3244,134,16,351,89
21944,R21944,3116,285,12,242,34
21945,R21945,3195,63,4,201,-20
21946,R21946,2968,83,16,277,3
21947,R21947,3095,168,16,210,43
21948,R21948,3080,7,18,721,164
21949,R21949,3470,162,10,890,237
21950,R21950,3018,334,11,0,0
21951,R21951,3008,274,13,90,26
21952,R21952,2936,143,16,192,96
21953,R21953,2970,101,19,124,28
21954,R21954,3264,347,13,95,25
21955,R21955,2649,149,7,474,118
21956,R21956,3023,72,8,484,112
21957,R21957,3281,153,14,424,2
21958,R21958,2991,62,16,335,46
21959,R21959,2582,197,28,324,-21
21960,R21960,2992,14,8,342,60
21961,R21961,2966,244,11,67,4
21962,R21962,2576,32,12,390,52
21963,R21963,3292,200,24,335,135
21964,R21964,2841,43,8,212,28
21965,R21965,3175,261,14,0,0
21966,R21966,2931,222,26,67,27
21967,R21967,3026,252,2,319,7
21968,R21968,3202,95,15,216,29
21969,R21969,2918,217,5,270,72
21970,R21970,3043,300,4,190,21
21971,R21971,3247,326,14,295,29
21972,R21972,2803,152,9,319,11
21973,R21973,2766,341,18,67,14
21974,R21974,3327,43,22,170,87
21975,R21975,2850,333,14,85,23
21976,R21976,2799,121,21,108,33
21977,R21977,2860,46,19,228,57
21978,R21978,3666,359,15,1120,311
21979,R21979,2748,32,7,376,10
21980,R21980,3285,274,12,228,78
21981,R21981,3163,201,3,42,1
21982,R21982,2715,118,9,242,35
21983,R21983,3002,63,11,256,18
21984,R21984,2922,45,6,408,9
21985,R21985,2949,60,11,342,12
21986,R21986,3042,320,25,150,32
21987,R21987,3168,142,8,633,-3
21988,R21988,2404,28,9,277,100
21989,R21989,2939,79,5,216,11
21990,R21990,3135,253,13,339,82
21991,R21991,3238,210,13,124,-12
21992,R21992,3041,52,6,67,0
21993,R21993,3053,113,2,541,81
21994,R21994,2844,70,6,283,46
21995,R21995,3064,226,15,418,59
21996,R21996,2820,333,17,150,16
21997,R21997,2337,13,12,0,0
21998,R21998,2876,205,7,0,0
21999,R21999,3231,154,15,120,18
22000,R22000,2683,70,22,108,32
22001,R22001,2844,248,13,30,5
22002,R22002,2954,87,25,451,149
22003,R22003,3180,71,19,365,11
22004,R22004,3168,45,13,108,4
22005,R22005,2793,120,5,256,38
22006,R22006,3131,21,13,30,4
22007,R22007,3050,319,17,466,122
22008,R22008,3006,40,15,124,-4
22009,R22009,3154,72,7,42,6
22010,R22010,2636,126,15,400,101
22011,R22011,2766,55,17,30,6
22012,R22012,3470,149,11,666,185
22013,R22013,2999,321,10,212,36
22014,R22014,2854,121,12,234,43
22015,R22015,3340,175,11,1110,101
22016,R22016,2403,72,18,180,77
22017,R22017,2968,307,10,268,61
22018,R22018,3090,263,14,342,43
22019,R22019,3099,42,11,339,28
22020,R22020,2881,61,10,424,83
22021,R22021,2567,129,19,190,44
22022,R22022,2945,336,6,60,6
22023,R22023,3200,344,22,488,124
22024,R22024,2846,128,16,85,2
22025,R22025,2998,216,13,379,89
22026,R22026,2388,21,32,42,23
22027,R22027,2792,52,8,379,8
22028,R22028,2914,88,27,277,109
22029,R22029,2753,179,16,30,-4
22030,R22030,2790,90,13,180,35
22031,R22031,3009,90,5,458,114
22032,R22032,2952,163,5,60,3
22033,R22033,2399,116,13,216,58
22034,R22034,2712,280,4,108,-14
22035,R22035,2793,86,9,150,25
22036,R22036,3234,10,12,940,59
22037,R22037,2887,8,7,443,74
22038,R22038,2217,354,32,95,35
22039,R22039,3050,8,26,503,-9
22040,R22040,3006,308,13,175,2
22041,R22041,2727,33,16,60,0
22042,R22042,3246,318,12,451,12
22043,R22043,3040,334,15,60,9
22044,R22044,3021,61,19,268,62
22045,R22045,2876,28,14,67,-4
22046,R22046,3224,283,9,153,21
22047,R22047,2235,259,31,404,191
22048,R22048,2976,73,6,180,0
22049,R22049,2579,132,6,67,-2
22050,R22050,3039,357,20,306,180
22051,R22051,3227,122,12,306,72
22052,R22052,2947,87,14,134,14
22053,R22053,2672,356,4,162,29
22054,R22054,2896,292,13,256,-10
22055,R22055,3144,337,26,858,383
22056,R22056,2069,34,17,175,76
22057,R22057,3059,341,13,366,-61
22058,R22058,3094,41,10,210,25
22059,R22059,3073,9,5,513,74
22060,R22060,3056,108,18,108,20
22061,R22061,3247,172,14,309,36
22062,R22062,3006,36,20,495,190
22063,R22063,3010,357,12,190,30
22064,R22064,2833,233,22,124,24
22065,R22065,3193,187,28,300,-2
22066,R22066,2345,332,30,67,29
22067,R22067,2920,147,15,335,110
22068,R22068,2504,69,11,60,12
22069,R22069,2947,75,19,256,138
22070,R22070,3233,159,14,510,79
22071,R22071,3022,157,19,295,90
22072,R22072,3320,13,9,361,41
22073,R22073,2964,312,14,247,56
22074,R22074,2561,104,15,30,6
22075,R22075,3043,38,22,960,286
22076,R22076,2738,127,7,120,-10
22077,R22077,3049,136,14,42,8
22078,R22078,2941,47,11,60,9
22079,R22079,2724,35,10,192,37
22080,R22080,2915,305,19,150,27
22081,R22081,2605,334,15,216,35
22082,R22082,2660,125,13,30,0
22083,R22083,3065,270,6,361,70
22084,R22084,3255,73,14,210,-23
22085,R22085,2252,34,31,0,0
22086,R22086,3215,119,5,301,61
22087,R22087,3282,190,13,182,33
22088,R22088,3229,10,9,182,12
22089,R22089,3400,96,18,277,71
22090,R22090,3098,68,18,242,61
22091,R22091,3140,1,24,450,8
22092,R22092,3073,130,11,67,-3
22093,R22093,2822,113,4,30,1
22094,R22094,2398,83,24,30,11
22095,R22095,2854,51,21,0,0
22096,R22096,3115,102,20,67,14
22097,R22097,3286,301,8,108,2
22098,R22098,2688,65,19,85,1
22099,R22099,3325,298,9,67,-1
22100,R22100,3169,8,14,95,20
22101,R22101,3218,12,7,390,46
22102,R22102,3000,76,22,524,183
22103,R22103,3041,13,6,470,72
22104,R22104,2995,144,14,67,30
22105,R22105,2959,296,26,319,116
22106,R22106,2503,132,11,30,-5
22107,R22107,3004,301,8,659,-116
22108,R22108,3106,283,9,134,8
22109,R22109,2781,197,16,150,-13
22110,R22110,2929,209,24,218,-2
22111,R22111,2600,153,7,301,113
22112,R22112,3147,185,10,134,11
22113,R22113,3253,291,13,404,37
22114,R22114,2920,46,19,484,125
22115,R22115,3176,165,11,85,1
22116,R22116,2375,18,19,192,33
22117,R22117,3386,291,33,547,189
22118,R22118,3107,91,16,247,70
22119,R22119,2562,78,16,60,-2
22120,R22120,2930,61,11,42,4
22121,R22121,2742,47,9,446,-19
22122,R22122,2798,52,14,180,17
22123,R22123,3316,234,18,120,24
22124,R22124,2297,102,33,127,57
22125,R22125,2961,37,16,600,-5
22126,R22126,2800,27,6,335,84
22127,R22127,2741,277,9,0,0
22128,R22128,3246,331,17,391,95
22129,R22129,2788,3,16,0,0
22130,R22130,2991,20,5,201,26
22131,R22131,3365,52,15,342,86
22132,R22132,3096,164,14,335,88
22133,R22133,3008,73,10,85,-1
22134,R22134,2870,140,17,342,43
22135,R22135,3116,36,19,192,33
22136,R22136,3031,332,15,671,110
22137,R22137,2946,58,15,371,153
22138,R22138,3150,72,9,319,34
22139,R22139,2777,36,9,525,43
22140,R22140,2880,321,13,553,88
22141,R22141,3092,125,11,395,-15
22142,R22142,2651,60,17,228,12
22143,R22143,3034,353,17,957,262
22144,R22144,2877,24,5,108,9
22145,R22145,3011,170,5,30,-2
22146,R22146,3080,78,16,228,32
22147,R22147,3007,32,8,268,-2
22148,R22148,2853,350,10,30,0
22149,R22149,3064,332,4,309,76
22150,R22150,2460,76,16,446,119
22151,R22151,2911,357,5,67,-3
22152,R22152,2627,231,18,313,201
22153,R22153,2911,81,20,330,106
22154,R22154,3283,309,18,201,53
22155,R22155,3290,334,12,540,15
22156,R22156,3282,82,11,124,-1
22157,R22157,2325,98,33,216,148
22158,R22158,3051,17,32,437,182
22159,R22159,3300,79,8,134,40
22160,R22160,3080,74,9,60,-2
22161,R22161,2810,51,15,242,37
22162,R22162,2979,162,4,30,0
22163,R22163,2910,83,19,351,105
22164,R22164,3073,357,26,690,47
22165,R22165,3412,27,24,272,111
22166,R22166,2744,66,9,443,57
22167,R22167,3050,28,9,0,0
22168,R22168,3045,356,11,395,57
22169,R22169,3047,343,5,234,1
22170,R22170,2925,5,21,277,70
22171,R22171,2907,67,20,90,-11
22172,R22172,2977,49,5,85,2
22173,R22173,2996,127,17,277,-11
22174,R22174,2553,101,13,30,7
22175,R22175,3334,329,34,319,85
22176,R22176,3405,107,11,124,8
22177,R22177,3161,121,7,42,0
22178,R22178,2600,27,12,234,18
22179,R22179,2910,279,7,201,32
22180,R22180,3018,116,11,570,48
22181,R22181,3033,90,8,108,7
22182,R22182,3125,319,21,270,-4
22183,R22183,2433,4,8,382,85
22184,R22184,2555,111,8,201,26
22185,R22185,2911,330,20,150,29
22186,R22186,2988,225,15,234,39
22187,R22187,2839,114,14,469,109
22188,R22188,3029,58,7,30,0
22189,R22189,2566,51,13,360,42
22190,R22190,2528,331,30,150,85
22191,R22191,2617,133,8,108,15
22192,R22192,3170,72,16,182,-25
22193,R22193,3221,34,7,201,6
22194,R22194,2731,327,5,42,-7
22195,R22195,2858,27,8,85,5
22196,R22196,3179,66,9,492,63
22197,R22197,3278,317,16,402,115
22198,R22198,3309,316,22,721,110
22199,R22199,3030,138,18,485,42
22200,R22200,2425,354,19,30,10
22201,R22201,3201,346,18,170,14
22202,R22202,2488,207,19,95,31
22203,R22203,3398,112,7,685,165
22204,R22204,2575,191,34,216,90
22205,R22205,3042,235,16,379,35
22206,R22206,2560,212,9,630,89
22207,R22207,2964,95,17,124,45
22208,R22208,2174,61,12,30,0
22209,R22209,2834,328,26,228,90
22210,R22210,3004,47,12,60,-2
22211,R22211,3001,94,13,108,11
22212,R22212,2797,107,25,366,142
22213,R22213,2278,271,10,120,45
22214,R22214,3014,260,8,467,47
22215,R22215,2706,92,17,95,16
22216,R22216,2514,60,20,30,9
22217,R22217,2818,48,13,108,31
22218,R22218,3348,270,9,216,26
22219,R22219,3287,235,17,297,2
22220,R22220,3313,343,10,180,14
22221,R22221,3213,79,5,540,85
22222,R22222,2991,3,4,335,12
22223,R22223,2905,106,3,390,73
22224,R22224,3099,85,8,306,28
22225,R22225,3177,35,20,182,48
22226,R22226,2600,105,7,228,35
22227,R22227,3094,243,10,30,-5
22228,R22228,3133,29,13,323,52
22229,R22229,3137,295,11,516,90
22230,R22230,2802,33,8,618,14
22231,R22231,3257,95,15,175,-27
22232,R22232,3027,70,7,272,19
22233,R22233,2934,168,26,1128,159
22234,R22234,2330,314,28,42,22
22235,R22235,3144,247,14,430,93
22236,R22236,3200,342,5,180,-13
22237,R22237,3077,24,21,853,208
