id,label,attr_0,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9
22883,R22883,6206,2799,447,4490,1926,7482,2442,6124,3327,9592
22884,R22884,7822,5482,4168,5521,7977,8152,101,154,585,667
22885,R22885,4999,8027,5259,585,6269,1937,9969,8428,1810,2809
22886,R22886,7463,2017,6425,7319,8510,2135,9662,567,6776,1825
22887,R22887,9272,943,3769,9166,6195,5940,4822,1875,7561,8997
22888,R22888,1635,663,4964,7001,7312,9759,2353,6825,1849,4601
22889,R22889,621,4376,6349,1905,1084,1139,7162,7016,6423,4916
22890,R22890,107,6665,4927,8957,1815,8231,3058,8103,2796,4048
22891,R22891,1224,9808,2348,9870,6880,8657,965,37,7693,3656
22892,R22892,1509,1679,2291,2944,6641,9525,4372,9147,8459,5503
22893,R22893,7812,5729,456,822,2231,8769,6157,3597,1926,730
22894,R22894,7715,6334,8673,8774,6612,5637,1865,1270,665,9761
22895,R22895,5403,4013,4676,739,3717,488,1355,6982,6727,8736
22896,R22896,4806,9130,7855,8518,7536,2179,2448,761,2995,964
22897,R22897,8373,9330,4165,4732,4726,3900,2490,7364,5743,1617
22898,R22898,5015,3236,5831,4614,6703,1793,9471,4611,8945,2985
22899,R22899,2178,2635,2220,4255,149,5483,9887,4801,1619,7102
22900,R22900,6349,9576,3856,2576,6467,2491,5345,740,8468,2546
22901,R22901,3305,8671,9094,7937,2855,7371,1511,7713,8403,4424
22902,R22902,2155,5752,2331,3050,1687,1691,5379,4859,8807,6249
22903,R22903,5590,6803,5996,971,1389,4734,3520,4367,298,8259
22904,R22904,7281,5470,1452,554,6933,7268,4703,9419,176,4273
22905,R22905,2853,6405,2994,5841,2953,5321,8699,5895,948,7452
22906,R22906,4867,9231,9739,713,9718,5225,7167,6704,7243,7339
22907,R22907,9921,1612,1125,9783,1441,3541,9802,7834,8610,7172
22908,R22908,6935,4533,6913,4827,448,4222,7018,8035,8444,6248
22909,R22909,1723,5234,3028,1475,9576,6213,1273,3671,3036,4980
22910,R22910,8187,2463,7244,8146,2872,3427,878,5329,9186,7556
22911,R22911,4604,450,2078,1495,7522,8826,6774,7340,2827,3797
22912,R22912,9783,9487,202,2606,3090,925,3588,4881,4222,5569
22913,R22913,4469,6141,939,4689,8890,794,3619,4712,5771,5027
22914,R22914,448,2694,8548,295,626,6089,8722,6649,4452,8920
22915,R22915,5510,4695,3031,2083,9463,5217,102,1639,4547,2000
22916,R22916,3379,2287,8293,4325,8623,3365,3673,71,1311,3584
22917,R22917,9148,1931,5431,7489,6975,3097,5309,7005,9779,2311
22918,R22918,327,8177,884,2686,575,3080,4031,1666,5812,3477
22919,R22919,2628,356,4524,861,9382,246,3155,1035,1914,8306
22920,R22920,2244,232,5447,2290,5184,4482,9656,2402,4545,2659
22921,R22921,5426,9007,5862,4067,7858,8378,1731,6434,149,4589
22922,R22922,1358,2108,4272,9936,6390,3164,8386,1635,8037,5980
22923,R22923,6691,302,6894,5622,5580,4095,3431,2901,9016,9409
22924,R22924,9591,5706,6542,7046,7853,5823,2605,1354,1088,7511
22925,R22925,6858,660,5856,3487,6280,6330,4341,4468,7017,5402
22926,R22926,1646,7843,2808,6625,8445,6060,67,6424,3643,2969
22927,R22927,8777,7895,1490,1044,606,855,8260,6982,7654,8718
22928,R22928,6083,2901,2907,353,3084,5021,7319,1738,7557,4070
22929,R22929,2284,6323,6290,4131,9325,8881,1544,1310,2456,1567
22930,R22930,5331,5881,8324,2576,8813,2786,3816,5371,6272,8772
22931,R22931,3218,5331,1037,9894,9353,3617,5274,7650,2681,4880
22932,R22932,4684,9679,5184,2809,7793,413,6541,5181,578,9187
22933,R22933,5683,2274,819,2788,8126,4388,1338,1389,599,8642
22934,R22934,1377,9061,3337,7229,5372,756,6467,2003,8275,2510
22935,R22935,9521,7959,6222,8637,3416,1467,9947,3261,7698,3830
22936,R22936,1938,6778,8132,4633,2989,2484,5267,5728,5310,5477
22937,R22937,7524,6033,9497,9366,3561,9656,3857,5130,9580,7326
22938,R22938,806,6199,251,6671,8132,288,2893,426,6891,2905
22939,R22939,8831,2634,7302,6778,8814,7408,1319,474,5939,4547
22940,R22940,6426,682,2540,6360,8473,2189,608,290,7839,8687
22941,R22941,2758,2580,5724,4240,9115,2058,6565,743,8199,5775
22942,R22942,7516,2186,277,7555,6304,3194,8963,4115,6006,8767
22943,R22943,2816,3785,9366,5563,7460,7012,808,1035,9682,2748
22944,R22944,8809,326,6245,8650,3686,5380,6995,7413,8250,3690
22945,R22945,8263,8081,4657,7731,5411,4838,5592,103,7236,7998
22946,R22946,2228,5999,3241,9419,8020,7419,7208,7638,6834,1092
22947,R22947,2827,8285,6029,4122,178,1472,6019,6221,9566,8916
22948,R22948,5226,6829,1949,2724,7107,4296,5614,2719,9369,362
22949,R22949,8076,5802,2603,8987,476,2166,1150,8825,8996,1218
22950,R22950,4327,8780,1241,1437,927,6833,6757,5775,4851,7900
22951,R22951,3681,3461,2684,6709,9496,3695,8267,1244,205,3955
22952,R22952,7083,6992,9365,7589,9380,1613,9241,338,2149,8837
22953,R22953,1951,3387,259,3500,3102,629,3503,7852,7889,5963
22954,R22954,2586,4183,2687,7572,8228,7341,5269,7763,2951,5438
22955,R22955,9146,8008,1277,9320,3822,2119,6843,4926,6110,8112
22956,R22956,2234,9564,5013,5180,8832,3118,7070,5351,868,4308
22957,R22957,2789,7849,4892,7684,3330,4577,6116,1895,6301,5280
22958,R22958,9491,1802,4025,64,7155,4997,9582,8063,4644,5573
22959,R22959,8192,5436,4679,2936,1888,500,2646,4746,8027,1783
22960,R22960,435,3028,2185,2258,1754,2163,7009,5946,6325,7833
22961,R22961,9921,357,1813,5681,6032,7513,723,5753,8244,730
22962,R22962,8662,2263,1501,8722,7570,4179,9440,8806,522,2042
22963,R22963,8303,8320,7999,543,1271,3966,3925,4939,6987,6819
22964,R22964,2198,9224,3743,3740,7068,6101,584,7478,2222,1179
22965,R22965,5218,9971,9004,5960,7204,9748,8752,583,4849,1216
22966,R22966,5887,2490,6367,5205,6969,6591,5446,1256,8475,9366
22967,R22967,6214,1530,9003,1935,246,2927,5713,4066,1414,7099
22968,R22968,2507,1915,9695,5203,9690,2237,5060,3096,7393,9610
22969,R22969,2559,7841,3821,7037,3277,3660,5110,6077,5791,3468
22970,R22970,4038,2349,1375,9644,8847,3795,332,4346,7790,1411
22971,R22971,4904,6161,231,3348,442,6234,3424,1101,5119,371
22972,R22972,7412,3134,714,8822,2369,4830,5058,1101,4563,7147
22973,R22973,1956,197,4134,8440,8059,6215,4172,4552,3040,3074
22974,R22974,4578,1385,3285,8987,9977,3233,8575,9369,693,1980
22975,R22975,879,2136,352,8027,4024,3781,8382,171,7539,4846
22976,R22976,7798,5397,4724,2651,5178,7387,7242,2553,8727,3424
22977,R22977,646,8121,5619,7351,4252,6002,8237,7609,1503,8114
22978,R22978,6018,7526,7401,4613,5378,3833,203,9987,3320,6736
22979,R22979,9894,4194,6285,1215,7878,1879,9601,6178,8758,7551
22980,R22980,8895,7884,456,3722,6405,3176,8529,1707,5373,9103
22981,R22981,4071,532,5224,2371,9288,4996,2976,1010,1155,2939
22982,R22982,5047,9722,9177,2551,2087,8686,8029,3780,8937,3570
22983,R22983,512,4592,9812,6292,7391,8878,206,3534,3704,560
22984,R22984,4719,4643,955,5410,2932,1347,2835,1154,8143,4700
22985,R22985,3583,1295,1471,2457,5571,403,8289,99,6082,8102
22986,R22986,1202,9919,4550,6877,6465,4911,3091,3733,223,2583
22987,R22987,1933,4817,8675,2339,9314,7451,1396,1635,9619,6844
22988,R22988,4391,7754,9128,6749,9250,4769,4528,5256,3966,4762
22989,R22989,3795,2649,8430,5826,5120,7033,406,8970,8156,1042
22990,R22990,2098,9421,3227,645,4872,8293,3439,173,4049,686
22991,R22991,4342,4187,6815,2806,2075,7167,8924,2802,6895,6293
22992,R22992,6578,4750,8344,2471,9885,8187,9953,2870,4490,8201
22993,R22993,8334,4194,6255,6771,642,2613,1300,2720,7170,3948
22994,R22994,5954,5716,4201,1662,3289,2120,3152,4751,8546,5258
22995,R22995,4255,4639,5880,367,3288,4431,3964,9887,9361,4012
22996,R22996,9527,7473,980,4021,7936,9157,7227,9673,1638,8810
22997,R22997,3368,7956,5979,9985,1368,1326,995,4777,8722,9203
22998,R22998,3622,4934,5383,8542,3081,2966,2092,6795,2362,4452
22999,R22999,3408,6098,9115,1537,6710,265,4461,3671,8141,9783
23000,R23000,2218,7349,3470,4437,3120,4127,7108,6274,7804,2982
23001,R23001,1474,5665,1809,1154,1824,2004,8167,2072,4782,3743
23002,R23002,3539,1617,915,4239,3794,1361,5499,2510,8364,3616
23003,R23003,3585,5747,8395,4199,3143,9963,1541,9007,8851,8665
23004,R23004,880,1237,1420,8789,8000,7493,7756,7507,3167,8080
23005,R23005,8078,9794,7838,5220,2266,8013,9123,3784,4088,1731
23006,R23006,6419,3294,2547,8950,3855,737,4145,392,6589,7725
23007,R23007,9022,7492,8345,1327,5160,7308,2410,9722,7573,4258
23008,R23008,8275,3276,9047,9762,545,2707,7842,3492,8146,8177
23009,R23009,1466,606,8952,8510,8034,7756,5700,1942,5339,4107
23010,R23010,1055,8609,4643,2913,959,3661,642,5923,5067,6077
23011,R23011,436,3594,972,5748,9995,4276,1679,6104,4658,1330
23012,R23012,1583,2444,5641,310,5933,477,8125,6424,7335,4876
23013,R23013,4036,9797,5400,8014,8638,2865,1933,4586,3349,3888
23014,R23014,3382,977,2639,6897,5193,4312,8605,5375,6134,9370
23015,R23015,196,4696,3386,7387,3515,5394,4029,3192,1122,1125
23016,R23016,3766,2164,1214,3219,8247,9356,837,7316,5896,5707
23017,R23017,62,5401,3380,736,64,2057,8336,6404,9190,2911
23018,R23018,8456,9134,9262,2192,9762,5968,6654,7006,2612,1575
23019,R23019,27,5004,5065,8708,987,8752,6812,8905,6979,1986
23020,R23020,2182,5287,9659,4358,7445,5391,3141,1259,3810,8151
23021,R23021,5018,2676,2404,7044,2040,4515,9429,8419,920,7832
23022,R23022,909,3015,2190,6885,6597,6563,7507,3716,1654,3276
23023,R23023,3193,369,8939,6157,8173,2365,9610,6846,3787,2487
23024,R23024,9317,4094,6753,2278,992,8415,1464,6206,2876,6386
23025,R23025,2024,7089,8805,5499,9866,3856,4530,2761,4420,9678
23026,R23026,372,675,3922,8349,3765,7433,5991,325,8867,5973
23027,R23027,9509,911,5093,1620,3493,5111,1408,4808,1961,7141
23028,R23028,1052,4532,1574,3444,5294,9340,2322,2342,5165,8647
23029,R23029,6680,1700,6787,1698,6206,5882,6334,2195,4298,8871
23030,R23030,911,1024,9927,8943,7538,768,7940,3259,5626,2152
23031,R23031,8704,9801,2952,6626,3733,5034,6862,2692,9620,6050
23032,R23032,1941,1130,404,9224,448,2595,4706,8581,1036,5194
23033,R23033,5636,9061,3295,932,5534,8732,64,4689,6428,2246
23034,R23034,2968,2013,4901,6208,6974,6173,2772,3501,9159,448
23035,R23035,4045,7620,6460,3911,6574,5846,7349,5729,8877,3934
23036,R23036,1010,4995,6138,2831,5315,3723,402,7259,9308,9999
23037,R23037,7557,7983,4022,6346,3615,6847,6271,5810,2336,8421
23038,R23038,8810,5618,1353,1354,2957,2748,6105,3007,7710,3362
23039,R23039,9971,4520,1742,3140,5766,846,400,168,6238,4993
23040,R23040,7119,5344,3160,4153,7691,1584,4411,5881,2182,7711
23041,R23041,4298,3304,1970,9235,7619,9159,2917,8750,3548,7056
23042,R23042,7400,6901,4765,6013,5311,1742,1391,7318,8945,9796
23043,R23043,3549,364,6396,4793,5663,6117,9399,9853,8536,6997
23044,R23044,660,8654,2873,9057,19,7999,4755,8703,8367,249
23045,R23045,2924,3748,4996,2855,4847,1197,8859,5226,5792,6793
23046,R23046,3898,1168,8296,2676,8521,2096,3492,6962,6732,4135
23047,R23047,6559,2952,4109,7873,4725,4629,4059,8433,7040,6762
23048,R23048,6307,9384,2020,2568,6542,2917,7712,6132,3477,7958
23049,R23049,1548,3037,6905,6779,5046,668,1141,4400,3851,1865
23050,R23050,2985,5497,6865,4283,6495,7411,9939,4900,9156,4839
23051,R23051,6269,9496,4677,2461,3507,9648,9864,6015,2209,816
23052,R23052,318,1882,8331,1207,6187,3914,4643,4288,3,5712
23053,R23053,7318,7202,7561,1026,4220,7242,3256,4358,840,1171
23054,R23054,5915,1324,8868,9751,4895,8851,2006,6101,7743,3203
23055,R23055,9176,4225,3486,5681,6935,8860,4073,3399,5708,3740
23056,R23056,9074,3293,1567,6952,8084,1436,3383,3960,4884,6055
23057,R23057,641,9512,2395,4591,9718,1732,2669,3317,4148,4247
23058,R23058,5309,4217,5186,4175,4437,9008,415,9324,9254,8054
23059,R23059,7950,6896,2363,73,657,2219,433,9645,7819,7853
23060,R23060,1516,5598,4716,6374,1752,2921,365,6960,5735,4636
23061,R23061,5009,9208,1975,9187,5301,5705,7435,6367,3276,6839
23062,R23062,4882,5164,5648,5945,7593,1024,1519,8798,6877,5428
23063,R23063,3421,2280,3094,8281,1138,5473,3520,2906,8880,6136
23064,R23064,2392,8463,880,5643,7906,9853,4572,4524,949,3544
23065,R23065,7728,3679,1974,2167,7822,9153,4085,3490,1899,7107
23066,R23066,5604,5764,5104,557,6065,4953,3450,3342,2231,8445
23067,R23067,6868,6769,6889,1567,8795,7432,6716,4584,2622,5049
23068,R23068,1618,2899,4149,392,6049,9174,5305,6570,2105,3889
23069,R23069,4879,87,6496,7817,6717,4959,2074,3931,8248,5173
23070,R23070,2151,5200,5831,9490,5792,5275,6227,1375,2473,3059
23071,R23071,9057,6548,3354,2597,2968,405,4125,4807,9920,1308
23072,R23072,5386,1271,5478,961,5766,3441,9227,2031,4941,9519
23073,R23073,5307,3850,6463,1342,8781,3058,5492,1655,2711,7058
23074,R23074,5729,4354,7988,1818,9056,9285,8278,4637,6747,6530
23075,R23075,7919,8861,5331,6261,2226,651,8911,3952,2245,757
23076,R23076,8495,8580,2032,3048,4350,4391,3221,9315,7858,2348
23077,R23077,8912,8823,6353,2557,5113,2941,4244,5014,6431,6795
23078,R23078,1365,3652,1993,4195,6057,8990,7766,860,9840,3376
23079,R23079,4741,2937,5950,7302,5740,3948,8243,3090,5669,7408
23080,R23080,8289,6772,9725,9175,8659,3750,1483,1569,845,640
23081,R23081,6930,440,4916,2507,9917,617,1101,917,9874,1470
23082,R23082,1266,6279,7627,6709,326,9396,8971,3965,7884,1983
23083,R23083,3934,8906,3427,8971,5570,9482,7409,5627,2335,3117
23084,R23084,248,6966,7407,8987,8112,4400,6025,6421,7376,3754
23085,R23085,2935,3544,3923,4918,8087,2568,4797,8232,9806,6187
23086,R23086,9736,7911,7994,3834,988,2321,7054,2479,1470,5465
23087,R23087,4599,4742,8349,8384,6017,3220,2639,5430,7206,2549
23088,R23088,3732,6247,27,6549,6324,1432,3995,2554,9201,7032
23089,R23089,572,9733,7759,8533,1669,2117,463,2577,6309,4813
23090,R23090,8079,8518,7391,4672,9021,3017,7594,6880,8611,1076
23091,R23091,1477,3957,2226,6399,506,8675,6149,9928,5343,3959
23092,R23092,9137,781,477,6091,340,5388,2616,5076,5606,7840
23093,R23093,7338,8568,9249,8722,2500,6488,3132,7829,1793,1707
23094,R23094,811,2243,7225,9565,6260,4925,9392,576,6482,762
23095,R23095,3888,9724,8401,149,8661,4508,3425,5330,5419,585
23096,R23096,8834,6824,1897,1891,4738,2814,143,1042,9356,8613
23097,R23097,8285,5232,5111,8867,1236,4851,4069,998,8880,2578
23098,R23098,9961,372,210,3324,4723,8550,3560,9611,8271,3145
23099,R23099,1099,9964,8233,7143,7989,3967,1913,125,5429,5296
23100,R23100,1503,4018,760,3754,8615,3777,7067,5685,719,4849
23101,R23101,9322,3063,4473,5569,7501,561,8018,2392,4681,3403
23102,R23102,2523,5900,2451,4668,3109,3561,5281,8,5315,7447
23103,R23103,2019,3677,8040,5560,225,1716,181,7894,7866,4330
23104,R23104,8685,6787,1619,1865,1990,4115,3955,3399,3452,1513
23105,R23105,7453,6527,5383,5060,3924,1068,5931,5362,9146,2110
23106,R23106,3353,9941,5252,4830,1688,5253,9228,3067,8849,1022
23107,R23107,3772,306,2610,6276,1672,3575,6397,2373,4267,2393
23108,R23108,6749,7030,7470,6985,1338,2612,342,7703,3558,6131
23109,R23109,2600,385,2053,8199,8623,7120,5922,8400,6309,5013
23110,R23110,9689,4247,5156,5944,1833,7099,9924,6881,3030,4568
23111,R23111,3745,8839,4336,5612,4831,7905,9709,673,5417,7026
23112,R23112,5240,9197,869,45,7647,7246,4448,5946,8119,9541
23113,R23113,9387,4372,4958,5339,9799,9876,6709,2091,5368,1072
23114,R23114,869,1731,3214,9653,6954,1580,1991,829,1137,8991
23115,R23115,9082,5139,3010,7618,7312,1547,6330,1908,7380,7233
23116,R23116,4907,9941,4807,8293,8200,6471,2496,3686,6191,7060
23117,R23117,8522,6598,8691,416,5372,8563,5442,2730,3839,9841
23118,R23118,3037,9562,3126,4161,2709,484,4324,380,5758,6462
23119,R23119,8223,2722,663,9300,9354,3473,3242,7298,804,432
23120,R23120,7995,2652,5811,4777,837,3001,9440,8479,7600,557
23121,R23121,7334,4716,9340,5383,2060,4081,5002,7018,4593,693
23122,R23122,2741,5031,46,5512,4697,9890,5703,4444,7478,206
23123,R23123,428,5884,4599,675,1202,3959,8837,6575,244,5331
23124,R23124,6029,411,1653,7218,2841,1866,4681,4226,8961,3837
23125,R23125,9407,6119,8736,6698,7535,4352,8444,4707,255,2894
23126,R23126,9887,4765,752,4548,385,1504,1457,2185,6948,2133
23127,R23127,5524,3658,3826,9487,6383,5519,2014,1982,435,3968
23128,R23128,8037,8298,3024,9408,8261,5858,8720,3168,4673,2886
23129,R23129,2893,7408,617,3507,2706,5706,7299,936,6305,7041
23130,R23130,9495,9113,5416,7746,9534,2715,583,1633,4465,4114
23131,R23131,5117,9490,4920,6995,2546,8265,8774,4108,8123,4864
23132,R23132,781,2667,22,6038,1910,9025,7336,1981,4824,7051
23133,R23133,5606,3878,1080,4994,5067,4986,414,4557,1491,7588
23134,R23134,2997,4803,722,1961,8457,8364,3960,4691,1595,1099
23135,R23135,7622,355,4986,307,8576,968,4173,984,8784,4255
23136,R23136,3982,7821,269,1261,7134,958,366,7318,7368,3491
23137,R23137,950,7335,1636,5826,4951,7751,2728,2491,2924,8460
23138,R23138,4037,6339,1745,6772,7524,8961,5214,4991,1853,1163
23139,R23139,5019,7550,7247,1812,53,4603,8193,3570,4983,2671
23140,R23140,4865,7669,7447,492,9295,5103,981,3259,1991,9735
23141,R23141,9642,6795,6027,7890,7943,3306,751,7912,1352,3847
23142,R23142,1634,9102,7540,4137,5141,8441,1850,613,1399,6259
23143,R23143,66,6107,5917,1813,6517,780,6129,8680,3447,5147
23144,R23144,3384,2159,907,3939,6879,3613,3176,532,1411,2872
23145,R23145,3143,9312,5657,7579,4535,943,6501,6684,4877,10000
23146,R23146,1340,3710,1440,1051,1147,5951,8246,1467,3654,107
23147,R23147,1029,2773,9892,7681,6613,2933,3618,1993,518,9474
23148,R23148,8800,9353,5111,1248,7202,2407,9486,2837,8058,8442
23149,R23149,7684,4791,7068,1465,7930,7735,9807,780,2192,7775
23150,R23150,8934,3152,5884,4712,140,4286,659,4043,4918,7067
23151,R23151,363,3604,5723,6896,1989,3936,1143,4330,8065,5447
23152,R23152,9933,1987,4625,8180,534,8861,2745,9179,1028,1533
23153,R23153,993,4578,9864,6049,1907,4448,8034,4663,6271,2988
23154,R23154,8775,4130,1084,4031,6352,7867,3655,9412,3210,7644
23155,R23155,218,5651,5420,9720,1695,8527,1750,2493,4323,9618
23156,R23156,218,1206,5681,172,3659,4998,745,4728,4642,8409
23157,R23157,2093,2872,3561,6659,5882,2704,2865,5863,6174,9986
23158,R23158,7253,4245,3697,2369,9315,3056,733,9550,4096,4614
23159,R23159,154,8191,830,9911,6307,3443,3335,8509,1068,1783
23160,R23160,6450,701,8637,419,6366,4476,6771,5256,3263,7579
23161,R23161,9737,578,7726,3841,8534,9747,9685,2036,7744,1364
23162,R23162,4710,6967,4,6060,696,2820,6679,6785,1804,3311
23163,R23163,6549,4444,3066,5169,2343,8308,2096,9835,1152,9492
23164,R23164,7979,7901,9620,6923,7568,6680,5138,754,1344,4170
23165,R23165,9473,3886,2989,4973,4254,4087,6580,8753,6828,2355
23166,R23166,7602,5683,9169,8227,2231,8143,3073,1025,5137,4183
23167,R23167,1848,1700,9127,2525,5161,737,3601,4364,7201,6841
23168,R23168,2406,5458,6920,2948,5968,8938,3614,3417,4340,5620
23169,R23169,4127,3668,7506,1625,6195,7763,8786,2254,9709,2327
23170,R23170,6175,4818,8065,7714,9831,7745,3793,9093,7791,4094
23171,R23171,5000,7185,7984,591,75,9395,3568,67,9106,7363
23172,R23172,1700,9101,4056,2068,5836,2515,9635,8839,2299,6587
23173,R23173,8493,2258,3571,4647,3337,5015,9247,6442,5838,3379
23174,R23174,3318,4427,6869,2938,3024,7165,5312,2769,6910,4812
23175,R23175,8357,1284,124,9390,7700,4450,2110,5181,9285,6970
23176,R23176,4515,5222,4136,7754,1050,7791,5732,2080,4708,8138
23177,R23177,488,329,380,8844,4143,8195,429,6715,761,988
23178,R23178,2083,6892,3404,356,2494,6427,6440,5285,8112,3773
23179,R23179,9085,9299,1975,5124,4392,4229,6688,732,2611,2380
23180,R23180,8040,1985,8254,9087,7576,1328,5222,5140,9914,8396
23181,R23181,3663,9124,2341,4454,6562,2063,1707,7075,5105,6538
23182,R23182,8187,7362,3646,6613,5838,2703,5487,6109,7742,3606
23183,R23183,4361,5663,5152,529,6303,3527,1618,6402,853,8482
23184,R23184,5685,4516,2383,4645,6730,9996,4253,9047,6472,4118
23185,R23185,7041,9888,3212,2251,3783,8170,1965,4444,2298,4958
23186,R23186,2465,5934,2896,8752,9830,1914,207,7359,9185,6716
23187,R23187,9645,187,8094,313,6383,3579,4788,1672,1664,9163
23188,R23188,6812,9424,9984,3477,8091,4585,1581,717,4223,320
23189,R23189,4691,6967,3429,2434,5956,9401,2041,9193,9201,3365
23190,R23190,5556,3387,7511,2365,4726,4949,339,6703,1678,3662
23191,R23191,183,7373,9944,9405,379,3018,9280,155,4264,7337
23192,R23192,7662,7918,9111,6829,7653,682,6076,3590,5837,4222
23193,R23193,8341,2323,5550,9107,5620,5896,8720,8618,8545,9462
23194,R23194,1876,8952,1978,4087,3197,6290,2363,9839,1800,50
23195,R23195,1233,8581,2597,1068,9600,5774,8034,1361,8308,7433
23196,R23196,65,5618,3298,2136,4910,1133,6630,9271,2452,6304
23197,R23197,1858,385,2436,9768,3688,2452,5156,7804,6697,717
23198,R23198,5279,2225,8097,2479,3085,8675,7447,720,2717,1726
23199,R23199,798,5939,5323,249,2412,841,3467,3412,9476,9892
23200,R23200,33,7103,9562,4027,6733,5822,2420,1736,3433,2072
23201,R23201,9751,8412,9179,9628,8739,4456,2,5222,9416,7770
23202,R23202,42,7783,3443,4947,2854,1239,1917,6336,2417,5803
23203,R23203,5125,4014,2247,1731,3249,2161,5181,9048,6053,199
23204,R23204,9297,4214,3154,9230,8524,1516,6153,7257,4204,4681
23205,R23205,1409,8846,1077,2077,7354,9861,7716,283,3474,2643
23206,R23206,8203,2315,8528,6847,5136,1998,7906,3379,2857,6692
23207,R23207,2284,2102,5587,4110,7536,4178,8291,802,2588,6463
23208,R23208,9117,837,9099,8000,2871,2986,2356,784,1156,110
23209,R23209,6096,2563,1977,1620,3812,2986,3306,5476,9601,5374
23210,R23210,7566,4134,9796,2818,4888,7914,7223,6532,9651,1173
23211,R23211,1782,9634,7151,2323,980,7162,7993,3782,2510,8102
23212,R23212,1914,4002,611,6856,6859,8158,5931,7842,8599,7115
23213,R23213,5614,7903,8216,3693,9131,1921,7400,214,5382,9631
23214,R23214,8195,5842,6123,7212,570,7884,282,1020,2062,9641
23215,R23215,2623,7165,980,2157,8545,8664,2580,3699,3291,7031
23216,R23216,5935,8926,3191,9334,6414,255,1679,8804,6058,3936
23217,R23217,9629,7351,8209,2126,1783,5117,606,9257,3394,8801
23218,R23218,2552,822,2203,5213,8118,5168,1546,5570,2686,6693
23219,R23219,5307,6791,1195,7645,4931,2145,3016,8062,3938,9975
23220,R23220,5771,767,987,265,1232,3403,2430,9376,5517,3954
23221,R23221,4512,4009,4445,8866,9141,934,3461,8915,8638,861
23222,R23222,2433,9848,9448,3288,7457,933,4271,3636,9277,7984
23223,R23223,1763,5323,327,120,5992,6918,5111,9575,6787,7349
23224,R23224,7231,6553,8911,7341,3522,2800,6236,516,9506,9055
23225,R23225,5768,3928,6428,6413,301,3587,3973,9791,9748,5451
23226,R23226,4969,9484,965,5884,954,8970,4461,2303,1885,7157
23227,R23227,8900,9516,2263,383,5832,7507,3613,4120,1965,1389
23228,R23228,7558,778,2725,4095,7573,9893,789,6330,3541,5574
23229,R23229,8459,2808,9648,4020,3772,6610,1895,6836,5488,3280
23230,R23230,63,9264,5209,6206,5085,9960,3224,282,5015,8533
23231,R23231,5088,5224,4069,8352,852,7653,5755,2768,7675,3272
23232,R23232,4043,5772,8962,9205,6335,1634,8503,2787,5527,3636
23233,R23233,1129,4872,5282,6239,6831,2673,7381,3795,9000,5752
23234,R23234,246,1977,9461,8818,8955,807,9539,107,6158,7684
23235,R23235,7103,6169,8691,2473,4714,5047,9037,1921,7188,8937
23236,R23236,8267,7717,9081,8798,9136,4721,9665,5322,8502,1335
23237,R23237,6701,2656,5030,5312,4014,4827,462,5615,4541,1411
23238,R23238,6914,7491,9697,3227,8184,8564,9535,433,8260,5415
23239,R23239,9544,9935,6141,2963,200,90,9170,5135,9142,7614
23240,R23240,1111,8772,5592,5655,2950,3226,8627,2244,6449,1215
23241,R23241,5004,6793,4768,9979,8737,6372,2151,4360,8783,4677
23242,R23242,3788,5342,5940,26,3766,8972,6967,514,6219,3003
23243,R23243,2048,4979,6089,4391,6843,1749,4212,9001,1902,6342
23244,R23244,5395,6128,5683,2212,7342,7793,2100,7985,4450,7051
23245,R23245,6235,2882,2607,1822,2776,6611,8374,6961,4577,8934
23246,R23246,9537,8580,2896,6444,3415,2149,3326,4904,8702,7570
23247,R23247,6875,3975,3039,4303,1144,3674,408,1002,9960,1721
23248,R23248,6734,9424,2913,5707,2813,4648,9471,8423,3416,6373
23249,R23249,7497,5331,3740,1032,1636,5008,4671,1191,8162,562
23250,R23250,8041,204,4929,4041,4023,688,275,1361,1623,44
23251,R23251,1679,6143,6846,6228,5770,2691,7716,1614,6456,5303
23252,R23252,7530,1846,9077,9394,3996,2953,3132,4793,4129,2453
23253,R23253,736,3645,1870,6078,3297,6709,9402,9663,2287,8244
23254,R23254,401,2764,3722,8885,1189,1025,5190,6971,6157,1897
23255,R23255,1275,5813,9991,3566,1039,9401,4412,159,5695,3513
23256,R23256,4715,1122,3139,5128,7189,4051,7459,1520,5681,505
23257,R23257,8932,4266,4891,5424,7630,4860,325,5371,2148,609
23258,R23258,4290,2168,8064,2467,8525,7936,5899,5965,7841,7345
23259,R23259,8695,8708,8553,4589,516,9985,2764,8320,5275,9288
23260,R23260,3955,5321,206,4728,1121,6928,4136,1612,6381,2612
23261,R23261,4967,5994,4152,4443,7527,9565,4722,4727,4558,6206
23262,R23262,7770,9325,2354,7196,8172,3651,2730,4956,2996,7357
23263,R23263,7056,653,5541,6336,6999,8446,864,5612,6882,1552
23264,R23264,748,2240,2428,7093,9913,5608,2962,7438,5627,9789
23265,R23265,7380,664,1205,4492,5642,4752,7161,6136,5918,1995
23266,R23266,7020,6307,8088,5411,7252,251,4350,7383,4703,4057
23267,R23267,4677,8502,1427,463,1940,3967,2731,7286,1344,2311
23268,R23268,7582,247,8554,6011,3245,1162,7166,1418,9844,1377
23269,R23269,5277,1354,9015,3798,715,9256,5549,6394,9255,8533
