id,label,attr_0,attr_1
25982,R25982,3029,101
25983,R25983,3134,348
25984,R25984,2638,90
25985,R25985,2787,4
25986,R25986,2757,48
25987,R25987,2902,64
25988,R25988,3228,30
25989,R25989,2942,48
25990,R25990,3075,15
25991,R25991,3137,31
25992,R25992,3159,157
25993,R25993,2829,159
25994,R25994,2641,103
25995,R25995,3065,261
25996,R25996,3390,358
25997,R25997,3206,297
25998,R25998,3301,167
25999,R25999,3275,350
26000,R26000,2214,315
26001,R26001,3210,166
26002,R26002,2833,327
26003,R26003,3210,55
26004,R26004,2462,325
26005,R26005,3037,330
26006,R26006,2996,315
26007,R26007,3085,229
26008,R26008,3366,276
26009,R26009,3012,230
26010,R26010,3064,118
26011,R26011,3168,38
26012,R26012,2808,178
26013,R26013,2595,37
26014,R26014,2712,32
26015,R26015,3107,288
26016,R26016,2512,5
26017,R26017,3134,157
26018,R26018,3099,301
26019,R26019,3073,276
26020,R26020,3191,146
26021,R26021,3064,178
26022,R26022,2909,259
26023,R26023,2500,295
26024,R26024,3035,9
26025,R26025,3063,7
26026,R26026,2705,152
26027,R26027,3064,86
26028,R26028,2635,228
26029,R26029,2385,226
26030,R26030,2491,215
26031,R26031,2918,135
26032,R26032,2929,65
26033,R26033,3381,168
26034,R26034,3132,292
26035,R26035,2699,358
26036,R26036,3027,0
26037,R26037,3249,287
26038,R26038,2857,83
26039,R26039,3302,114
26040,R26040,3290,344
26041,R26041,3159,14
26042,R26042,2916,225
26043,R26043,3151,326
26044,R26044,2938,67
26045,R26045,2987,8
26046,R26046,2371,224
26047,R26047,3021,107
26048,R26048,3284,55
26049,R26049,2698,351
26050,R26050,3027,97
26051,R26051,2914,95
26052,R26052,3133,12
26053,R26053,2864,60
26054,R26054,3055,207
26055,R26055,3025,313
26056,R26056,3333,306
26057,R26057,3077,222
26058,R26058,3171,336
26059,R26059,2738,186
26060,R26060,3093,50
26061,R26061,3074,63
26062,R26062,2648,111
26063,R26063,2892,233
26064,R26064,2995,203
26065,R26065,3452,51
26066,R26066,2578,302
26067,R26067,3120,334
26068,R26068,2949,249
26069,R26069,3049,239
26070,R26070,3315,89
26071,R26071,3059,23
26072,R26072,2845,293
26073,R26073,2718,42
26074,R26074,2799,55
26075,R26075,2870,356
26076,R26076,2892,136
26077,R26077,3060,163
26078,R26078,3265,312
26079,R26079,2894,76
26080,R26080,2675,44
26081,R26081,2911,210
26082,R26082,2679,200
26083,R26083,2077,230
26084,R26084,2820,322
26085,R26085,2935,42
26086,R26086,2747,71
26087,R26087,3087,3
26088,R26088,2659,152
26089,R26089,3137,256
26090,R26090,2824,142
26091,R26091,2938,94
26092,R26092,3224,165
26093,R26093,2778,358
26094,R26094,3155,158
26095,R26095,2904,247
26096,R26096,3073,126
26097,R26097,2706,58
26098,R26098,2027,102
26099,R26099,2993,185
26100,R26100,2999,260
26101,R26101,2922,25
26102,R26102,3270,120
26103,R26103,2975,225
26104,R26104,3067,7
26105,R26105,2432,2
26106,R26106,2990,352
26107,R26107,2850,66
26108,R26108,2681,71
26109,R26109,2045,35
26110,R26110,3167,98
26111,R26111,2897,214
26112,R26112,3308,259
26113,R26113,3401,30
26114,R26114,3167,239
26115,R26115,3290,14
26116,R26116,3325,20
26117,R26117,3106,90
26118,R26118,3052,328
26119,R26119,3285,45
26120,R26120,2861,144
26121,R26121,2830,49
26122,R26122,2971,337
26123,R26123,2986,59
26124,R26124,2121,276
26125,R26125,2876,346
26126,R26126,3029,56
26127,R26127,3139,113
26128,R26128,2932,237
26129,R26129,2902,57
26130,R26130,2978,7
26131,R26131,3034,117
26132,R26132,3113,6
26133,R26133,2887,126
26134,R26134,3016,35
26135,R26135,2745,126
26136,R26136,2959,135
26137,R26137,2869,128
26138,R26138,3433,105
26139,R26139,2434,319
26140,R26140,3094,191
26141,R26141,3062,38
26142,R26142,3065,306
26143,R26143,3044,147
26144,R26144,3254,92
26145,R26145,2421,349
26146,R26146,2930,45
26147,R26147,2808,99
26148,R26148,2914,9
26149,R26149,3014,348
26150,R26150,2427,331
26151,R26151,2899,243
26152,R26152,3119,32
26153,R26153,2854,25
26154,R26154,2992,4
26155,R26155,3090,340
26156,R26156,3251,0
26157,R26157,3274,60
26158,R26158,2730,67
26159,R26159,2938,80
26160,R26160,2848,7
26161,R26161,2748,150
26162,R26162,2900,11
26163,R26163,3104,326
26164,R26164,3048,90
26165,R26165,2923,343
26166,R26166,3027,345
26167,R26167,2797,45
26168,R26168,2922,133
26169,R26169,2710,115
26170,R26170,3082,194
26171,R26171,2824,161
26172,R26172,2543,15
26173,R26173,2959,180
26174,R26174,3158,8
26175,R26175,2798,337
26176,R26176,2899,31
26177,R26177,3128,91
26178,R26178,3009,3
26179,R26179,2670,63
26180,R26180,2986,97
26181,R26181,2441,152
26182,R26182,3191,216
26183,R26183,3422,5
26184,R26184,3231,66
26185,R26185,2983,101
26186,R26186,3005,333
26187,R26187,3029,225
26188,R26188,3569,88
26189,R26189,3216,318
26190,R26190,3121,292
26191,R26191,3011,154
26192,R26192,3143,117
26193,R26193,2930,92
26194,R26194,2718,1
26195,R26195,2998,45
26196,R26196,2530,286
26197,R26197,2871,345
26198,R26198,3251,243
26199,R26199,2787,8
26200,R26200,3177,52
26201,R26201,2904,0
26202,R26202,2941,126
26203,R26203,3034,331
26204,R26204,3266,204
26205,R26205,2775,90
26206,R26206,2716,145
26207,R26207,2208,117
26208,R26208,3093,62
26209,R26209,3159,285
26210,R26210,3176,295
26211,R26211,2738,63
26212,R26212,2520,67
26213,R26213,3121,70
26214,R26214,2988,29
26215,R26215,2778,29
26216,R26216,2842,17
26217,R26217,2956,304
26218,R26218,2917,12
26219,R26219,3214,41
26220,R26220,3071,59
26221,R26221,2791,281
26222,R26222,3181,214
26223,R26223,2720,330
26224,R26224,3005,27
26225,R26225,2404,5
26226,R26226,3185,319
26227,R26227,3216,120
26228,R26228,2793,48
26229,R26229,3254,233
26230,R26230,2995,64
26231,R26231,2910,198
26232,R26232,2689,347
26233,R26233,2916,173
26234,R26234,3185,102
26235,R26235,2260,330
26236,R26236,3098,6
26237,R26237,3199,297
26238,R26238,3154,311
26239,R26239,2936,310
26240,R26240,2985,309
26241,R26241,2390,272
26242,R26242,2142,26
26243,R26243,2939,128
26244,R26244,3027,357
26245,R26245,2950,68
26246,R26246,3146,319
26247,R26247,2676,18
26248,R26248,3062,1
26249,R26249,3386,274
26250,R26250,3082,35
26251,R26251,2960,133
26252,R26252,3061,56
26253,R26253,3335,301
26254,R26254,3100,157
26255,R26255,2874,357
26256,R26256,3314,109
26257,R26257,2945,335
26258,R26258,3069,90
26259,R26259,3021,220
26260,R26260,2758,350
26261,R26261,2442,318
26262,R26262,3273,42
26263,R26263,3224,162
26264,R26264,3148,35
26265,R26265,2487,316
26266,R26266,2951,72
26267,R26267,2631,54
26268,R26268,3073,86
26269,R26269,3136,106
26270,R26270,2766,154
26271,R26271,2678,86
26272,R26272,2966,261
26273,R26273,2820,321
26274,R26274,2905,58
26275,R26275,3135,55
26276,R26276,2863,355
26277,R26277,2586,34
26278,R26278,2585,20
26279,R26279,3098,50
26280,R26280,2756,276
26281,R26281,3220,77
26282,R26282,2920,29
26283,R26283,2492,82
26284,R26284,2711,38
26285,R26285,3362,295
26286,R26286,2837,70
26287,R26287,3442,83
26288,R26288,2506,141
26289,R26289,2289,276
26290,R26290,3195,52
26291,R26291,2808,74
26292,R26292,2938,45
26293,R26293,2133,3
26294,R26294,2167,336
26295,R26295,3085,257
26296,R26296,3348,56
26297,R26297,3177,285
26298,R26298,2614,125
26299,R26299,3134,292
26300,R26300,3305,288
26301,R26301,3073,318
26302,R26302,2330,354
26303,R26303,3195,73
26304,R26304,2888,108
26305,R26305,2633,334
26306,R26306,2755,129
26307,R26307,2539,348
26308,R26308,2934,225
26309,R26309,3257,154
26310,R26310,2715,58
26311,R26311,2501,69
26312,R26312,2648,116
26313,R26313,3544,101
26314,R26314,3131,50
26315,R26315,3136,41
26316,R26316,2561,71
26317,R26317,3386,351
26318,R26318,2972,127
26319,R26319,2847,317
26320,R26320,3250,198
26321,R26321,3046,18
26322,R26322,3122,61
26323,R26323,3268,344
26324,R26324,2918,273
26325,R26325,2731,65
26326,R26326,2775,108
26327,R26327,3139,143
26328,R26328,2982,35
26329,R26329,2638,187
26330,R26330,2968,124
26331,R26331,3214,234
26332,R26332,2195,292
26333,R26333,2270,355
26334,R26334,2521,311
26335,R26335,3030,270
26336,R26336,2645,145
26337,R26337,2830,18
26338,R26338,3422,349
26339,R26339,3139,149
26340,R26340,3074,255
26341,R26341,3104,20
26342,R26342,2272,330
26343,R26343,2164,87
26344,R26344,3021,182
26345,R26345,2908,123
26346,R26346,2911,46
26347,R26347,3113,4
26348,R26348,2731,59
26349,R26349,2909,63
26350,R26350,3083,356
26351,R26351,3405,95
26352,R26352,3004,101
26353,R26353,3150,54
26354,R26354,2588,106
26355,R26355,3002,17
26356,R26356,3018,41
26357,R26357,2992,32
26358,R26358,2752,80
26359,R26359,3152,25
26360,R26360,2877,279
26361,R26361,2862,52
26362,R26362,2561,39
26363,R26363,2922,310
26364,R26364,2991,109
26365,R26365,3332,271
26366,R26366,3100,29
26367,R26367,3007,294
26368,R26368,2529,4
26369,R26369,2832,34
26370,R26370,2372,125
26371,R26371,3085,113
26372,R26372,2722,30
26373,R26373,3262,254
26374,R26374,3240,222
26375,R26375,2958,46
26376,R26376,2958,48
26377,R26377,3224,26
26378,R26378,2950,339
26379,R26379,3058,106
26380,R26380,2991,51
26381,R26381,2797,116
26382,R26382,3152,123
26383,R26383,3226,20
26384,R26384,2794,193
26385,R26385,3072,20
26386,R26386,2985,207
26387,R26387,2703,86
26388,R26388,3013,189
26389,R26389,1883,24
26390,R26390,2739,346
26391,R26391,2955,264
26392,R26392,2942,69
26393,R26393,3001,104
26394,R26394,2568,26
26395,R26395,2576,60
26396,R26396,2944,43
26397,R26397,2636,101
26398,R26398,3057,79
26399,R26399,2800,224
26400,R26400,3182,318
26401,R26401,3355,190
26402,R26402,3301,354
26403,R26403,3153,38
26404,R26404,2806,126
26405,R26405,3173,329
26406,R26406,2909,266
26407,R26407,2972,275
26408,R26408,3216,86
26409,R26409,3163,38
26410,R26410,3111,310
26411,R26411,2928,89
26412,R26412,2902,27
26413,R26413,3088,172
26414,R26414,2935,20
26415,R26415,2572,72
26416,R26416,2368,73
26417,R26417,3047,124
26418,R26418,2829,52
26419,R26419,2238,311
26420,R26420,3204,12
26421,R26421,2191,194
26422,R26422,2623,333
26423,R26423,2747,277
26424,R26424,3220,218
26425,R26425,3227,306
26426,R26426,2564,197
26427,R26427,2924,29
26428,R26428,2608,21
26429,R26429,2987,216
26430,R26430,3068,209
26431,R26431,2903,347
26432,R26432,3214,141
26433,R26433,3138,72
26434,R26434,2130,341
26435,R26435,3096,180
26436,R26436,3108,176
26437,R26437,3010,318
26438,R26438,3055,149
26439,R26439,3363,25
26440,R26440,2292,74
26441,R26441,2817,81
26442,R26442,2601,24
26443,R26443,3299,213
26444,R26444,2376,0
26445,R26445,3085,66
26446,R26446,2759,289
26447,R26447,2750,77
26448,R26448,3100,42
26449,R26449,2990,28
26450,R26450,3209,72
26451,R26451,3167,286
26452,R26452,2710,124
26453,R26453,3131,156
26454,R26454,3224,78
26455,R26455,3140,113
26456,R26456,3302,356
26457,R26457,3171,351
26458,R26458,3138,49
26459,R26459,3324,247
26460,R26460,2289,111
26461,R26461,2978,196
26462,R26462,2839,59
26463,R26463,3172,122
26464,R26464,2296,138
26465,R26465,3198,350
26466,R26466,2930,178
26467,R26467,3149,45
26468,R26468,2706,223
26469,R26469,3408,277
26470,R26470,3185,54
26471,R26471,3060,74
26472,R26472,2973,9
26473,R26473,3215,119
26474,R26474,3156,169
26475,R26475,3325,187
26476,R26476,2944,321
26477,R26477,2697,98
26478,R26478,3347,24
26479,R26479,2991,73
26480,R26480,3281,75
26481,R26481,2890,124
26482,R26482,2954,21
26483,R26483,3188,158
26484,R26484,3386,101
26485,R26485,2847,261
26486,R26486,2358,261
26487,R26487,2862,54
26488,R26488,3037,4
26489,R26489,3198,12
26490,R26490,3078,310
26491,R26491,3168,345
26492,R26492,3011,300
26493,R26493,2558,124
26494,R26494,2825,307
26495,R26495,2776,82
26496,R26496,2524,94
26497,R26497,2705,47
26498,R26498,3270,198
26499,R26499,3323,37
26500,R26500,3355,39
26501,R26501,2827,21
26502,R26502,2645,353
26503,R26503,3263,166
26504,R26504,3305,260
26505,R26505,3338,188
26506,R26506,3067,243
26507,R26507,3030,34
26508,R26508,2747,45
26509,R26509,2860,49
26510,R26510,3049,49
26511,R26511,3148,162
26512,R26512,3083,133
26513,R26513,3084,356
26514,R26514,3082,359
26515,R26515,3224,52
26516,R26516,3153,75
26517,R26517,3191,331
26518,R26518,2687,82
26519,R26519,2552,238
26520,R26520,3239,161
26521,R26521,2970,86
26522,R26522,2516,1
26523,R26523,3131,146
26524,R26524,2621,336
26525,R26525,3317,343
26526,R26526,2121,37
26527,R26527,3305,281
26528,R26528,2359,85
26529,R26529,2955,306
26530,R26530,3395,212
26531,R26531,3047,252
26532,R26532,2512,45
26533,R26533,3087,21
26534,R26534,2753,107
26535,R26535,2946,349
26536,R26536,2906,151
26537,R26537,3293,252
26538,R26538,2967,11
26539,R26539,2845,30
26540,R26540,2696,30
26541,R26541,2832,321
26542,R26542,2764,61
26543,R26543,3022,245
26544,R26544,2647,139
26545,R26545,3137,103
26546,R26546,2685,75
26547,R26547,2279,3
26548,R26548,2804,49
26549,R26549,2260,181
26550,R26550,3147,332
26551,R26551,2786,120
26552,R26552,3292,118
26553,R26553,2947,105
26554,R26554,3149,53
26555,R26555,2680,39
26556,R26556,3136,290
26557,R26557,3204,322
26558,R26558,2379,170
26559,R26559,3208,301
26560,R26560,3195,90
26561,R26561,2132,341
26562,R26562,2957,94
26563,R26563,2874,326
26564,R26564,2911,88
26565,R26565,2919,331
26566,R26566,2572,37
26567,R26567,3210,178
26568,R26568,3064,45
26569,R26569,3186,185
26570,R26570,2879,113
26571,R26571,3213,90
26572,R26572,3028,129
26573,R26573,2480,297
26574,R26574,3296,7
26575,R26575,2887,73
26576,R26576,3133,9
26577,R26577,3428,119
26578,R26578,2978,315
26579,R26579,2710,143
26580,R26580,2985,324
26581,R26581,2514,15
26582,R26582,2655,32
26583,R26583,3226,57
26584,R26584,3212,76
26585,R26585,2225,44
26586,R26586,2952,178
26587,R26587,2904,332
26588,R26588,3079,262
26589,R26589,2878,33
26590,R26590,2971,136
26591,R26591,2586,1
26592,R26592,3080,193
26593,R26593,3177,169
26594,R26594,2836,50
26595,R26595,3277,315
26596,R26596,2977,40
26597,R26597,3037,288
26598,R26598,3093,90
26599,R26599,3265,25
26600,R26600,2988,143
26601,R26601,3056,219
26602,R26602,2899,120
26603,R26603,2451,299
26604,R26604,2606,307
26605,R26605,2808,251
26606,R26606,3377,90
26607,R26607,2451,139
26608,R26608,2809,32
26609,R26609,2532,69
26610,R26610,2780,352
26611,R26611,2884,168
26612,R26612,3046,296
26613,R26613,3360,330
26614,R26614,2795,56
26615,R26615,2352,25
26616,R26616,3389,265
26617,R26617,2678,351
26618,R26618,3369,30
26619,R26619,3289,284
26620,R26620,2558,32
26621,R26621,2305,338
26622,R26622,2856,138
26623,R26623,3223,11
26624,R26624,2763,110
26625,R26625,2637,72
26626,R26626,2953,18
26627,R26627,3335,195
26628,R26628,3185,346
26629,R26629,3240,333
26630,R26630,2954,55
26631,R26631,3030,90
26632,R26632,3355,307
26633,R26633,2087,338
26634,R26634,3038,185
26635,R26635,3195,72
26636,R26636,3118,355
26637,R26637,2616,46
26638,R26638,2949,309
26639,R26639,2581,197
26640,R26640,3171,100
26641,R26641,2666,23
26642,R26642,3052,172
26643,R26643,3200,4
26644,R26644,3014,36
26645,R26645,3119,96
26646,R26646,2945,348
26647,R26647,3107,48
26648,R26648,3024,47
26649,R26649,2935,57
26650,R26650,3062,70
26651,R26651,3358,257
26652,R26652,2997,28
26653,R26653,2790,96
26654,R26654,2856,332
26655,R26655,3099,216
26656,R26656,3175,80
26657,R26657,3304,231
26658,R26658,3110,131
26659,R26659,2711,53
26660,R26660,2580,38
26661,R26661,2706,139
26662,R26662,2885,178
26663,R26663,2412,63
26664,R26664,2751,59
26665,R26665,2228,342
26666,R26666,3190,66
26667,R26667,2608,106
26668,R26668,3137,200
26669,R26669,2998,201
26670,R26670,3077,24
26671,R26671,2915,169
26672,R26672,2958,257
26673,R26673,2975,318
26674,R26674,2918,354
26675,R26675,2959,318
26676,R26676,2722,60
26677,R26677,3217,63
26678,R26678,2882,115
26679,R26679,2727,12
26680,R26680,3181,160
26681,R26681,2945,135
26682,R26682,2915,106
26683,R26683,1968,44
26684,R26684,3314,29
26685,R26685,3178,281
26686,R26686,3322,232
26687,R26687,2145,250
26688,R26688,3106,169
26689,R26689,3086,303
26690,R26690,2492,56
26691,R26691,2980,331
26692,R26692,2964,225
26693,R26693,3177,72
26694,R26694,2440,327
26695,R26695,2676,25
26696,R26696,2973,139
26697,R26697,3070,7
26698,R26698,2616,83
26699,R26699,3651,5
26700,R26700,2859,350
26701,R26701,2988,197
26702,R26702,2969,74
26703,R26703,3031,23
26704,R26704,2976,234
26705,R26705,3015,272
26706,R26706,3173,112
26707,R26707,2750,69
26708,R26708,3047,70
26709,R26709,2794,68
26710,R26710,2016,47
26711,R26711,2759,343
26712,R26712,3110,90
26713,R26713,3156,76
26714,R26714,2865,12
26715,R26715,3097,62
26716,R26716,2771,2
26717,R26717,3092,18
26718,R26718,2426,135
26719,R26719,3001,194
26720,R26720,2985,257
26721,R26721,3324,287
26722,R26722,2771,353
26723,R26723,2202,334
26724,R26724,3344,128
26725,R26725,2511,293
26726,R26726,2601,27
26727,R26727,2956,33
26728,R26728,2899,67
26729,R26729,3429,45
26730,R26730,3242,156
26731,R26731,3156,81
26732,R26732,2138,355
26733,R26733,2671,74
26734,R26734,3220,333
26735,R26735,2620,6
26736,R26736,3017,294
26737,R26737,3119,146
26738,R26738,3134,67
26739,R26739,2813,316
26740,R26740,2670,94
26741,R26741,3254,20
26742,R26742,3242,14
26743,R26743,3212,196
26744,R26744,2985,322
26745,R26745,2985,135
26746,R26746,3101,169
26747,R26747,3120,310
26748,R26748,3244,340
26749,R26749,2764,50
26750,R26750,2211,343
26751,R26751,2703,28
26752,R26752,2553,208
26753,R26753,2725,160
26754,R26754,2876,85
26755,R26755,3297,182
26756,R26756,3174,212
26757,R26757,3164,145
26758,R26758,2817,72
26759,R26759,3207,88
26760,R26760,3018,23
26761,R26761,3060,72
26762,R26762,2905,42
26763,R26763,3004,344
26764,R26764,3207,7
26765,R26765,3177,343
26766,R26766,3126,283
26767,R26767,3128,135
26768,R26768,3043,333
26769,R26769,2589,2
26770,R26770,3156,18
26771,R26771,3441,221
26772,R26772,3067,347
26773,R26773,2793,65
26774,R26774,3033,38
26775,R26775,2725,347
26776,R26776,3315,12
26777,R26777,3122,173
26778,R26778,3188,2
26779,R26779,3086,45
26780,R26780,2535,39
26781,R26781,3197,6
26782,R26782,2494,146
26783,R26783,2659,357
26784,R26784,2955,107
26785,R26785,3104,151
26786,R26786,2840,90
26787,R26787,3080,49
26788,R26788,3184,241
26789,R26789,3179,85
26790,R26790,3286,323
26791,R26791,2635,194
26792,R26792,2742,13
26793,R26793,3152,270
26794,R26794,2880,180
26795,R26795,2824,20
26796,R26796,3054,301
26797,R26797,3237,283
26798,R26798,2918,141
26799,R26799,3224,4
26800,R26800,3146,354
26801,R26801,3167,326
26802,R26802,2966,330
26803,R26803,2436,25
26804,R26804,2604,96
26805,R26805,3259,343
26806,R26806,2558,222
26807,R26807,2724,125
26808,R26808,3249,54
26809,R26809,3191,315
26810,R26810,3190,76
26811,R26811,3235,40
26812,R26812,2707,65
26813,R26813,3230,71
26814,R26814,3279,281
26815,R26815,3022,313
26816,R26816,2167,333
26817,R26817,3293,126
26818,R26818,3232,177
26819,R26819,2708,225
26820,R26820,2997,89
26821,R26821,3036,107
26822,R26822,2667,104
26823,R26823,2593,59
26824,R26824,2809,235
26825,R26825,3105,320
26826,R26826,3175,309
26827,R26827,3027,82
26828,R26828,3129,108
26829,R26829,3219,80
26830,R26830,3200,121
26831,R26831,2354,75
26832,R26832,2935,109
26833,R26833,2388,68
26834,R26834,2677,70
26835,R26835,3302,275
26836,R26836,2394,337
26837,R26837,3128,109
26838,R26838,2931,50
26839,R26839,2415,67
26840,R26840,3299,187
26841,R26841,3023,137
26842,R26842,2412,50
26843,R26843,3052,11
26844,R26844,2600,48
26845,R26845,2426,335
26846,R26846,2968,4
26847,R26847,2993,129
26848,R26848,2609,103
26849,R26849,2675,26
26850,R26850,2681,45
26851,R26851,2339,26
26852,R26852,2975,270
26853,R26853,3102,60
26854,R26854,3214,53
26855,R26855,2354,135
26856,R26856,3013,338
26857,R26857,2284,110
26858,R26858,3266,74
26859,R26859,2747,32
26860,R26860,2857,161
26861,R26861,3221,27
26862,R26862,2968,88
26863,R26863,2943,65
26864,R26864,3194,38
26865,R26865,3183,233
26866,R26866,2633,87
26867,R26867,2290,62
26868,R26868,3037,189
26869,R26869,2349,68
26870,R26870,2361,115
26871,R26871,3073,86
26872,R26872,2886,13
26873,R26873,3278,190
26874,R26874,3277,330
26875,R26875,2837,60
26876,R26876,2615,220
26877,R26877,2883,105
26878,R26878,2565,68
26879,R26879,3147,18
26880,R26880,3239,89
26881,R26881,3061,145
26882,R26882,3167,10
26883,R26883,1938,328
26884,R26884,2914,37
26885,R26885,2330,291
26886,R26886,2659,32
26887,R26887,2570,131
26888,R26888,3025,45
26889,R26889,3077,236
26890,R26890,3262,296
26891,R26891,2559,306
26892,R26892,3325,221
26893,R26893,3211,5
26894,R26894,3209,89
26895,R26895,2932,68
26896,R26896,2401,167
26897,R26897,2629,82
26898,R26898,3175,304
26899,R26899,3188,98
26900,R26900,3214,317
26901,R26901,2913,128
26902,R26902,2891,40
26903,R26903,3004,161
26904,R26904,3080,306
26905,R26905,2870,90
26906,R26906,3012,252
26907,R26907,3085,270
26908,R26908,3233,154
26909,R26909,2908,21
26910,R26910,3175,2
26911,R26911,3226,63
26912,R26912,2912,9
26913,R26913,2916,67
26914,R26914,2772,71
26915,R26915,2725,142
26916,R26916,2908,218
26917,R26917,3026,20
26918,R26918,2939,121
26919,R26919,2854,213
26920,R26920,3312,106
26921,R26921,2926,123
26922,R26922,2278,336
26923,R26923,3000,3
26924,R26924,3092,37
26925,R26925,2262,38
26926,R26926,2974,70
26927,R26927,3109,351
26928,R26928,2963,21
26929,R26929,2824,150
26930,R26930,3066,63
26931,R26931,3154,130
26932,R26932,2968,355
26933,R26933,2903,332
26934,R26934,2891,29
26935,R26935,2855,27
26936,R26936,3252,312
26937,R26937,2749,320
26938,R26938,3186,141
26939,R26939,3110,96
26940,R26940,3251,11
26941,R26941,2913,34
26942,R26942,2679,135
26943,R26943,2730,40
26944,R26944,3168,286
26945,R26945,3024,191
26946,R26946,3183,42
26947,R26947,3073,40
26948,R26948,2907,23
26949,R26949,2961,309
26950,R26950,2854,139
26951,R26951,3009,75
26952,R26952,2420,98
26953,R26953,3090,54
26954,R26954,3259,246
26955,R26955,2832,101
26956,R26956,2817,15
26957,R26957,2320,358
26958,R26958,2850,130
26959,R26959,2850,60
26960,R26960,2980,178
26961,R26961,2929,27
26962,R26962,2844,37
26963,R26963,2886,119
26964,R26964,2582,332
26965,R26965,2234,110
26966,R26966,3109,146
26967,R26967,2764,186
26968,R26968,2913,51
26969,R26969,2613,42
26970,R26970,3054,43
26971,R26971,2997,153
26972,R26972,3074,242
26973,R26973,3005,191
26974,R26974,3114,248
26975,R26975,2830,55
26976,R26976,2799,75
26977,R26977,2844,81
26978,R26978,3199,164
26979,R26979,2785,88
26980,R26980,3014,76
26981,R26981,3197,27
26982,R26982,3388,110
26983,R26983,3057,311
26984,R26984,3132,202
26985,R26985,2701,44
26986,R26986,2603,338
26987,R26987,2428,206
26988,R26988,2897,45
26989,R26989,2706,198
26990,R26990,2993,352
26991,R26991,3026,191
26992,R26992,3012,352
26993,R26993,3000,182
26994,R26994,2751,25
26995,R26995,2633,53
26996,R26996,2590,75
26997,R26997,3120,174
26998,R26998,2770,88
26999,R26999,3022,122
27000,R27000,2638,278
27001,R27001,3248,18
27002,R27002,3303,103
27003,R27003,3202,353
27004,R27004,3082,227
27005,R27005,3128,341
27006,R27006,3139,214
27007,R27007,2985,61
27008,R27008,2603,243
27009,R27009,2598,297
27010,R27010,3245,208
27011,R27011,2833,79
27012,R27012,3261,140
27013,R27013,3273,7
27014,R27014,3025,216
27015,R27015,2790,67
27016,R27016,2727,24
27017,R27017,2843,270
27018,R27018,2607,173
27019,R27019,2995,351
27020,R27020,2747,34
27021,R27021,2985,65
27022,R27022,2814,23
27023,R27023,2714,332
27024,R27024,3235,311
27025,R27025,3035,172
27026,R27026,2423,59
27027,R27027,3179,99
27028,R27028,2828,71
27029,R27029,3001,253
27030,R27030,2991,23
27031,R27031,3549,69
27032,R27032,3061,95
27033,R27033,3078,142
27034,R27034,3271,16
27035,R27035,2789,309
27036,R27036,2989,7
27037,R27037,2952,193
27038,R27038,3040,159
27039,R27039,3289,314
27040,R27040,3057,97
27041,R27041,2393,108
27042,R27042,3201,117
27043,R27043,2678,216
27044,R27044,2565,64
27045,R27045,3052,320
27046,R27046,3358,304
27047,R27047,3301,117
27048,R27048,2659,84
27049,R27049,3024,218
27050,R27050,2938,330
27051,R27051,3106,292
27052,R27052,3175,270
27053,R27053,2735,22
27054,R27054,3014,183
27055,R27055,3035,135
27056,R27056,2799,286
27057,R27057,3329,335
27058,R27058,3212,181
27059,R27059,3062,219
27060,R27060,2894,8
27061,R27061,3156,152
27062,R27062,2797,331
27063,R27063,2790,72
27064,R27064,3070,223
27065,R27065,2766,80
27066,R27066,2699,315
27067,R27067,3059,15
27068,R27068,3281,60
27069,R27069,3062,286
27070,R27070,3068,64
27071,R27071,2474,330
27072,R27072,3222,97
27073,R27073,2845,336
27074,R27074,2998,312
27075,R27075,3237,348
27076,R27076,2683,18
27077,R27077,2980,204
27078,R27078,3020,45
27079,R27079,3770,349
27080,R27080,3104,339
27081,R27081,2734,0
27082,R27082,3158,98
27083,R27083,3073,321
27084,R27084,3355,96
27085,R27085,2706,30
27086,R27086,3183,50
27087,R27087,2862,0
27088,R27088,3007,196
27089,R27089,2942,229
27090,R27090,2982,243
27091,R27091,2962,43
27092,R27092,3012,100
27093,R27093,3105,104
27094,R27094,3249,286
27095,R27095,3018,106
27096,R27096,3130,78
27097,R27097,2679,347
27098,R27098,2794,297
27099,R27099,2541,40
27100,R27100,2960,1
27101,R27101,2634,219
27102,R27102,3229,139
27103,R27103,2165,154
27104,R27104,3045,285
27105,R27105,3185,320
27106,R27106,3015,167
27107,R27107,2753,31
27108,R27108,2876,66
27109,R27109,2704,45
27110,R27110,3208,348
27111,R27111,3200,341
27112,R27112,3001,158
27113,R27113,3095,357
27114,R27114,3526,40
27115,R27115,3260,354
27116,R27116,3021,130
27117,R27117,3238,94
27118,R27118,3210,40
27119,R27119,2973,145
27120,R27120,3027,76
27121,R27121,3282,10
27122,R27122,2911,73
27123,R27123,3203,87
27124,R27124,2698,78
27125,R27125,2574,282
27126,R27126,2603,103
27127,R27127,3043,89
27128,R27128,3301,346
27129,R27129,3272,42
27130,R27130,3261,56
27131,R27131,2449,111
27132,R27132,3208,140
27133,R27133,3173,63
27134,R27134,2956,63
27135,R27135,3113,225
27136,R27136,3203,279
27137,R27137,3195,92
27138,R27138,2758,55
27139,R27139,2854,103
27140,R27140,3060,311
27141,R27141,2570,121
27142,R27142,2932,144
27143,R27143,3453,329
27144,R27144,2942,108
27145,R27145,3304,34
27146,R27146,2778,124
