id,label,attr_0,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6
21143,R21143,2548,163,9,0,0,1514,229
21144,R21144,2730,92,9,242,14,1618,234
21145,R21145,3073,247,12,408,-19,6024,195
21146,R21146,3004,32,9,85,5,1165,218
21147,R21147,2992,270,2,256,36,3761,214
21148,R21148,3241,9,11,350,13,2043,208
21149,R21149,3248,135,15,270,-82,511,242
21150,R21150,3148,52,11,210,50,190,226
21151,R21151,3125,279,8,616,88,2007,199
21152,R21152,2803,104,30,503,276,1194,254
21153,R21153,3253,2,5,365,99,4767,212
21154,R21154,3085,38,17,162,67,4994,218
21155,R21155,2839,326,19,60,10,2579,169
21156,R21156,2398,359,21,67,10,671,184
21157,R21157,3210,28,16,600,23,1834,212
21158,R21158,2979,297,6,95,27,408,202
21159,R21159,2942,50,11,342,-9,4705,225
21160,R21160,3299,162,10,402,31,1230,230
21161,R21161,2560,253,7,511,90,849,204
21162,R21162,3270,225,12,350,37,2218,203
21163,R21163,2950,77,10,175,13,4026,233
21164,R21164,2838,342,11,638,6,540,197
21165,R21165,2747,234,6,95,16,2596,210
21166,R21166,3143,66,22,391,68,4198,235
21167,R21167,3378,283,11,365,56,3912,191
21168,R21168,2949,254,15,420,53,5814,185
21169,R21169,2942,86,10,361,-2,4099,234
21170,R21170,2788,30,9,395,88,2236,218
21171,R21171,3101,131,16,242,37,3980,244
21172,R21172,2965,10,20,600,96,2343,194
21173,R21173,2856,38,10,234,65,2311,220
21174,R21174,2632,310,33,95,53,1655,113
21175,R21175,3502,108,26,778,217,2200,253
21176,R21176,3056,315,11,379,13,459,192
21177,R21177,2897,40,15,277,-30,698,220
21178,R21178,3383,102,18,234,26,2408,247
21179,R21179,2782,88,26,255,129,268,248
21180,R21180,2700,86,7,551,83,1131,230
21181,R21181,2860,77,11,335,63,2583,234
21182,R21182,2996,128,11,0,0,878,238
21183,R21183,2730,163,6,134,14,1505,226
21184,R21184,3123,346,14,218,30,3049,192
21185,R21185,3247,121,19,134,33,1063,249
21186,R21186,2766,26,24,297,32,1019,200
21187,R21187,3018,126,13,421,53,5332,242
21188,R21188,3199,285,7,127,-2,3060,200
21189,R21189,3247,55,14,30,-3,1746,228
21190,R21190,2706,87,9,395,-1,959,233
21191,R21191,3257,79,2,30,0,2934,222
21192,R21192,2789,202,11,446,48,3953,215
21193,R21193,3070,135,12,90,10,6747,238
21194,R21194,2885,12,23,323,72,3200,190
21195,R21195,2214,314,30,85,51,658,127
21196,R21196,2696,142,11,240,0,1020,236
21197,R21197,2580,59,16,228,66,1471,231
21198,R21198,3214,252,3,607,79,551,213
21199,R21199,2807,355,12,60,8,1134,201
21200,R21200,2762,83,12,30,1,2195,237
21201,R21201,3140,37,12,1213,271,2888,219
21202,R21202,3049,340,20,750,290,872,173
21203,R21203,2668,240,25,0,0,2654,166
21204,R21204,3140,47,38,67,51,3939,203
21205,R21205,2757,204,13,127,35,323,212
21206,R21206,2793,91,12,457,63,2844,239
21207,R21207,2797,54,18,30,-1,242,228
21208,R21208,3012,29,26,488,-15,2432,202
21209,R21209,3076,105,5,42,3,2440,228
21210,R21210,3065,146,24,1060,176,3197,245
21211,R21211,2942,244,10,309,26,5079,200
21212,R21212,3271,48,13,255,80,1956,224
21213,R21213,2988,95,14,277,23,4770,242
21214,R21214,2510,111,7,218,20,433,232
21215,R21215,2773,293,10,242,41,150,193
21216,R21216,2342,180,12,258,48,914,224
21217,R21217,3086,83,11,430,2,1878,236
21218,R21218,3430,333,12,850,194,979,192
21219,R21219,1954,37,41,42,34,85,184
21220,R21220,2850,21,7,541,95,2551,215
21221,R21221,2663,223,24,421,65,2097,182
21222,R21222,3186,166,23,124,20,787,232
21223,R21223,3300,346,2,180,-6,5571,215
21224,R21224,2730,69,12,420,99,1579,233
21225,R21225,2060,341,27,0,0,404,152
21226,R21226,2782,43,10,30,7,573,222
21227,R21227,2439,15,11,277,106,750,210
21228,R21228,2573,338,12,170,3,2466,194
21229,R21229,3034,112,11,108,22,270,239
21230,R21230,2958,42,11,323,22,4121,222
21231,R21231,3168,37,21,30,5,1425,214
21232,R21232,2297,87,21,234,62,297,245
21233,R21233,2922,119,13,201,18,3799,242
21234,R21234,2968,236,11,134,30,3078,201
21235,R21235,3018,129,18,420,151,5969,247
21236,R21236,3000,125,17,108,-9,511,246
21237,R21237,2703,121,11,85,12,2049,238
21238,R21238,3195,326,3,90,14,2821,211
21239,R21239,3171,122,3,480,63,5639,225
21240,R21240,3112,109,13,42,4,1510,242
21241,R21241,3125,47,13,234,2,2430,224
21242,R21242,3269,270,10,361,10,3331,194
21243,R21243,2983,286,10,630,-51,1528,193
21244,R21244,2806,41,10,30,5,1136,222
21245,R21245,3277,303,5,256,34,4879,206
21246,R21246,2650,297,7,420,122,792,201
21247,R21247,3047,135,6,30,0,2729,230
21248,R21248,3096,106,24,228,42,3387,252
21249,R21249,2879,226,14,272,70,1672,199
21250,R21250,2450,32,30,170,67,742,198
21251,R21251,2945,255,11,361,49,5843,194
21252,R21252,3056,50,19,751,-3,1383,225
21253,R21253,3037,324,24,532,131,3379,152
21254,R21254,3058,1,13,330,46,2471,201
21255,R21255,2488,328,17,30,7,594,177
21256,R21256,3294,160,32,180,65,3978,233
21257,R21257,3175,143,17,297,97,255,242
21258,R21258,2836,31,14,108,10,3430,216
21259,R21259,3013,98,17,210,-28,589,245
21260,R21260,2053,264,14,0,0,421,185
21261,R21261,3263,341,9,201,41,5604,201
21262,R21262,2345,313,23,319,162,1340,153
21263,R21263,2919,330,17,175,65,6038,177
21264,R21264,2629,339,22,127,29,1473,166
21265,R21265,2620,11,19,335,25,1115,197
21266,R21266,2798,31,4,451,55,3042,219
21267,R21267,3295,135,15,301,4,1637,243
21268,R21268,3275,133,15,268,93,2778,243
21269,R21269,3036,283,18,85,19,1365,168
21270,R21270,3174,308,27,510,174,577,136
21271,R21271,2883,90,3,513,46,3979,224
21272,R21272,3120,237,16,351,69,3077,190
21273,R21273,2503,52,23,120,75,750,225
21274,R21274,3062,296,12,30,13,1677,185
21275,R21275,2784,89,31,90,0,190,248
21276,R21276,2932,87,18,234,-15,1677,243
21277,R21277,3199,328,12,216,31,4380,191
21278,R21278,2854,31,11,402,106,2588,217
21279,R21279,3073,108,20,210,32,1249,250
21280,R21280,2675,111,11,309,-16,1803,240
21281,R21281,3117,21,28,725,262,738,190
21282,R21282,3055,74,4,644,83,2440,225
21283,R21283,3139,5,9,469,-2,3271,209
21284,R21284,2621,155,21,30,-12,2522,239
21285,R21285,2540,50,16,95,35,1556,225
21286,R21286,2540,357,9,0,0,408,207
21287,R21287,3115,40,34,323,188,2010,202
21288,R21288,2843,229,5,30,3,642,213
21289,R21289,3078,68,16,180,-5,1746,235
21290,R21290,2961,40,4,0,0,5262,220
21291,R21291,3257,285,16,402,73,4077,173
21292,R21292,3282,88,7,376,46,5455,231
21293,R21293,2914,262,3,120,21,270,211
21294,R21294,3257,77,3,433,46,1020,224
21295,R21295,2785,80,14,120,22,2876,238
21296,R21296,2470,317,20,212,-1,636,163
21297,R21297,3305,141,12,300,72,2133,238
21298,R21298,3259,344,16,150,26,3673,185
21299,R21299,2910,123,19,175,52,5534,249
21300,R21300,2012,126,31,297,113,300,253
21301,R21301,2532,133,8,270,12,1183,233
21302,R21302,3264,77,13,90,28,4519,236
21303,R21303,3504,279,25,212,92,3130,146
21304,R21304,3080,34,5,42,0,3851,219
21305,R21305,2156,71,27,547,154,648,238
21306,R21306,2797,18,12,162,20,1600,211
21307,R21307,3558,38,8,153,65,1584,220
21308,R21308,2846,236,9,85,13,541,205
21309,R21309,3115,230,12,150,34,1441,201
21310,R21310,2922,40,20,30,-2,1914,218
21311,R21311,3048,39,6,30,2,2678,220
21312,R21312,2944,121,17,134,31,2271,246
21313,R21313,2697,102,13,60,1,1209,242
21314,R21314,2241,291,28,426,138,531,130
21315,R21315,3034,73,25,277,111,2393,239
21316,R21316,2635,115,12,0,0,1150,240
21317,R21317,2929,3,20,150,52,1320,189
21318,R21318,2941,355,13,210,34,2885,198
21319,R21319,3351,128,16,779,112,2914,245
21320,R21320,3253,8,5,255,15,5872,214
21321,R21321,2871,4,16,108,9,1681,198
21322,R21322,3147,317,12,800,279,808,188
21323,R21323,2795,66,3,301,121,1437,222
21324,R21324,3120,67,7,60,6,5342,228
21325,R21325,2763,32,19,42,0,1885,212
21326,R21326,3051,70,7,720,-131,1499,228
21327,R21327,3010,80,13,162,38,2167,237
21328,R21328,2240,315,24,216,98,624,148
21329,R21329,2844,24,9,0,0,4818,216
21330,R21330,3198,80,4,532,102,1544,225
21331,R21331,3163,252,11,150,17,5684,195
21332,R21332,2584,141,16,162,62,1604,242
21333,R21333,3139,26,24,607,114,1978,200
21334,R21334,2676,95,20,247,59,1173,247
21335,R21335,2202,260,40,240,118,1308,98
21336,R21336,3071,15,5,228,16,2802,216
21337,R21337,3325,104,10,277,40,2630,237
21338,R21338,2834,66,17,175,81,1456,234
21339,R21339,3070,96,15,324,85,3730,243
21340,R21340,3011,92,8,960,85,5557,233
21341,R21341,3439,68,28,192,2,3443,235
21342,R21342,3144,6,5,85,18,2263,214
21343,R21343,2828,103,16,60,-8,323,245
21344,R21344,2052,260,24,395,130,430,157
21345,R21345,2844,305,13,0,0,4786,182
21346,R21346,2968,320,8,794,188,993,199
21347,R21347,3100,7,28,509,27,3413,173
21348,R21348,2937,125,28,192,97,926,253
21349,R21349,3275,142,16,201,18,3045,241
21350,R21350,3020,13,20,785,151,2478,197
21351,R21351,2948,319,10,240,49,3293,193
21352,R21352,2937,205,14,108,3,1410,211
21353,R21353,3065,114,20,268,73,3109,250
21354,R21354,3183,194,26,108,24,2404,206
21355,R21355,3182,339,8,0,0,1802,203
21356,R21356,3182,39,15,30,4,1466,219
21357,R21357,3301,272,18,618,133,4290,169
21358,R21358,3240,344,8,90,8,4540,205
21359,R21359,3036,304,9,212,33,2649,196
21360,R21360,3101,8,13,391,-73,1440,205
21361,R21361,3296,145,24,892,-51,1323,245
21362,R21362,2710,317,15,272,53,1832,178
21363,R21363,3016,28,16,175,7,3602,212
21364,R21364,3253,25,12,234,62,1026,214
21365,R21365,2640,62,13,180,12,3265,230
21366,R21366,3108,159,11,124,13,1377,232
21367,R21367,3303,88,17,395,69,3754,243
21368,R21368,3251,282,18,190,44,1471,167
21369,R21369,2986,354,11,616,252,3372,201
21370,R21370,3001,111,6,424,113,2408,230
21371,R21371,2448,164,15,503,178,785,233
21372,R21372,2877,75,25,180,-22,5419,241
21373,R21373,2711,36,6,0,0,1878,220
21374,R21374,2997,164,14,90,0,1571,232
21375,R21375,3120,128,10,228,30,1074,238
21376,R21376,2927,303,22,679,211,402,153
21377,R21377,2722,51,21,90,28,1395,225
21378,R21378,2883,83,8,366,75,2851,231
21379,R21379,2636,108,8,85,13,1289,233
21380,R21380,2919,70,18,30,11,5697,236
21381,R21381,3221,264,9,180,-2,5966,199
21382,R21382,3035,121,4,150,13,1061,227
21383,R21383,2988,128,6,323,-6,3894,230
21384,R21384,3196,224,19,258,61,722,192
21385,R21385,3319,15,14,658,201,3267,207
21386,R21386,2991,240,22,150,21,1304,173
21387,R21387,3304,323,11,277,52,4554,191
21388,R21388,2390,144,14,277,63,335,239
21389,R21389,3261,110,27,247,63,1672,254
21390,R21390,3233,128,25,301,-88,467,251
21391,R21391,3192,91,13,175,54,1572,240
21392,R21392,3301,202,11,451,113,1318,215
21393,R21393,2676,105,17,474,64,769,246
21394,R21394,3172,153,13,782,131,918,235
21395,R21395,2924,43,10,30,-2,2329,222
21396,R21396,3237,99,6,618,55,4380,230
21397,R21397,3196,15,15,0,0,1624,206
21398,R21398,2598,14,15,212,20,1068,205
21399,R21399,3027,255,13,350,43,3068,189
21400,R21400,3220,107,8,175,-4,957,234
21401,R21401,2153,5,15,0,0,1221,200
21402,R21402,3255,88,17,424,142,1176,243
21403,R21403,2885,8,14,201,47,2730,202
21404,R21404,2989,167,14,577,-31,1158,231
21405,R21405,3274,99,20,573,140,953,248
21406,R21406,2513,67,27,0,0,882,235
21407,R21407,2677,132,6,124,21,1879,229
21408,R21408,3251,32,15,124,36,1793,216
21409,R21409,2621,194,8,30,2,2040,219
21410,R21410,3349,261,8,450,38,882,201
21411,R21411,3054,152,8,30,-2,5200,230
21412,R21412,3239,58,19,618,15,960,230
21413,R21413,3143,40,8,350,57,5011,221
21414,R21414,3167,169,11,67,12,3651,228
21415,R21415,3230,335,10,218,32,765,198
21416,R21416,2872,68,29,124,66,127,235
21417,R21417,2909,15,18,616,175,360,201
21418,R21418,3166,45,14,0,0,1616,223
21419,R21419,2789,119,10,30,4,2023,237
21420,R21420,2398,44,22,350,68,553,219
21421,R21421,3140,84,9,85,4,3818,233
21422,R21422,3372,192,9,283,8,2480,220
21423,R21423,3072,34,14,300,4,1830,217
21424,R21424,2818,94,10,268,63,3483,236
21425,R21425,3127,98,19,234,61,1718,247
21426,R21426,3039,186,23,95,19,3021,216
21427,R21427,3005,317,12,30,6,2407,187
21428,R21428,2340,24,17,417,190,1218,209
21429,R21429,3045,336,23,458,17,3395,163
21430,R21430,2747,62,21,268,79,285,233
21431,R21431,3295,135,4,190,28,1888,227
21432,R21432,3304,282,12,690,109,741,188
21433,R21433,3307,56,15,600,16,1839,229
21434,R21434,3354,181,16,1034,115,2690,224
21435,R21435,2604,183,21,0,0,1664,221
21436,R21436,2349,263,6,153,59,808,206
21437,R21437,2515,39,9,85,-19,2308,221
21438,R21438,3051,117,4,95,3,2707,227
21439,R21439,2189,331,26,400,187,510,150
21440,R21440,3037,25,7,108,8,1984,217
21441,R21441,2729,43,8,30,-1,1471,222
21442,R21442,3232,18,3,390,22,4710,217
21443,R21443,3387,284,7,313,105,2183,200
21444,R21444,2640,166,4,323,112,866,223
21445,R21445,2935,76,8,335,71,3254,230
21446,R21446,2559,175,37,313,152,1319,213
21447,R21447,3229,137,9,0,0,2574,234
21448,R21448,3156,25,7,402,20,2711,217
21449,R21449,3220,50,15,60,0,2490,226
21450,R21450,2825,93,5,42,-3,1048,228
21451,R21451,3018,112,15,674,99,5795,245
21452,R21452,3370,24,11,541,131,3120,214
21453,R21453,3070,328,14,510,36,3861,185
21454,R21454,3238,178,5,134,28,2619,223
21455,R21455,3127,256,11,85,14,1146,194
21456,R21456,2200,261,3,0,0,1507,212
21457,R21457,2911,30,5,671,156,1379,218
21458,R21458,2550,180,23,95,39,2155,222
21459,R21459,3367,312,6,297,28,1380,204
21460,R21460,3187,225,15,443,109,255,199
21461,R21461,2867,10,13,175,31,2652,206
21462,R21462,2806,311,17,201,57,2337,171
21463,R21463,2884,70,7,30,2,3190,228
21464,R21464,3097,67,7,212,9,4560,228
21465,R21465,2751,52,8,503,97,2506,225
21466,R21466,2708,89,33,95,59,120,248
21467,R21467,3147,332,6,150,15,787,207
21468,R21468,2625,189,10,60,-4,2184,221
21469,R21469,3199,180,12,218,17,2207,224
21470,R21470,2953,50,7,457,84,2234,224
21471,R21471,2873,16,14,430,41,2440,208
21472,R21472,2387,76,10,85,17,1120,233
21473,R21473,3193,0,2,589,98,5265,216
21474,R21474,2318,51,19,234,104,1620,226
21475,R21475,2994,44,13,433,9,810,222
21476,R21476,2909,326,23,319,33,824,158
21477,R21477,3188,153,5,218,11,2423,227
21478,R21478,2568,132,27,42,20,1127,251
21479,R21479,2310,268,28,457,172,577,136
21480,R21480,3183,27,8,577,101,1744,217
21481,R21481,3007,111,20,108,19,1471,250
21482,R21482,2804,22,3,573,61,3143,218
21483,R21483,3185,58,13,60,26,2317,229
21484,R21484,2837,66,10,67,14,510,230
21485,R21485,3114,107,13,295,97,3331,241
21486,R21486,3346,303,8,108,36,3879,197
21487,R21487,2528,151,6,108,4,598,228
21488,R21488,2538,276,14,285,111,1194,182
21489,R21489,2972,354,19,234,57,592,185
21490,R21490,3028,334,15,67,-1,2550,185
21491,R21491,3268,47,28,268,97,5363,217
21492,R21492,3012,330,8,150,27,1140,201
21493,R21493,2946,135,5,474,33,3841,228
21494,R21494,3368,26,17,511,143,3356,210
21495,R21495,3164,32,19,633,-1,810,212
21496,R21496,2568,74,14,361,-20,495,236
21497,R21497,2033,209,25,0,0,484,193
21498,R21498,3400,302,13,450,111,1195,183
21499,R21499,3082,45,13,85,1,2713,223
21500,R21500,3071,354,7,30,2,3783,208
21501,R21501,3209,6,9,573,65,6217,210
21502,R21502,3170,44,24,480,4,484,218
21503,R21503,3083,153,8,180,26,618,231
21504,R21504,3184,114,8,30,-4,2047,235
21505,R21505,3051,24,17,810,182,2530,209
21506,R21506,2882,291,4,0,0,3161,208
21507,R21507,2137,13,12,0,0,1266,208
21508,R21508,2510,79,14,285,116,902,237
21509,R21509,3116,104,20,212,39,3528,249
21510,R21510,2900,36,6,30,1,895,220
21511,R21511,3113,132,15,120,15,2033,243
21512,R21512,3349,284,17,886,222,3946,170
21513,R21513,3050,234,8,467,46,5891,206
21514,R21514,3073,18,15,242,4,3409,207
21515,R21515,2983,179,9,342,64,1752,224
21516,R21516,2916,66,13,120,19,2096,232
21517,R21517,3109,23,14,108,9,3706,211
21518,R21518,3063,70,20,120,22,1022,237
21519,R21519,2972,32,4,150,13,4823,219
21520,R21520,3197,21,12,618,102,5835,212
21521,R21521,2998,124,14,216,25,2795,242
21522,R21522,3023,278,8,390,88,5910,197
21523,R21523,3168,39,9,872,-55,967,221
21524,R21524,2774,108,4,313,44,2673,226
21525,R21525,3254,211,6,484,24,4535,216
21526,R21526,3184,100,8,124,26,1012,234
21527,R21527,2833,116,12,85,12,2922,241
21528,R21528,2728,53,12,330,104,1530,227
21529,R21529,2634,98,13,150,3,1698,241
21530,R21530,3129,290,19,247,85,300,163
21531,R21531,2815,324,18,30,8,824,171
21532,R21532,2712,259,35,124,66,1082,117
21533,R21533,3231,275,11,902,56,4213,189
21534,R21534,2789,105,9,0,0,1850,236
21535,R21535,3086,218,13,30,4,1892,206
21536,R21536,3410,358,38,247,132,4747,136
21537,R21537,3039,315,5,391,55,3181,206
21538,R21538,2946,45,5,90,1,2026,222
21539,R21539,3081,336,15,268,-31,2308,186
21540,R21540,2866,0,11,108,14,3356,204
21541,R21541,2943,80,10,516,15,969,234
21542,R21542,3147,343,21,218,26,2516,172
21543,R21543,2477,333,29,85,41,732,142
21544,R21544,2843,312,19,67,7,2563,164
21545,R21545,2945,90,11,127,23,4504,237
21546,R21546,3010,199,16,85,-4,1989,212
21547,R21547,3246,340,14,150,26,1777,190
21548,R21548,3431,148,15,85,-2,3137,239
21549,R21549,3001,179,14,150,35,2280,225
21550,R21550,3821,17,13,1087,412,4630,209
21551,R21551,2028,130,34,192,26,255,251
21552,R21552,2960,331,19,417,65,942,172
21553,R21553,2741,69,28,150,32,218,236
21554,R21554,2974,349,20,361,55,684,179
21555,R21555,3436,313,24,534,90,4962,150
21556,R21556,3126,178,6,285,30,5423,223
21557,R21557,3240,80,7,120,-7,631,229
21558,R21558,2809,50,8,150,27,920,224
21559,R21559,2940,327,5,365,84,3059,208
21560,R21560,2734,221,15,150,38,942,200
21561,R21561,3044,332,10,170,24,60,196
21562,R21562,3133,47,23,408,92,1355,221
21563,R21563,3149,301,18,285,57,228,168
21564,R21564,2464,57,7,0,0,1436,225
21565,R21565,2653,37,22,361,-3,600,214
21566,R21566,2379,309,30,390,138,258,127
21567,R21567,2740,96,13,67,9,1172,241
21568,R21568,2881,4,24,170,42,2271,181
21569,R21569,3144,64,20,525,98,256,234
21570,R21570,2127,282,18,379,119,485,167
21571,R21571,2422,102,15,60,11,671,244
21572,R21572,3133,90,9,120,18,1127,233
21573,R21573,2936,192,8,216,20,5047,220
21574,R21574,3371,309,20,899,94,1082,162
21575,R21575,2489,330,13,495,99,1165,189
21576,R21576,3164,200,19,60,14,2460,209
21577,R21577,3329,134,31,437,96,1802,250
21578,R21578,2860,322,23,466,73,1320,154
21579,R21579,2746,10,5,0,0,698,214
21580,R21580,3159,96,7,242,43,3436,232
21581,R21581,2560,20,12,242,-3,466,212
21582,R21582,3005,322,11,366,73,2952,193
21583,R21583,2719,145,4,175,-4,1839,225
21584,R21584,2830,76,11,182,39,2136,234
21585,R21585,2553,322,22,108,37,976,158
21586,R21586,2735,257,37,150,89,984,112
21587,R21587,3078,13,8,134,19,2014,213
21588,R21588,3307,298,13,95,37,5900,184
21589,R21589,2935,14,18,256,59,2364,201
21590,R21590,2860,331,18,30,11,2482,174
21591,R21591,3011,53,5,0,0,4482,223
21592,R21592,3215,281,20,210,61,4606,162
21593,R21593,3251,144,13,534,48,1556,238
21594,R21594,2742,81,14,192,27,2574,238
21595,R21595,3177,332,9,242,-8,1224,198
21596,R21596,2936,353,6,150,27,4767,210
21597,R21597,2825,203,2,127,4,960,218
21598,R21598,2642,5,12,162,20,576,205
21599,R21599,3298,353,12,42,3,2188,199
21600,R21600,2674,1,21,85,19,1939,185
21601,R21601,2983,57,11,484,69,4613,228
21602,R21602,2824,131,9,360,40,1934,236
21603,R21603,3147,335,19,175,17,3537,174
21604,R21604,3291,321,17,467,140,2589,173
21605,R21605,3070,9,17,408,20,3812,199
21606,R21606,3353,350,26,277,155,4357,164
21607,R21607,3159,236,21,577,57,3463,178
21608,R21608,3024,135,18,95,29,4129,245
21609,R21609,2909,18,2,210,-9,3814,217
21610,R21610,3314,304,3,570,113,837,210
21611,R21611,2903,59,6,60,-2,2097,224
21612,R21612,2703,53,7,454,86,934,224
21613,R21613,2632,44,22,242,96,391,219
21614,R21614,3212,36,11,685,95,997,219
21615,R21615,2866,122,11,124,15,1838,238
21616,R21616,2863,318,11,30,4,1517,190
21617,R21617,3293,333,13,30,6,1411,191
21618,R21618,3055,80,7,424,67,2420,229
21619,R21619,2986,199,14,42,6,2160,215
21620,R21620,2854,341,11,190,46,4138,197
21621,R21621,2650,40,12,95,17,904,221
21622,R21622,2409,295,24,234,82,1500,145
21623,R21623,2409,314,19,285,79,42,166
21624,R21624,2503,224,16,60,15,1167,197
21625,R21625,2930,355,8,595,171,2774,207
21626,R21626,2673,71,12,335,3,1138,233
21627,R21627,3456,48,18,601,107,2707,224
21628,R21628,2950,214,12,242,78,3448,208
21629,R21629,2620,102,17,42,9,1839,246
21630,R21630,2681,99,8,124,15,1366,233
21631,R21631,3079,133,15,495,79,2585,243
21632,R21632,3284,161,16,466,82,2763,234
21633,R21633,2313,22,11,95,11,1022,213
21634,R21634,3243,106,16,649,95,685,246
21635,R21635,2967,146,28,949,172,2700,245
21636,R21636,2921,88,7,300,63,3393,231
21637,R21637,3080,5,19,484,11,1410,192
21638,R21638,3334,207,8,180,23,1064,215
21639,R21639,2826,115,7,162,24,1020,232
21640,R21640,3008,96,11,693,212,1253,237
21641,R21641,2533,93,5,0,0,2210,227
21642,R21642,3137,259,12,384,62,1900,191
21643,R21643,3206,152,11,443,74,319,234
21644,R21644,3196,335,12,192,25,4375,193
21645,R21645,2945,43,8,192,38,4972,222
21646,R21646,2867,317,22,150,51,4824,155
21647,R21647,3214,134,17,691,7,1531,245
21648,R21648,3274,11,9,192,42,3541,211
21649,R21649,2887,62,29,134,86,150,230
21650,R21650,3052,302,14,127,20,2652,179
21651,R21651,2745,95,24,108,32,1405,250
21652,R21652,2408,246,34,30,8,571,133
21653,R21653,2905,45,15,0,0,484,223
21654,R21654,3001,342,2,361,36,5264,214
21655,R21655,2960,136,13,390,57,3055,240
21656,R21656,2688,126,10,192,30,1910,237
21657,R21657,3251,335,12,624,180,3339,193
21658,R21658,3302,133,19,90,10,1489,246
21659,R21659,2937,274,6,127,10,2006,203
21660,R21660,3226,99,8,201,-20,4618,233
21661,R21661,3192,319,19,446,85,3736,167
21662,R21662,3172,152,6,108,4,3479,227
21663,R21663,2554,350,24,323,67,836,170
21664,R21664,2100,287,39,216,207,242,88
21665,R21665,2581,20,24,376,110,1050,196
21666,R21666,3343,94,16,30,0,3684,244
21667,R21667,2782,167,10,0,0,1296,229
21668,R21668,2876,37,18,433,72,1952,216
21669,R21669,3304,353,10,408,52,4537,203
21670,R21670,3033,199,14,800,131,3001,214
21671,R21671,3215,357,15,210,63,3390,195
21672,R21672,2597,45,7,30,1,2106,222
21673,R21673,2991,68,5,124,2,1651,225
21674,R21674,2778,0,9,342,60,2992,207
21675,R21675,2707,30,9,400,76,1442,218
21676,R21676,2508,180,3,175,40,994,221
21677,R21677,3213,344,10,902,138,1347,199
21678,R21678,2880,23,15,510,88,4273,210
21679,R21679,3281,25,14,319,67,1124,212
21680,R21680,2365,105,25,90,28,283,252
21681,R21681,3316,101,24,270,-30,2405,251
21682,R21682,3272,300,22,424,170,1034,155
21683,R21683,3516,320,14,323,22,1608,182
21684,R21684,2919,315,8,85,6,1165,199
21685,R21685,2942,78,19,180,73,5547,241
21686,R21686,2291,316,29,270,43,1082,131
21687,R21687,3267,208,5,872,157,1879,217
21688,R21688,2964,237,14,228,22,5670,194
21689,R21689,3673,356,14,1150,318,5265,197
21690,R21690,3336,320,21,30,3,4308,161
21691,R21691,2950,203,21,424,187,2940,204
21692,R21692,2681,9,15,175,-12,841,202
21693,R21693,2926,291,25,240,115,5067,143
21694,R21694,2982,181,13,0,0,972,224
21695,R21695,2780,175,8,192,23,2936,225
21696,R21696,2890,0,5,67,13,579,212
21697,R21697,3007,25,5,0,0,1300,218
21698,R21698,2787,336,8,67,9,726,202
21699,R21699,2247,298,35,90,48,1406,104
21700,R21700,3275,115,10,124,1,1131,237
21701,R21701,2032,302,32,42,23,90,117
21702,R21702,2961,255,13,67,11,1146,189
21703,R21703,3344,277,6,210,34,3510,205
21704,R21704,3289,72,17,886,208,1477,237
21705,R21705,3026,32,16,531,19,1811,215
21706,R21706,3133,351,16,234,21,1698,189
21707,R21707,3227,183,17,30,-8,2428,222
21708,R21708,2881,3,10,150,10,1570,207
21709,R21709,3014,0,0,1027,105,5713,218
21710,R21710,3127,255,13,175,16,5583,190
21711,R21711,3299,322,16,361,76,4327,179
21712,R21712,2806,31,18,216,145,228,213
21713,R21713,3353,116,18,228,72,792,248
21714,R21714,2850,353,10,612,86,2060,203
21715,R21715,2493,20,21,150,31,591,201
21716,R21716,2280,320,26,67,13,170,146
21717,R21717,2645,339,11,150,33,1253,197
21718,R21718,2916,62,9,150,-11,726,228
21719,R21719,2769,64,21,258,119,268,234
21720,R21720,3226,260,5,785,42,1271,207
21721,R21721,3084,257,4,182,28,2871,209
21722,R21722,2845,91,16,170,28,794,243
21723,R21723,2931,286,9,0,0,2903,195
21724,R21724,2955,108,16,30,-9,408,246
21725,R21725,3158,295,10,607,50,5557,192
21726,R21726,3017,39,6,30,1,3511,221
21727,R21727,3117,338,5,541,-68,1154,209
21728,R21728,2863,51,19,134,50,2337,225
21729,R21729,2703,139,15,0,0,2329,241
21730,R21730,3324,72,5,511,-5,1519,226
21731,R21731,3011,236,7,309,26,1158,208
21732,R21732,3070,91,20,42,6,2871,246
21733,R21733,3355,42,11,300,73,2112,222
21734,R21734,3109,351,7,108,23,5210,207
21735,R21735,3126,57,24,85,20,3864,228
21736,R21736,2895,172,7,335,45,3054,225
21737,R21737,2641,330,12,446,82,646,192
21738,R21738,3099,230,7,532,-18,2350,209
21739,R21739,2987,211,13,360,13,1776,209
21740,R21740,2731,308,37,256,154,2160,97
21741,R21741,2956,29,6,0,0,3650,218
21742,R21742,2665,36,12,42,7,1676,219
21743,R21743,3319,156,32,240,90,3944,237
21744,R21744,3085,273,23,524,156,6073,153
21745,R21745,3038,198,16,192,30,1802,214
21746,R21746,3123,171,11,663,39,366,228
21747,R21747,3265,347,16,1080,248,2037,187
21748,R21748,2614,324,13,258,44,854,186
21749,R21749,2785,234,21,30,4,2439,179
21750,R21750,3081,37,18,285,-2,1786,216
21751,R21751,3088,170,8,474,62,2278,226
21752,R21752,3190,299,21,150,0,4114,157
