id,label,attr_0,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9
20959,R20959,3231,57,5,240,-10,6075,223,229,142,552
20960,R20960,2878,11,30,342,96,1680,174,163,113,1679
20961,R20961,2935,121,15,85,16,3473,244,227,107,1692
20962,R20962,2743,183,13,60,7,1421,223,248,155,2490
20963,R20963,3253,159,18,630,65,1463,236,240,128,2349
20964,R20964,2919,140,24,170,79,5900,247,225,92,4336
20965,R20965,3153,67,16,256,21,1368,235,206,98,2372
20966,R20966,3484,277,25,301,133,3492,143,235,227,1245
20967,R20967,2594,356,17,30,7,1490,190,206,152,1061
20968,R20968,3191,222,14,95,8,2226,202,252,184,677
20969,R20969,2650,37,12,170,-1,1332,219,214,128,960
20970,R20970,3154,30,14,182,39,335,215,208,127,2265
20971,R20971,2932,74,18,361,127,384,239,203,89,607
20972,R20972,3397,118,24,300,4,1981,252,211,72,3238
20973,R20973,2663,45,4,90,6,124,221,231,147,914
20974,R20974,2808,329,23,30,18,969,159,207,183,1380
20975,R20975,2859,45,23,218,42,1518,219,183,88,2580
20976,R20976,2892,26,24,134,38,134,200,179,105,1790
20977,R20977,3251,126,25,342,70,4200,252,213,73,1073
20978,R20978,2904,314,17,108,32,1801,172,224,191,2324
20979,R20979,2944,297,6,30,4,1812,202,238,175,408
20980,R20980,2905,60,33,268,95,1140,225,152,34,824
20981,R20981,3184,110,6,60,-7,2270,230,234,138,924
20982,R20982,2989,324,13,124,25,601,186,225,179,1026
20983,R20983,2727,111,8,255,30,2557,234,231,129,4991
20984,R20984,2117,34,21,216,83,324,212,189,104,541
20985,R20985,2526,55,17,180,98,684,228,203,102,361
20986,R20986,2270,289,24,108,34,1470,145,229,221,664
20987,R20987,2981,77,13,42,8,2644,236,216,110,301
20988,R20988,2946,207,20,127,41,870,203,254,179,1782
20989,R20989,2956,159,12,371,36,4890,233,242,139,2742
20990,R20990,3296,5,3,420,31,5822,216,234,155,551
20991,R20991,3034,3,5,395,11,2971,214,231,155,1269
20992,R20992,2348,317,18,150,42,1180,170,222,190,1414
20993,R20993,3315,357,9,404,43,1129,205,223,155,543
20994,R20994,3081,345,3,234,22,1442,214,235,159,2131
20995,R20995,3022,0,3,0,0,5155,215,233,156,2470
20996,R20996,2864,50,12,60,26,750,225,214,121,313
20997,R20997,2826,94,7,0,0,2722,231,230,132,2084
20998,R20998,2836,219,17,649,79,4063,199,254,187,1565
20999,R20999,3201,132,6,67,0,2316,230,237,140,1537
21000,R21000,2751,310,17,42,6,2340,171,226,194,552
21001,R21001,2626,70,13,458,86,1106,234,214,109,841
21002,R21002,2814,93,26,0,0,2012,250,191,53,1664
21003,R21003,3247,287,9,234,23,5817,195,240,185,1318
21004,R21004,3058,21,10,192,34,3930,214,219,141,2227
21005,R21005,2926,243,6,295,30,5434,207,245,176,5359
21006,R21006,2861,130,26,150,61,285,251,216,76,1524
21007,R21007,3058,11,20,641,-1,1254,195,196,134,2029
21008,R21008,2733,82,31,153,83,180,244,170,31,1812
21009,R21009,1871,22,22,60,12,85,200,187,115,792
21010,R21010,2395,358,28,256,-15,765,165,177,140,1482
21011,R21011,2526,158,17,90,17,1050,236,241,129,1655
21012,R21012,2078,242,38,95,70,201,122,239,233,192
21013,R21013,3017,42,24,124,55,234,216,181,89,1533
21014,R21014,2879,32,13,458,173,2905,216,211,128,1758
21015,R21015,2778,340,21,95,56,3336,172,205,170,6057
21016,R21016,3286,144,18,497,111,1682,243,234,113,1224
21017,R21017,3749,16,19,997,340,4864,200,196,128,3003
21018,R21018,2715,347,11,30,4,1504,198,222,162,1315
21019,R21019,3027,291,15,706,36,5883,175,236,200,5263
21020,R21020,3197,235,11,67,-1,3424,200,250,187,1440
21021,R21021,3142,144,8,67,10,3036,232,239,139,3428
21022,R21022,2816,314,16,67,11,4677,174,225,190,218
21023,R21023,2484,114,8,175,41,395,235,232,129,1851
21024,R21024,3047,182,6,450,59,2448,222,244,157,1266
21025,R21025,2846,129,19,30,6,1087,247,225,98,1332
21026,R21026,2900,181,26,30,13,1236,218,246,145,598
21027,R21027,3040,344,15,272,28,2469,189,216,165,1075
21028,R21028,3138,348,12,659,65,1777,197,220,161,2711
21029,R21029,3384,21,6,458,56,1560,216,227,148,2248
21030,R21030,3036,99,9,319,81,2391,235,228,125,785
21031,R21031,3264,255,16,466,143,1142,182,249,204,2003
21032,R21032,2883,333,17,60,12,2698,179,216,175,1195
21033,R21033,3024,38,6,618,105,5186,220,227,143,5846
21034,R21034,3265,175,30,300,62,2577,221,239,128,3112
21035,R21035,3199,78,14,180,54,1617,237,214,105,2190
21036,R21036,3028,30,12,391,-6,2650,216,214,132,1544
21037,R21037,2972,192,8,516,59,5474,220,247,161,4103
21038,R21038,3219,90,7,175,34,1320,231,229,132,2619
21039,R21039,3172,289,26,60,29,3021,138,226,224,2407
21040,R21040,2978,27,17,256,42,5021,211,200,121,3026
21041,R21041,2792,23,5,190,15,2294,217,228,148,2560
21042,R21042,3033,176,15,785,50,2992,226,247,149,2384
21043,R21043,3149,37,5,228,-6,4792,220,229,145,2053
21044,R21044,2341,0,0,108,15,1203,218,238,156,108
21045,R21045,2962,50,25,457,175,2089,222,178,76,2125
21046,R21046,3212,90,10,531,72,642,236,224,118,2632
21047,R21047,3031,151,12,108,23,4014,236,240,132,2550
21048,R21048,2560,107,11,60,4,870,238,227,119,1514
21049,R21049,3201,209,17,875,-68,4101,205,254,179,1325
21050,R21050,2962,76,22,306,-14,361,241,193,72,1184
21051,R21051,2373,111,15,192,29,547,245,222,102,661
21052,R21052,3054,198,19,0,0,2407,211,253,169,994
21053,R21053,1914,359,19,180,63,153,189,202,148,750
21054,R21054,2840,107,9,247,3,3690,236,229,124,6199
21055,R21055,2959,317,10,162,12,1583,195,232,177,124
21056,R21056,2672,115,11,60,-7,1837,239,229,119,190
21057,R21057,2929,39,7,457,16,4529,221,225,140,4260
21058,R21058,2405,155,5,85,20,525,226,240,149,934
21059,R21059,2978,25,8,426,98,1036,216,223,143,878
21060,R21060,3138,353,6,67,2,3960,210,230,158,153
21061,R21061,2926,122,6,234,15,4268,230,235,138,4054
21062,R21062,2968,112,9,150,16,4250,237,230,124,2028
21063,R21063,2324,298,11,277,149,1317,188,236,188,537
21064,R21064,3258,115,21,85,25,3891,251,214,80,4050
21065,R21065,3153,258,18,60,19,573,176,248,209,2221
21066,R21066,3267,6,16,603,128,2208,199,208,144,127
21067,R21067,3272,331,21,810,196,1113,168,210,179,2181
21068,R21068,2978,340,18,726,62,5560,179,211,169,1764
21069,R21069,2532,355,8,30,4,1245,207,226,157,1450
21070,R21070,2380,342,22,150,55,1381,168,201,168,324
21071,R21071,2994,29,6,162,-15,4056,218,226,144,1040
21072,R21072,2897,82,24,90,40,5502,245,190,61,792
21073,R21073,2896,129,17,170,39,3463,246,227,103,2818
21074,R21074,2729,340,13,212,75,1325,191,220,168,2156
21075,R21075,3332,339,18,713,114,3670,179,212,170,1345
21076,R21076,3302,67,10,67,-10,2991,230,221,123,1889
21077,R21077,2465,113,12,134,21,513,240,228,117,1422
21078,R21078,1924,35,32,228,76,210,198,152,68,866
21079,R21079,3171,297,18,330,111,1507,168,232,203,2334
21080,R21080,2785,141,16,42,-3,2868,242,234,116,1500
21081,R21081,3289,9,8,0,0,2105,211,224,150,2040
21082,R21082,3207,17,6,872,97,3077,215,228,150,2601
21083,R21083,2868,9,22,150,38,2247,189,190,132,1764
21084,R21084,2950,284,2,127,2,2089,214,239,163,371
21085,R21085,3069,201,8,300,43,2083,217,247,165,1612
21086,R21086,2471,7,8,60,4,1421,210,224,151,781
21087,R21087,3159,131,13,391,50,3086,241,232,119,3188
21088,R21088,2185,48,33,180,90,564,212,151,49,825
21089,R21089,2717,62,17,60,-13,1045,232,204,99,1539
21090,R21090,3022,120,14,228,50,2225,243,228,111,2416
21091,R21091,3224,359,10,120,9,5407,205,222,154,607
21092,R21092,3035,1,19,920,166,2552,189,200,145,1441
21093,R21093,2751,48,6,212,28,2431,222,227,140,6789
21094,R21094,2973,344,11,212,25,4033,198,223,164,2114
21095,R21095,2612,356,10,300,60,1224,204,223,156,1316
21096,R21096,3044,260,12,510,53,5890,191,246,194,4808
21097,R21097,3078,4,14,525,206,2042,201,212,148,2620
21098,R21098,3156,2,22,42,11,1450,184,194,142,2639
21099,R21099,2771,108,8,256,22,1950,235,231,128,2400
21100,R21100,3178,102,15,162,31,1913,244,219,100,1947
21101,R21101,2005,334,10,0,0,42,197,227,169,765
21102,R21102,3028,294,6,376,118,2006,204,239,174,2652
21103,R21103,3253,57,18,537,29,1136,230,198,95,2103
21104,R21104,3103,67,7,376,68,4852,228,226,132,300
21105,R21105,2355,276,24,30,13,1383,149,237,224,391
21106,R21106,2665,129,18,134,2,1771,246,227,102,1158
21107,R21107,2647,157,7,466,114,618,228,241,146,1406
21108,R21108,2969,28,10,256,29,1492,216,218,137,691
21109,R21109,2890,39,10,569,98,2804,221,217,130,3408
21110,R21110,2869,137,10,60,-3,2283,236,236,131,2506
21111,R21111,2637,55,29,120,20,2352,224,167,58,781
21112,R21112,3190,34,5,424,29,1226,219,228,145,1860
21113,R21113,3080,205,13,272,25,912,212,252,172,3017
21114,R21114,2892,38,11,124,6,4161,220,216,130,3031
21115,R21115,3315,13,11,90,11,4434,209,217,144,3966
21116,R21116,3252,198,22,247,82,2200,207,252,170,1289
21117,R21117,3021,259,28,175,102,2440,142,242,231,2809
21118,R21118,2887,334,17,150,39,1315,179,215,174,1533
21119,R21119,2887,242,13,42,-2,876,195,250,192,674
21120,R21120,2866,82,10,319,51,780,234,222,119,2713
21121,R21121,2886,63,14,342,12,3107,232,211,109,2295
21122,R21122,3277,61,13,424,113,2646,230,212,112,3270
21123,R21123,3402,291,15,306,62,3154,177,236,199,1856
21124,R21124,2735,86,6,124,32,2382,229,230,134,5432
21125,R21125,3162,218,16,42,7,2952,200,254,186,5247
21126,R21126,3212,214,21,277,74,1040,196,254,187,4633
21127,R21127,2671,146,12,90,18,1826,237,238,130,1025
21128,R21128,2975,135,1,90,0,2678,221,238,153,1830
21129,R21129,3055,45,7,182,-5,1618,222,225,138,3069
21130,R21130,2822,19,16,134,32,1347,207,205,132,2905
21131,R21131,3175,288,4,90,4,3212,209,239,169,1283
21132,R21132,3123,114,10,319,76,4818,238,230,121,1812
21133,R21133,2799,24,8,175,8,2950,216,222,143,4726
21134,R21134,2574,130,4,0,0,1581,226,237,146,2773
21135,R21135,3026,287,37,408,202,1260,96,209,240,1159
21136,R21136,3167,35,15,360,49,2860,217,206,121,967
21137,R21137,2255,353,21,390,119,663,179,198,154,120
21138,R21138,3010,100,8,30,5,210,234,229,127,1237
21139,R21139,3080,10,20,258,95,2550,193,194,133,1132
21140,R21140,2708,104,4,0,0,1430,226,234,143,2249
21141,R21141,3255,279,13,212,32,3545,184,241,197,1766
21142,R21142,2946,235,6,201,25,2121,210,245,173,1911
21143,R21143,3275,315,17,443,136,2464,173,224,190,134
21144,R21144,3201,351,27,67,27,4155,162,183,152,3535
21145,R21145,2659,230,29,134,67,3029,163,251,212,1390
21146,R21146,3085,108,16,845,275,849,245,220,98,1442
21147,R21147,3243,97,19,0,0,2464,247,208,81,4031
21148,R21148,3179,69,8,242,55,5273,229,224,128,2407
21149,R21149,2803,99,8,319,108,1310,233,229,128,700
21150,R21150,2467,212,6,134,17,849,215,246,168,162
21151,R21151,3033,329,17,42,12,1260,178,218,179,1061
21152,R21152,3253,161,28,698,253,874,235,233,109,1431
21153,R21153,3011,316,13,150,35,2537,184,228,183,1008
21154,R21154,2523,201,28,234,114,1436,195,251,174,847
21155,R21155,3175,15,7,67,0,2190,214,226,149,2908
21156,R21156,2651,348,7,454,123,741,207,229,160,1045
21157,R21157,3284,136,17,484,61,2988,244,231,110,3290
21158,R21158,2971,160,13,451,85,1772,233,242,138,1915
21159,R21159,3304,9,16,721,186,3204,200,206,140,722
21160,R21160,3083,293,15,124,25,4655,177,236,199,2347
21161,R21161,3166,58,16,90,-2,1235,230,204,102,1148
21162,R21162,3242,47,38,60,42,2846,203,130,0,295
21163,R21163,2778,326,17,42,10,3690,177,219,181,5610
21164,R21164,2944,358,9,60,8,3074,207,224,155,1315
21165,R21165,2718,75,31,108,65,127,240,167,35,1699
21166,R21166,2739,86,3,424,108,1637,224,234,145,1784
21167,R21167,2756,62,12,324,44,1634,230,215,115,400
21168,R21168,3332,179,18,510,198,2781,224,248,149,764
21169,R21169,3182,145,20,342,23,2195,243,233,110,1681
21170,R21170,2954,167,23,90,6,2676,232,241,128,1599
21171,R21171,2542,309,24,30,14,1624,147,216,206,1556
21172,R21172,3100,37,12,240,31,3395,219,212,126,5031
21173,R21173,2562,302,6,108,8,1624,204,237,173,1742
21174,R21174,3218,13,12,912,201,2022,208,216,143,2271
21175,R21175,2911,45,4,134,21,1599,221,231,146,1233
21176,R21176,2960,353,22,607,91,2300,178,197,154,1663
21177,R21177,3263,279,26,108,39,1443,140,233,228,2613
21178,R21178,3035,226,17,30,6,1498,193,254,193,90
21179,R21179,3025,63,16,242,56,5274,232,206,101,805
21180,R21180,2774,66,11,277,2,1749,231,217,117,1492
21181,R21181,3034,205,19,212,83,1503,205,254,177,1172
21182,R21182,3113,97,10,108,11,5223,237,225,119,2066
21183,R21183,2861,87,28,85,37,573,248,180,42,552
21184,R21184,2648,232,21,150,56,3095,182,254,203,1434
21185,R21185,2765,45,5,323,42,2672,222,228,142,6707
21186,R21186,3298,88,38,60,30,3997,245,152,1,1179
21187,R21187,2606,319,41,108,53,1772,88,169,202,1409
21188,R21188,2691,74,10,212,9,1660,233,220,119,5758
21189,R21189,3163,71,16,124,15,5521,236,208,99,2213
21190,R21190,3151,21,14,552,134,1691,210,210,134,2644
21191,R21191,3057,42,23,283,50,3123,216,183,91,1756
21192,R21192,3195,18,4,256,16,5543,217,231,152,2897
21193,R21193,3120,335,18,124,17,3750,178,213,174,3211
21194,R21194,3266,284,22,127,39,1473,153,234,218,2634
21195,R21195,2510,70,21,120,77,732,237,195,79,408
21196,R21196,2973,207,3,306,36,3914,217,242,161,2285
21197,R21197,2582,356,20,450,168,228,184,201,151,816
21198,R21198,3008,190,16,201,18,1969,218,251,161,3907
21199,R21199,2734,75,5,192,27,2174,227,230,137,6239
21200,R21200,2307,310,30,162,97,942,124,203,212,671
21201,R21201,3071,39,6,418,72,3034,221,226,141,1621
21202,R21202,2998,250,9,170,14,2901,201,247,184,553
21203,R21203,3098,62,21,390,184,2244,232,190,80,2423
21204,R21204,2337,77,24,42,18,1181,242,189,65,924
21205,R21205,3065,31,11,277,37,4750,217,216,133,1019
21206,R21206,2501,65,26,295,134,642,234,178,60,782
21207,R21207,3186,10,9,42,3,2647,210,221,148,2728
21208,R21208,2843,116,16,446,72,1050,246,223,100,2691
21209,R21209,2893,106,17,376,122,591,247,216,92,1302
21210,R21210,2782,231,26,256,158,674,169,252,210,1640
21211,R21211,3437,326,12,450,68,4878,191,227,175,4335
21212,R21212,3159,59,21,481,134,2112,231,191,84,1832
21213,R21213,2970,83,27,641,174,1123,245,181,0,1065
21214,R21214,3208,301,6,60,-5,3264,204,238,172,1466
21215,R21215,3359,1,12,564,83,2143,203,218,152,1350
21216,R21216,2805,23,8,190,35,2982,216,223,144,4735
21217,R21217,2719,173,8,319,113,2601,225,244,152,1130
21218,R21218,3033,88,6,124,3,3639,229,230,135,192
21219,R21219,3086,317,16,180,-17,1075,175,224,188,2737
21220,R21220,2670,64,6,234,9,553,226,228,136,1132
21221,R21221,3017,343,30,446,49,283,146,180,164,938
21222,R21222,2942,55,6,182,14,1006,224,227,139,2285
21223,R21223,3164,342,12,124,11,4124,195,222,166,342
21224,R21224,2945,154,10,330,24,2598,232,241,139,2547
21225,R21225,3293,52,8,0,0,2134,225,223,132,2227
21226,R21226,3090,72,14,192,-5,3328,236,211,103,5342
21227,R21227,2026,171,28,30,0,417,226,239,125,607
21228,R21228,2896,92,6,30,6,4466,230,231,135,5883
21229,R21229,3406,288,26,589,203,765,139,227,224,997
21230,R21230,2697,159,14,0,0,2635,234,242,136,2270
21231,R21231,3107,228,19,300,56,3097,189,254,197,524
21232,R21232,3025,139,4,0,0,516,227,238,146,1149
21233,R21233,2978,72,14,67,10,5262,235,213,106,2383
21234,R21234,3021,61,10,807,194,1387,228,220,124,849
21235,R21235,2874,344,20,255,24,743,175,204,164,1315
21236,R21236,2719,24,8,0,0,2324,216,224,144,6902
21237,R21237,3153,216,11,285,6,2685,209,251,177,693
21238,R21238,3180,350,12,573,173,2423,198,220,160,2686
21239,R21239,3328,117,39,175,90,3904,252,173,0,3357
21240,R21240,3079,301,19,67,25,3313,163,228,204,2863
21241,R21241,2605,108,15,240,-20,977,244,222,103,649
21242,R21242,3264,112,4,150,6,6271,227,235,142,301
21243,R21243,2737,224,29,295,92,3220,169,252,206,1634
21244,R21244,3372,287,17,90,23,2287,169,236,207,2424
21245,R21245,2954,29,14,268,59,1972,214,208,127,3097
21246,R21246,2975,87,9,604,39,4151,234,225,123,4696
21247,R21247,2994,183,9,240,42,4214,223,247,157,2190
21248,R21248,3222,93,14,573,76,577,242,217,102,1733
21249,R21249,2828,17,18,234,23,3012,203,200,130,2313
21250,R21250,2404,320,21,170,67,765,160,214,192,1208
21251,R21251,3159,60,5,67,-1,1911,224,229,140,488
21252,R21252,3418,59,1,256,8,1008,220,235,152,953
21253,R21253,2787,223,9,240,55,277,209,249,176,2138
21254,R21254,2817,233,22,408,113,3679,177,253,207,1699
21255,R21255,2926,45,10,175,-5,3710,223,217,128,6111
21256,R21256,2576,132,11,134,33,960,238,234,124,258
21257,R21257,2946,56,15,543,65,1718,229,206,106,2974
21258,R21258,2975,3,15,234,3,6176,198,210,148,3186
21259,R21259,2534,189,19,30,0,1224,217,251,159,1426
21260,R21260,2808,37,12,90,34,912,219,212,126,1915
21261,R21261,2922,304,14,108,25,3700,181,232,191,4821
21262,R21262,3270,91,10,0,0,5934,236,224,119,626
21263,R21263,3175,37,7,85,13,3865,220,224,140,1481
21264,R21264,2969,158,4,384,21,4981,225,240,150,2282
21265,R21265,3142,15,7,95,0,3208,214,226,149,4271
21266,R21266,3174,342,17,30,9,1443,183,213,167,2571
21267,R21267,2929,340,7,564,16,4750,205,230,163,3092
21268,R21268,2178,296,11,67,23,1179,188,237,188,518
21269,R21269,3127,334,24,433,62,3569,159,201,177,1498
21270,R21270,3281,252,11,626,156,3684,196,248,190,2064
21271,R21271,2313,305,28,313,-90,942,133,213,214,1316
21272,R21272,3257,351,16,134,21,3701,189,211,158,4054
21273,R21273,2448,249,36,90,-16,569,123,238,237,1082
21274,R21274,3155,305,11,794,-19,4118,189,234,185,3922
21275,R21275,2450,85,11,0,0,810,236,221,114,277
21276,R21276,2675,174,21,256,145,2401,227,245,139,1048
21277,R21277,2974,142,14,150,32,3578,239,236,123,1556
21278,R21278,3150,219,12,421,66,218,206,252,180,2162
21279,R21279,3251,238,6,30,0,3131,209,245,173,566
21280,R21280,2946,108,8,511,18,1008,235,231,128,2140
21281,R21281,2954,220,12,272,128,2415,206,251,180,1989
21282,R21282,3043,36,2,175,8,2012,219,234,152,1945
21283,R21283,3118,115,12,306,95,2858,240,228,117,1191
21284,R21284,3210,102,10,589,198,2542,238,226,119,2828
21285,R21285,3047,61,11,277,3,3486,229,217,120,2825
21286,R21286,2691,199,29,212,83,1892,196,250,171,1380
21287,R21287,3253,173,15,210,35,3022,228,246,146,2283
21288,R21288,3134,180,3,190,25,1024,220,241,156,1398
21289,R21289,2868,29,15,0,0,3165,213,206,125,4548
21290,R21290,3034,173,11,937,115,5535,227,246,149,5683
21291,R21291,3397,180,6,830,191,1390,223,244,156,1802
21292,R21292,2965,53,14,216,26,6103,227,209,112,3824
21293,R21293,2767,166,7,390,8,2070,226,243,150,1348
21294,R21294,3189,62,16,30,-4,1652,232,207,103,2496
21295,R21295,3028,66,26,552,76,402,235,178,59,882
21296,R21296,3108,176,8,120,3,1347,224,245,154,1725
21297,R21297,3219,38,13,240,54,3360,219,210,123,2212
21298,R21298,3111,352,21,360,51,1302,180,200,155,2255
21299,R21299,2791,359,23,360,106,2571,180,192,145,2094
21300,R21300,3133,83,17,30,8,1449,241,209,93,2432
21301,R21301,3032,73,11,212,6,836,233,220,118,1964
21302,R21302,2926,27,23,458,125,4573,203,183,107,5176
21303,R21303,2706,218,6,210,14,1864,214,246,168,4116
21304,R21304,3141,147,16,153,36,983,240,236,120,2077
21305,R21305,2928,41,5,0,0,4533,221,228,143,4601
21306,R21306,3310,135,26,832,-37,1326,250,219,81,2787
21307,R21307,2895,252,35,162,114,2442,123,238,238,1717
21308,R21308,3203,158,8,30,0,5074,229,242,146,256
21309,R21309,2811,317,12,162,19,4100,189,230,181,5478
21310,R21310,3234,282,10,474,64,721,193,241,188,384
21311,R21311,3084,104,16,42,4,2730,245,218,98,3573
21312,R21312,3445,148,14,537,76,2700,238,238,126,1631
21313,R21313,2567,34,9,95,-6,1075,219,221,137,524
21314,R21314,3138,127,5,190,27,5433,228,237,143,560
21315,R21315,2830,339,15,108,23,1465,186,217,169,1936
21316,R21316,2901,226,20,180,55,1856,189,254,197,1055
21317,R21317,3066,119,9,426,-4,1544,235,233,128,1383
21318,R21318,3132,0,9,42,6,3409,206,222,154,4121
21319,R21319,3062,13,13,553,203,1622,207,212,141,3270
21320,R21320,2797,127,10,201,18,2160,237,234,127,1374
21321,R21321,2568,40,22,201,29,981,215,185,94,1040
21322,R21322,3114,270,1,655,60,2201,216,238,160,2366
21323,R21323,2574,4,15,67,24,1637,199,210,147,4502
21324,R21324,3119,188,19,255,42,6207,218,250,159,2148
21325,R21325,3033,342,6,150,21,3332,208,231,162,1772
21326,R21326,3264,180,9,391,88,3293,224,246,155,2975
21327,R21327,2896,16,32,90,-3,234,176,157,102,983
21328,R21328,2384,129,32,212,129,1513,252,202,51,426
21329,R21329,2595,338,17,67,18,1337,182,214,171,924
21330,R21330,3149,88,8,242,51,1691,232,227,128,3343
21331,R21331,3011,252,7,95,10,3807,205,245,178,5474
21332,R21332,3179,95,8,0,0,2851,233,229,128,2531
21333,R21333,2893,37,18,470,185,2947,216,197,110,1716
21334,R21334,2900,217,2,30,4,3261,217,241,161,1964
21335,R21335,3155,158,13,300,36,3264,234,242,136,3042
21336,R21336,3018,135,10,270,0,6342,236,236,130,3623
21337,R21337,2194,340,25,90,28,1405,160,195,170,741
21338,R21338,2409,84,30,162,55,573,246,175,37,616
21339,R21339,3295,11,14,342,62,3090,204,210,141,2236
21340,R21340,3213,80,14,0,0,1387,238,215,105,1655
21341,R21341,2398,340,13,192,61,1434,192,221,167,510
21342,R21342,2919,3,5,450,52,4066,214,231,155,5635
21343,R21343,3000,31,3,124,10,4061,219,233,151,751
21344,R21344,2655,264,21,60,2,1358,163,244,218,1050
21345,R21345,2562,159,7,240,64,1057,228,242,146,1556
21346,R21346,3116,121,15,212,37,5109,245,226,106,1019
21347,R21347,2766,91,34,175,64,210,249,167,19,2607
21348,R21348,3143,74,15,234,29,2906,237,209,99,2912
21349,R21349,3302,169,34,272,143,1687,223,231,110,509
21350,R21350,2761,355,13,210,4,1381,197,216,155,1310
21351,R21351,2736,28,11,175,19,1301,216,216,135,2379
21352,R21352,2922,189,17,192,22,5623,218,251,160,4752
21353,R21353,2855,82,7,95,22,2796,230,228,132,2778
21354,R21354,2835,202,24,124,55,1371,200,253,176,2029
21355,R21355,2745,70,6,150,22,2358,227,228,135,6792
21356,R21356,2306,45,23,30,14,1262,219,182,87,1198
21357,R21357,2483,92,15,30,10,395,242,216,99,1498
21358,R21358,2917,117,10,67,15,1822,237,231,125,666
21359,R21359,3039,317,10,162,33,2394,193,231,178,1714
21360,R21360,3060,48,7,641,80,1530,223,224,136,2590
21361,R21361,2958,259,10,95,32,1627,196,246,189,618
21362,R21362,3286,198,17,618,84,2537,212,252,169,1492
21363,R21363,3073,255,7,95,13,6754,205,244,178,2927
21364,R21364,3213,265,20,201,80,2885,166,244,216,1063
21365,R21365,3004,357,5,382,44,5047,213,231,157,4421
21366,R21366,2459,222,23,42,14,1138,184,254,198,671
21367,R21367,3226,8,15,510,39,1954,201,208,143,1879
21368,R21368,2841,321,13,67,3,1556,186,227,180,1253
21369,R21369,2919,62,22,240,102,1744,233,189,79,2821
21370,R21370,3262,346,12,361,91,2591,197,221,162,2477
21371,R21371,2818,141,9,384,17,2442,234,238,134,2718
21372,R21372,2616,204,16,371,181,361,210,253,174,725
21373,R21373,2671,26,12,210,-14,939,214,213,133,1866
21374,R21374,3057,329,6,0,0,1563,207,233,165,1767
21375,R21375,2681,17,9,0,0,1554,213,222,145,1273
21376,R21376,2982,72,18,379,66,4685,238,203,90,3824
21377,R21377,2938,3,14,350,-34,1401,200,213,149,1717
21378,R21378,2793,47,23,60,-8,874,221,184,87,2018
21379,R21379,3263,216,16,379,87,3200,202,254,183,3057
21380,R21380,2427,19,18,218,84,658,204,199,127,552
21381,R21381,3146,85,26,228,-9,949,246,185,52,1183
21382,R21382,2991,57,10,421,65,5185,227,219,125,1869
21383,R21383,2873,195,7,108,-15,1500,219,246,162,2652
21384,R21384,2861,56,3,150,2,1282,222,232,146,2244
21385,R21385,2959,315,10,459,30,5282,193,232,178,2017
21386,R21386,2845,16,17,313,66,1455,203,203,133,2714
21387,R21387,3322,288,12,816,138,849,187,239,192,987
21388,R21388,2973,267,5,677,-61,1452,207,242,173,1699
21389,R21389,2924,80,13,60,-6,3807,237,217,109,1830
21390,R21390,2633,332,5,210,-6,1003,209,234,163,765
21391,R21391,2766,294,16,30,7,2379,175,235,200,395
21392,R21392,2517,164,17,85,19,1020,233,243,134,1612
21393,R21393,3165,315,1,443,-19,3983,215,237,160,3784
21394,R21394,2641,23,14,190,8,3325,211,209,131,2911
21395,R21395,2843,335,10,384,67,2313,198,227,168,2297
21396,R21396,3380,98,10,323,47,1068,237,226,120,3854
21397,R21397,2851,146,9,342,50,2635,233,239,138,2671
21398,R21398,3283,359,18,313,10,967,189,203,149,2442
21399,R21399,2998,75,15,85,6,3231,237,212,103,916
21400,R21400,3154,72,6,170,0,5135,227,228,136,2830
21401,R21401,3076,333,10,30,5,4772,197,228,169,2347
21402,R21402,2847,180,8,127,16,2147,223,245,155,2310
21403,R21403,2938,11,14,633,143,2912,205,212,142,1326
21404,R21404,2979,95,9,270,42,4163,234,227,124,1951
21405,R21405,2945,95,18,420,135,437,246,210,86,849
21406,R21406,3087,97,22,192,25,3852,249,203,72,685
21407,R21407,2850,315,19,60,14,2589,166,221,194,1380
21408,R21408,3179,2,6,42,4,1731,211,228,154,408
21409,R21409,3044,225,6,853,10,6091,211,246,172,3505
21410,R21410,2811,134,13,342,56,1315,240,233,120,845
21411,R21411,3141,34,3,300,41,2509,219,232,149,1559
21412,R21412,2801,77,22,60,37,1842,241,194,72,1273
21413,R21413,3219,353,15,120,34,1677,192,212,156,1909
21414,R21414,2926,74,18,351,54,3285,238,204,91,2250
21415,R21415,2314,74,10,212,73,162,233,220,119,1652
21416,R21416,2555,33,11,0,0,819,218,215,132,3262
21417,R21417,2385,115,30,108,42,306,254,195,44,789
21418,R21418,3044,45,9,42,7,2972,223,220,131,1316
21419,R21419,3152,265,10,301,43,216,194,245,190,3104
21420,R21420,3107,279,14,30,12,4338,180,241,200,1376
21421,R21421,2821,222,12,30,4,1290,204,252,182,458
21422,R21422,2709,20,11,283,31,2320,212,217,140,1831
21423,R21423,3254,315,3,309,26,3585,211,237,164,1717
21424,R21424,1972,114,22,124,11,127,251,213,78,510
21425,R21425,3174,1,14,60,14,711,199,212,150,2510
21426,R21426,3584,265,19,417,221,3240,168,245,214,1273
21427,R21427,2385,308,20,175,47,1415,160,223,201,787
21428,R21428,3236,84,2,297,15,4432,222,235,149,2166
