id,label,attr_0,attr_1,attr_2,attr_3,attr_4
23842,R23842,3938,9212.2,9212.2,9212.6,9212.2
23843,R23843,8802.2,8802.0,8802.2,5989,8802.0
23844,R23844,9826.2,9826.4,9826.4,868,9826.6
23845,R23845,8993.2,8993.2,8993.2,8993.6,5033
23846,R23846,9208.4,9208.2,3959,9208.0,9208.2
23847,R23847,9256.6,9257.0,9257.0,9256.6,3716
23848,R23848,9146.2,9146.2,9146.2,4270,9146.0
23849,R23849,8696.2,8696.6,6518,8696.2,8696.4
23850,R23850,9833.0,9833.2,9833.2,9833.0,835
23851,R23851,8080.4,8080.4,8080.6,8080.8,9597
23852,R23852,9799.6,9799.8,9799.8,9799.6,1001
23853,R23853,9398.8,9398.6,9399.0,9398.6,3006
23854,R23854,8851.4,5743,8851.4,8851.4,8851.2
23855,R23855,8806.8,5966,8806.6,8807.0,8806.8
23856,R23856,9116,8176.6,8176.6,8176.8,8177.0
23857,R23857,8551.4,7243,8551.4,8551.6,8551.2
23858,R23858,4636,9073.0,9072.8,9073.0,9073.0
23859,R23859,9383.2,9383.4,3084,9383.2,9383.0
23860,R23860,9168,8166.4,8166.4,8166.2,8166.6
23861,R23861,8389.8,8390.0,8389.8,8390.0,8050
23862,R23862,9738.8,1306,9738.6,9738.8,9738.6
23863,R23863,9293.6,9293.2,3533,9293.2,9293.2
23864,R23864,9015.2,9015.2,9015.6,4923,9015.6
23865,R23865,9200.0,9200.2,9200.0,9200.2,4000
23866,R23866,9574.4,2128,9574.2,9574.2,9574.4
23867,R23867,8198.6,8198.2,9008,8198.6,8198.2
23868,R23868,8335.2,8335.2,8335.0,8324,8335.0
23869,R23869,8519,8296.0,8296.2,8296.2,8296.4
23870,R23870,8102.0,8102.0,8101.8,8102.2,9490
23871,R23871,9439.0,9439.4,9439.4,2804,9439.0
23872,R23872,8914.8,5426,8914.6,8915.0,8914.6
23873,R23873,9868.4,9868.6,658,9868.4,9868.2
23874,R23874,8356.4,8356.4,8218,8356.4,8356.6
23875,R23875,9209.8,3950,9209.8,9210.0,9210.0
23876,R23876,6333,8733.4,8733.4,8733.2,8733.6
23877,R23877,9215.6,9215.8,3921,9215.8,9215.6
23878,R23878,3533,9293.4,9293.6,9293.6,9293.4
23879,R23879,9361.8,9361.4,9361.4,9361.6,3192
23880,R23880,9453.0,9453.0,9453.0,9453.0,2735
23881,R23881,8487.6,8488.0,8487.6,7561,8487.6
23882,R23882,8366.6,8366.2,8168,8366.4,8366.4
23883,R23883,9301.4,9301.4,9301.2,3494,9301.2
23884,R23884,8882.6,8882.6,5587,8882.4,8882.6
23885,R23885,9850.4,9850.0,749,9850.2,9850.4
23886,R23886,9116.6,4417,9116.6,9116.4,9116.8
23887,R23887,8582.8,7085,8583.2,8583.0,8582.8
23888,R23888,2350,9529.8,9530.2,9530.0,9530.2
23889,R23889,9634.0,9634.4,9634.4,1829,9634.0
23890,R23890,9309.0,9309.2,3455,9308.8,9308.8
23891,R23891,2828,9434.2,9434.2,9434.6,9434.2
23892,R23892,8142.2,8142.0,9289,8142.4,8142.2
23893,R23893,8722.6,6387,8722.4,8722.8,8722.4
23894,R23894,4190,9161.8,9162.2,9162.0,9162.0
23895,R23895,9482.4,9482.6,9482.8,2587,9482.4
23896,R23896,2849,9430.4,9430.0,9430.4,9430.4
23897,R23897,9725.2,9725.6,9725.6,1373,9725.6
23898,R23898,8673.2,8673.0,8673.0,8673.4,6634
23899,R23899,8516.6,8517.0,8516.6,7416,8517.0
23900,R23900,504,9899.2,9899.2,9899.2,9899.4
23901,R23901,8550.8,8550.6,7247,8550.8,8550.6
23902,R23902,9722.6,9722.4,9722.4,1387,9722.8
23903,R23903,8346.6,8346.2,8268,8346.4,8346.2
23904,R23904,9643.6,9643.6,1781,9643.8,9644.0
23905,R23905,9827.6,9827.6,9827.4,863,9827.4
23906,R23906,9969.0,156,9969.0,9968.6,9969.0
23907,R23907,4780,9044.0,9044.2,9043.8,9043.8
23908,R23908,9081.8,9081.8,4591,9082.0,9081.8
23909,R23909,8816.2,8816.2,8816.2,5920,8816.0
23910,R23910,8410.6,8410.6,8410.6,7946,8410.6
23911,R23911,9222.2,9222.2,3890,9222.2,9222.0
23912,R23912,6512,8697.4,8697.4,8697.8,8697.8
23913,R23913,8559.6,8559.4,7203,8559.4,8559.2
23914,R23914,8973.0,8972.6,5136,8972.6,8972.6
23915,R23915,8642.4,8642.2,8642.0,8642.2,6789
23916,R23916,8659.4,6703,8659.2,8659.4,8659.6
23917,R23917,8475,8305.0,8304.8,8305.0,8304.8
23918,R23918,9821.6,9821.2,893,9821.4,9821.4
23919,R23919,8421.6,8421.6,8421.6,7891,8421.6
23920,R23920,9444.2,9444.6,9444.6,2778,9444.2
23921,R23921,9947.0,9946.8,266,9947.0,9946.6
23922,R23922,9070.4,9070.0,4649,9070.4,9070.2
23923,R23923,726,9854.8,9855.0,9855.0,9854.8
23924,R23924,9112.4,4439,9112.4,9112.0,9112.2
23925,R23925,9741.4,9741.4,9741.4,9741.4,1292
23926,R23926,9922.2,9922.4,9922.2,388,9922.2
23927,R23927,8041.4,8041.4,9793,8041.4,8041.4
23928,R23928,8461.2,8460.8,8461.2,7695,8461.0
23929,R23929,8253.0,8252.6,8253.0,8252.8,8736
23930,R23930,7236,8552.6,8553.0,8552.6,8552.8
23931,R23931,8474.2,8474.4,7629,8474.2,8474.4
23932,R23932,9374.4,9374.4,3128,9374.4,9374.2
23933,R23933,8056.0,9719,8056.4,8056.2,8056.0
23934,R23934,8617.0,6916,8616.6,8616.6,8617.0
23935,R23935,2199,9560.4,9560.0,9560.0,9560.2
23936,R23936,3866,9227.0,9227.0,9227.0,9226.8
23937,R23937,9943.0,286,9942.6,9943.0,9942.6
23938,R23938,8612.4,8612.6,8612.6,8612.6,6937
23939,R23939,7389,8522.0,8522.2,8522.4,8522.0
23940,R23940,9915,8016.8,8017.2,8017.2,8017.0
23941,R23941,8522.2,8522.2,8522.4,7388,8522.4
23942,R23942,8531.4,8531.4,7343,8531.2,8531.6
23943,R23943,8699.2,8699.0,8699.2,6505,8698.8
23944,R23944,9666.6,9666.4,9666.6,9666.2,1668
23945,R23945,9940.0,9939.8,9940.0,301,9939.8
23946,R23946,8296.4,8296.2,8296.4,8518,8296.6
23947,R23947,9274.2,3628,9274.4,9274.2,9274.2
23948,R23948,9391.4,9391.2,9391.4,3044,9391.2
23949,R23949,8577.4,8577.2,7114,8577.0,8577.2
23950,R23950,8169.6,8169.2,8169.4,9153,8169.2
23951,R23951,6276,8744.6,8744.6,8744.8,8744.6
23952,R23952,8040.0,9799,8040.2,8040.4,8040.0
23953,R23953,9897.2,9897.0,9897.0,9897.0,515
23954,R23954,8373.0,8134,8373.4,8373.0,8373.0
23955,R23955,8102.4,9488,8102.4,8102.2,8102.4
23956,R23956,9102.6,9102.4,9102.6,4488,9102.2
23957,R23957,8837.6,5811,8837.6,8837.8,8838.0
23958,R23958,9177.0,9177.0,9177.2,9177.2,4114
23959,R23959,9575.8,9575.8,9575.8,2121,9576.0
23960,R23960,8584.4,8584.6,8584.6,8584.2,7078
23961,R23961,8946.2,8946.2,8946.2,5268,8946.6
23962,R23962,8119.2,9405,8119.2,8118.8,8119.0
23963,R23963,9191.8,9192.2,9192.2,9192.2,4040
23964,R23964,9001.4,4994,9001.0,9001.2,9001.4
23965,R23965,7409,8518.2,8518.4,8518.2,8518.0
23966,R23966,8949.8,8950.2,5250,8949.8,8950.0
23967,R23967,8696.2,8696.4,6518,8696.6,8696.2
23968,R23968,8323.0,8323.2,8323.2,8385,8323.2
23969,R23969,9388.6,9388.6,9388.4,3057,9388.4
23970,R23970,9211.2,9211.2,9211.2,9211.2,3945
23971,R23971,9771.4,1143,9771.4,9771.6,9771.6
23972,R23972,8788.8,6057,8788.4,8788.6,8788.6
23973,R23973,2965,9406.8,9407.0,9406.8,9407.0
23974,R23974,7239,8552.0,8552.2,8552.4,8552.4
23975,R23975,4071,9185.6,9185.6,9185.6,9186.0
23976,R23976,8264.0,8263.8,8264.0,8680,8264.0
23977,R23977,9230.8,3845,9231.2,9231.0,9230.8
23978,R23978,8508.6,8508.4,7457,8508.8,8508.4
23979,R23979,9507,8098.4,8098.8,8098.4,8098.6
23980,R23980,9050.4,9050.2,9050.4,4749,9050.4
23981,R23981,9638.2,9638.0,9638.4,1809,9638.0
23982,R23982,8574.6,8574.8,8574.6,7127,8574.6
23983,R23983,8197.0,8196.8,8197.0,8197.2,9015
23984,R23984,8480.4,8480.4,8480.0,8480.0,7599
23985,R23985,6796,8640.6,8640.6,8640.8,8640.6
23986,R23986,8170.2,8170.2,8170.2,8170.2,9148
23987,R23987,8616.2,8615.8,6920,8616.0,8616.0
23988,R23988,8710.6,6447,8710.6,8710.4,8710.6
23989,R23989,8582.4,8582.2,8582.0,8582.2,7089
23990,R23990,9742.8,1286,9742.8,9742.6,9743.0
23991,R23991,8167,8366.8,8366.6,8366.6,8366.6
23992,R23992,9990.0,9990.2,49,9990.4,9990.2
23993,R23993,8867,8226.8,8226.6,8226.8,8226.4
23994,R23994,6007,8798.8,8798.8,8798.4,8798.8
23995,R23995,9942.6,9942.6,286,9942.8,9942.6
23996,R23996,7901,8420.0,8419.8,8419.8,8420.0
23997,R23997,8726.4,6369,8726.4,8726.0,8726.4
23998,R23998,8819.2,5903,8819.4,8819.6,8819.4
23999,R23999,8837.6,8837.4,8837.6,5813,8837.2
24000,R24000,9590.0,2050,9590.0,9589.8,9590.0
24001,R24001,7149,8570.2,8570.4,8570.0,8570.4
24002,R24002,8457.4,8457.4,8457.8,7712,8457.8
24003,R24003,9030.4,4848,9030.4,9030.6,9030.4
24004,R24004,9325.0,9325.2,9325.4,9325.4,3374
24005,R24005,9863,8027.4,8027.4,8027.2,8027.4
24006,R24006,9781.6,9781.6,9782.0,1091,9782.0
24007,R24007,4513,9097.2,9097.4,9097.4,9097.2
24008,R24008,8448.2,8448.4,8448.2,7759,8448.4
24009,R24009,5318,8936.4,8936.2,8936.6,8936.4
24010,R24010,9131.4,4344,9131.4,9131.4,9131.4
24011,R24011,8965.4,8965.0,5174,8965.4,8965.0
24012,R24012,8152.2,8152.2,9238,8152.2,8152.6
24013,R24013,8567.0,8567.2,7164,8567.4,8567.0
24014,R24014,8243.4,8243.6,8782,8243.6,8243.4
24015,R24015,5725,8855.2,8855.2,8854.8,8854.8
24016,R24016,1181,9763.6,9763.6,9763.6,9763.6
24017,R24017,9939.8,302,9939.4,9939.4,9939.4
24018,R24018,9221.2,9221.6,3893,9221.4,9221.2
24019,R24019,8310.8,8310.6,8310.8,8446,8311.0
24020,R24020,8335.4,8335.2,8323,8335.4,8335.4
24021,R24021,9031.0,4845,9030.8,9031.2,9031.2
24022,R24022,8505.8,7472,8505.4,8505.4,8505.8
24023,R24023,9403.8,9404.0,2981,9403.8,9403.6
24024,R24024,8176.0,8176.2,8175.8,8176.0,9120
24025,R24025,9675.0,1625,9674.8,9674.8,9675.2
24026,R24026,7160,8567.8,8567.8,8568.0,8568.0
24027,R24027,8445.2,7775,8445.2,8445.2,8445.0
24028,R24028,8775.4,8775.4,6122,8775.8,8775.4
24029,R24029,9637.6,9637.4,9637.4,1812,9637.6
24030,R24030,9898.8,9899.0,9899.0,505,9898.8
24031,R24031,2573,9485.2,9485.6,9485.6,9485.6
24032,R24032,9974.8,126,9975.0,9974.8,9975.0
24033,R24033,8131.6,9341,8131.8,8131.8,8131.8
24034,R24034,9047.2,9047.6,9047.2,4763,9047.6
24035,R24035,9610.0,9610.0,9609.8,1951,9609.8
24036,R24036,8648.6,6758,8648.6,8648.4,8648.2
24037,R24037,9223.0,9222.6,9223.0,3886,9222.8
24038,R24038,3489,9302.2,9302.2,9302.4,9302.2
24039,R24039,8038.2,8038.2,9809,8038.0,8038.4
24040,R24040,9936.8,9937.0,9936.8,9937.2,315
24041,R24041,9898.2,508,9898.4,9898.6,9898.6
24042,R24042,9554.6,2226,9554.8,9554.6,9554.6
24043,R24043,8407.0,8407.2,8407.4,7964,8407.2
24044,R24044,4423,9115.6,9115.4,9115.4,9115.4
24045,R24045,8918.0,8918.0,8918.4,8918.0,5409
24046,R24046,9944.6,9944.2,278,9944.6,9944.2
24047,R24047,9109.2,4453,9109.4,9109.6,9109.2
24048,R24048,8729.6,8729.2,8729.4,6353,8729.6
24049,R24049,2606,9479.0,9478.8,9478.6,9478.6
24050,R24050,2392,9521.6,9521.8,9521.6,9521.4
24051,R24051,8694.6,8694.6,8694.8,8694.6,6527
24052,R24052,8952.2,8952.0,5239,8952.2,8952.0
24053,R24053,9633.0,9633.0,9633.0,1835,9633.0
24054,R24054,7530,8493.8,8493.8,8494.2,8494.2
24055,R24055,8691.2,8691.2,8691.4,6544,8691.4
24056,R24056,4721,9055.8,9056.0,9055.8,9056.0
24057,R24057,8607,8278.4,8278.6,8278.8,8278.4
24058,R24058,8386.8,8386.6,8386.4,8386.6,8067
24059,R24059,9262.8,3685,9263.2,9262.8,9262.8
24060,R24060,9896.4,9896.4,518,9896.4,9896.2
24061,R24061,8836.8,8837.2,5815,8836.8,8836.8
24062,R24062,8458.4,8458.4,7708,8458.2,8458.4
24063,R24063,6978,8604.2,8604.4,8604.6,8604.6
24064,R24064,9992.6,9992.8,9992.4,9992.6,37
24065,R24065,8821.6,8821.8,8821.4,5892,8821.6
24066,R24066,8489.6,8490.0,8490.0,7551,8489.8
24067,R24067,8815.0,5925,8814.8,8814.8,8814.8
24068,R24068,9904,8019.0,8019.4,8019.2,8019.4
24069,R24069,8347,8330.8,8330.4,8330.6,8330.6
24070,R24070,9446.6,2766,9447.0,9446.8,9447.0
24071,R24071,8761.6,8761.8,8761.6,6192,8761.6
24072,R24072,9733.6,9733.4,9733.2,1333,9733.2
24073,R24073,7596,8481.0,8481.0,8480.6,8481.0
24074,R24074,653,9869.2,9869.6,9869.6,9869.4
24075,R24075,9570.8,9570.6,9570.8,2147,9570.6
24076,R24076,9372.8,9373.2,9372.8,9372.8,3135
24077,R24077,9438.0,2811,9437.8,9438.0,9437.8
24078,R24078,9456.4,9456.8,9456.4,9456.8,2717
24079,R24079,8917.0,8917.2,5415,8917.2,8916.8
24080,R24080,9387.4,9387.4,9387.6,3063,9387.2
24081,R24081,8964.8,8964.8,5176,8964.6,8965.0
24082,R24082,8742.0,8741.8,8742.2,8742.2,6290
24083,R24083,8230,8353.8,8354.0,8354.0,8353.8
24084,R24084,9956.2,9955.8,9955.8,9956.2,220
24085,R24085,8348.2,8348.0,8348.4,8348.0,8259
24086,R24086,9185.8,9185.8,4071,9185.8,9185.8
24087,R24087,9850,8029.8,8029.8,8030.0,8029.8
24088,R24088,9389.6,9389.6,9389.4,3053,9389.6
24089,R24089,9321.0,9321.0,9320.6,3396,9320.6
24090,R24090,8548.0,7261,8547.8,8547.6,8547.6
24091,R24091,9559.4,9559.6,9559.8,9559.6,2202
24092,R24092,9648.8,9649.0,9648.8,9648.6,1756
24093,R24093,8423.0,8422.8,8422.6,8423.0,7886
24094,R24094,984,9803.4,9803.2,9803.4,9803.0
24095,R24095,8262.4,8262.4,8262.6,8688,8262.2
24096,R24096,8547.8,8547.8,8547.8,8547.8,7261
24097,R24097,8706.8,8706.8,8706.8,6465,8707.2
24098,R24098,8977.6,5112,8977.6,8977.6,8977.8
24099,R24099,3903,9219.4,9219.6,9219.2,9219.6
24100,R24100,2435,9513.0,9513.2,9513.0,9513.2
24101,R24101,9938.8,9939.0,305,9939.0,9939.0
24102,R24102,9294.4,3529,9294.4,9294.0,9294.4
24103,R24103,8586.6,7068,8586.6,8586.2,8586.6
24104,R24104,8553.4,8553.0,8553.2,7234,8553.2
24105,R24105,8321.8,8392,8321.8,8321.8,8321.8
24106,R24106,1413,9717.4,9717.2,9717.2,9717.2
24107,R24107,9724.6,9724.6,1378,9724.4,9724.6
24108,R24108,8322.4,8322.0,8322.4,8322.0,8389
24109,R24109,8068.0,8067.6,8068.0,9661,8067.8
24110,R24110,9703.8,9703.6,9703.8,9703.6,1481
24111,R24111,9857.4,9857.4,714,9857.0,9857.4
24112,R24112,8886,8223.0,8223.0,8222.8,8222.6
24113,R24113,9993.8,32,9993.6,9993.4,9993.6
24114,R24114,7233,8553.4,8553.6,8553.6,8553.4
24115,R24115,8415.0,8414.8,7926,8415.0,8415.0
24116,R24116,9436.6,9436.8,2817,9436.4,9436.4
24117,R24117,9782,8043.8,8043.4,8043.6,8043.6
24118,R24118,8198.8,8198.6,9007,8198.6,8198.6
24119,R24119,9091,8181.6,8182.0,8181.8,8182.0
24120,R24120,324,9935.2,9935.0,9935.0,9935.0
24121,R24121,9181.0,4096,9180.6,9180.6,9180.8
24122,R24122,8084.8,8084.6,8084.6,8084.6,9576
24123,R24123,9477.0,9476.8,9476.8,9477.0,2616
24124,R24124,8257.2,8257.0,8257.2,8257.0,8714
24125,R24125,9638.6,1807,9638.6,9638.4,9638.4
24126,R24126,8597.8,8597.4,7012,8597.8,8597.8
24127,R24127,9269.6,9269.6,9269.8,9269.6,3651
24128,R24128,200,9960.0,9960.0,9960.0,9960.2
24129,R24129,6714,8657.2,8657.0,8657.0,8657.2
24130,R24130,3208,9358.2,9358.2,9358.4,9358.4
24131,R24131,8377.6,8377.8,8112,8377.8,8377.6
24132,R24132,8330.4,8330.6,8348,8330.2,8330.4
24133,R24133,3878,9224.2,9224.6,9224.6,9224.4
24134,R24134,9182.6,4087,9182.8,9182.4,9182.8
24135,R24135,9792,8041.6,8041.4,8041.8,8041.4
24136,R24136,6403,8719.4,8719.6,8719.2,8719.4
24137,R24137,1561,9687.6,9687.6,9687.8,9688.0
24138,R24138,9238.0,9238.0,9238.0,3809,9238.2
24139,R24139,3963,9207.6,9207.6,9207.6,9207.2
24140,R24140,9984.0,9984.2,9984.2,79,9984.4
24141,R24141,9013.4,4934,9013.0,9013.0,9013.0
24142,R24142,9828.0,9828.0,9828.0,861,9827.8
24143,R24143,9213.0,9212.6,9212.8,3936,9212.8
24144,R24144,8425.2,8425.4,8425.2,7874,8425.2
24145,R24145,8515.8,8516.0,8515.8,7421,8515.8
24146,R24146,8798.6,8798.8,6007,8798.6,8798.4
24147,R24147,8136.4,9318,8136.4,8136.2,8136.4
24148,R24148,8473.0,7635,8473.2,8473.2,8473.2
24149,R24149,8282.8,8586,8282.8,8283.0,8282.6
24150,R24150,9672.4,9672.2,9672.4,9672.2,1638
24151,R24151,9793.8,9793.6,9793.6,1031,9793.6
24152,R24152,4399,9120.2,9120.4,9120.4,9120.2
24153,R24153,8503,8299.4,8299.6,8299.6,8299.6
24154,R24154,8215.8,8216.0,8215.8,8216.0,8920
24155,R24155,421,9916.0,9915.8,9915.8,9915.6
24156,R24156,8309.2,8455,8309.0,8309.0,8309.2
24157,R24157,9298.0,3510,9298.2,9297.8,9297.8
24158,R24158,1690,9661.8,9662.2,9662.2,9661.8
24159,R24159,9494,8101.2,8101.4,8101.4,8101.2
24160,R24160,9682.2,9682.6,9682.6,1588,9682.4
24161,R24161,41,9992.0,9991.8,9991.6,9991.8
24162,R24162,9981.8,9982.0,90,9982.0,9981.8
24163,R24163,8769.0,8768.8,8769.0,8769.0,6155
24164,R24164,9991.4,9991.4,9991.8,9991.6,42
24165,R24165,9879.2,9879.2,605,9879.2,9879.2
24166,R24166,9401.0,2995,9401.2,9401.0,9401.2
24167,R24167,8087.2,8087.2,8086.8,9565,8086.8
24168,R24168,9020.4,9020.0,9020.0,9020.2,4899
24169,R24169,8977.6,8977.8,8977.6,5111,8977.6
24170,R24170,8666.6,8666.8,6666,8666.6,8666.6
24171,R24171,8988.6,5058,8988.4,8988.6,8988.2
24172,R24172,9606.6,1968,9606.2,9606.2,9606.6
24173,R24173,6392,8721.4,8721.6,8721.8,8721.6
24174,R24174,8485.4,7574,8485.0,8485.4,8485.0
24175,R24175,673,9865.6,9865.2,9865.2,9865.6
24176,R24176,8601.6,8601.6,8601.2,6993,8601.2
24177,R24177,9949.4,9949.2,9949.2,253,9949.2
24178,R24178,8127.6,8127.4,8127.2,8127.2,9363
24179,R24179,8226.6,8227.0,8866,8227.0,8226.8
24180,R24180,9428.8,2856,9428.8,9428.6,9428.6
24181,R24181,9772.6,9772.8,9772.6,9773.0,1136
24182,R24182,9085.0,9085.2,9085.2,4574,9085.2
24183,R24183,8499.0,8498.8,8499.0,8499.0,7506
24184,R24184,9199.8,9199.6,9199.8,9200.0,4001
24185,R24185,8262.0,8261.6,8262.0,8261.8,8691
24186,R24186,9051.4,9051.4,4744,9051.2,9051.0
24187,R24187,8777.0,8776.6,6116,8776.8,8777.0
24188,R24188,8060.4,8060.4,8060.6,8060.6,9697
24189,R24189,898,9820.4,9820.4,9820.4,9820.6
24190,R24190,9958.0,9957.6,9958.0,211,9958.0
24191,R24191,9338.6,9338.8,3307,9338.6,9338.8
24192,R24192,9152.6,9152.4,4237,9152.4,9152.4
24193,R24193,8399.0,8399.0,8004,8399.0,8399.0
24194,R24194,7099,8580.4,8580.2,8580.2,8580.4
24195,R24195,8723.0,6385,8723.0,8722.8,8722.8
24196,R24196,8783,8243.6,8243.2,8243.4,8243.6
24197,R24197,8455.0,8455.4,8455.4,8455.0,7724
24198,R24198,8429.2,7854,8429.2,8429.4,8429.4
24199,R24199,9687.8,9687.6,9687.4,9687.6,1562
24200,R24200,8364.0,8364.0,8364.2,8363.8,8180
24201,R24201,8413.4,8413.4,8413.4,7933,8413.2
24202,R24202,8061.6,8061.4,8061.4,8061.6,9692
24203,R24203,8281.6,8281.4,8281.8,8592,8281.6
24204,R24204,9568.4,9568.2,9568.6,9568.6,2158
24205,R24205,8871,8226.0,8226.0,8225.8,8225.8
24206,R24206,8409.0,8409.0,8409.0,8409.4,7954
24207,R24207,1615,9677.0,9677.2,9677.0,9676.8
24208,R24208,8388.0,8388.0,8061,8388.0,8387.6
24209,R24209,8148.6,8148.6,8148.6,8148.6,9257
24210,R24210,8789.0,6054,8789.0,8789.4,8789.0
24211,R24211,8737.0,8737.0,6316,8736.8,8736.8
24212,R24212,6876,8624.6,8625.0,8625.0,8625.0
24213,R24213,9888.4,558,9888.6,9888.4,9888.4
24214,R24214,9145.0,9145.4,9145.0,4274,9145.4
24215,R24215,9205.8,9206.0,3971,9205.8,9206.0
24216,R24216,124,9975.4,9975.0,9975.2,9975.0
24217,R24217,8484.0,8483.8,7580,8484.0,8484.0
24218,R24218,2309,9538.4,9538.0,9538.0,9538.4
24219,R24219,9336.4,9336.2,9336.0,3319,9336.0
24220,R24220,8595.4,8595.8,7022,8595.4,8595.8
24221,R24221,8057.0,8056.8,9716,8056.6,8056.6
24222,R24222,9913.4,432,9913.6,9913.4,9913.6
24223,R24223,1035,9792.8,9793.2,9792.8,9793.0
24224,R24224,8824.4,5879,8824.0,8824.0,8824.0
24225,R24225,8668.8,8668.8,6656,8669.0,8668.8
24226,R24226,4604,9079.2,9079.2,9079.2,9079.2
24227,R24227,9039.4,9039.4,4803,9039.4,9039.4
24228,R24228,8211,8357.8,8357.6,8357.8,8358.0
24229,R24229,9008.8,4956,9008.8,9008.8,9008.8
24230,R24230,9313.6,9313.6,9313.6,3432,9313.6
24231,R24231,9025.0,9025.0,9024.8,4875,9025.0
24232,R24232,9292.8,9293.0,9292.6,9293.0,3536
24233,R24233,9830.0,9830.0,9829.6,9829.6,851
24234,R24234,8850.0,5751,8850.0,8849.8,8850.0
24235,R24235,9458.2,9458.0,9458.2,2709,9458.0
24236,R24236,8023.6,8024.0,8024.0,8024.0,9881
24237,R24237,9162.6,9162.8,4187,9162.8,9162.8
24238,R24238,1001,9800.0,9799.8,9799.6,9799.8
24239,R24239,9316.8,9317.0,9317.0,3416,9316.8
24240,R24240,5176,8964.8,8965.0,8964.6,8965.0
24241,R24241,8649.4,8649.0,8649.2,6754,8649.0
24242,R24242,8922.4,5387,8922.6,8922.6,8922.6
24243,R24243,9974.4,9974.6,127,9974.6,9974.4
24244,R24244,9896.6,9896.2,518,9896.4,9896.4
24245,R24245,8803.6,8803.4,8803.2,5983,8803.6
24246,R24246,9301.2,9301.4,9301.4,3494,9301.2
24247,R24247,9191.6,9191.2,9191.6,9191.6,4043
24248,R24248,8557.2,7215,8557.2,8557.0,8556.8
24249,R24249,9908.2,9908.2,9908.0,9908.2,460
24250,R24250,8679.0,8679.2,8679.0,8679.0,6604
24251,R24251,8976.6,8976.6,8977.0,8976.8,5116
24252,R24252,8652.2,6738,8652.4,8652.6,8652.2
24253,R24253,8258.4,8258.4,8258.4,8708,8258.2
24254,R24254,9684.4,1578,9684.2,9684.6,9684.2
24255,R24255,9624.6,9625.0,9624.6,9624.8,1876
24256,R24256,9065.6,9065.4,9065.4,9065.6,4672
24257,R24257,8027.6,8027.8,9861,8027.8,8028.0
24258,R24258,9651.0,9650.6,1746,9650.6,9650.8
24259,R24259,9794.4,9794.6,1028,9794.6,9794.4
24260,R24260,4691,9061.6,9062.0,9061.8,9061.8
24261,R24261,8297.8,8297.8,8297.6,8512,8297.8
24262,R24262,8431.8,8432.0,7840,8431.8,8431.8
24263,R24263,8244.6,8244.6,8244.6,8244.4,8778
24264,R24264,5126,8974.8,8975.0,8974.6,8975.0
24265,R24265,8677,8264.6,8264.4,8264.6,8264.6
24266,R24266,8498.4,8498.4,8498.2,8498.2,7508
24267,R24267,9577.0,2115,9577.0,9576.8,9577.2
24268,R24268,9172.2,9172.0,4139,9172.2,9172.4
24269,R24269,9108.8,9108.6,9108.6,9108.8,4457
24270,R24270,9876.4,9876.4,619,9876.2,9876.2
24271,R24271,3782,9243.8,9243.4,9243.8,9243.6
24272,R24272,8832.4,8832.0,8832.4,8832.0,5839
24273,R24273,8867.2,8867.4,5664,8867.0,8867.4
24274,R24274,8048.4,8048.0,8048.4,9759,8048.2
24275,R24275,8451.8,7740,8451.8,8452.2,8451.8
24276,R24276,9158.2,9158.2,9158.0,9158.2,4209
24277,R24277,8594.8,7026,8594.8,8594.8,8594.6
24278,R24278,8980.4,8980.4,5099,8980.4,8980.2
24279,R24279,9994.2,9994.6,9994.4,9994.4,28
24280,R24280,9398,8120.6,8120.6,8120.2,8120.4
24281,R24281,8164.8,9175,8164.8,8165.0,8165.0
24282,R24282,9005.2,4975,9005.0,9005.0,9005.0
24283,R24283,9916.2,9916.0,9916.0,9916.0,419
24284,R24284,8012.4,8012.4,9937,8012.4,8012.6
24285,R24285,3036,9393.0,9393.0,9392.8,9392.8
24286,R24286,9961.2,9961.6,193,9961.6,9961.4
24287,R24287,9166.0,4170,9165.8,9166.2,9166.0
24288,R24288,2614,9477.4,9477.4,9477.4,9477.2
24289,R24289,9769.8,9769.8,9770.0,9769.8,1150
24290,R24290,8768.4,6157,8768.6,8768.4,8768.6
24291,R24291,9179.6,9180.0,9179.6,9179.8,4101
24292,R24292,8296.2,8518,8296.2,8296.4,8296.4
24293,R24293,9381.2,3095,9380.8,9380.8,9380.8
24294,R24294,9236.2,9236.2,3818,9236.6,9236.6
24295,R24295,9673.6,1632,9673.8,9673.6,9673.4
24296,R24296,9830,8034.2,8034.2,8033.8,8033.8
24297,R24297,8523.6,8524.0,8523.8,7381,8523.6
24298,R24298,9111.8,9111.8,9111.8,4442,9111.4
24299,R24299,8585.0,7074,8585.2,8585.2,8585.2
24300,R24300,9001.6,9001.2,9001.2,4993,9001.2
24301,R24301,2650,9470.2,9469.8,9470.0,9469.8
24302,R24302,9932.2,9932.4,9932.2,339,9932.4
24303,R24303,8659.0,8659.4,6704,8659.2,8659.0
24304,R24304,9986.6,66,9986.6,9986.8,9986.6
24305,R24305,9772.4,9772.4,9772.4,9772.2,1139
24306,R24306,8835.2,8835.4,8835.2,8835.4,5824
24307,R24307,9606.0,1969,9606.2,9606.4,9606.2
24308,R24308,8143.4,8143.6,8143.2,8143.4,9283
