id,label,attr_0,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9
22716,R22716,8677.8,8678.2,8677.8,8677.8,8678.2,8678.0,6610,8678.2,8677.8,8678.2
22717,R22717,8627.8,8627.8,8628.0,8627.8,8627.8,6860,8628.2,8628.0,8628.0,8627.8
22718,R22718,9458.2,9458.2,9458.6,2708,9458.4,9458.6,9458.4,9458.2,9458.2,9458.6
22719,R22719,9964.0,9964.0,9963.6,9963.6,9963.6,9963.6,9963.8,181,9964.0,9963.6
22720,R22720,9070.4,9070.6,9070.6,9070.8,9070.6,9070.6,9070.4,9070.8,9070.8,4647
22721,R22721,9803.0,9802.6,9803.0,9802.6,9803.0,9802.8,986,9803.0,9802.8,9802.6
22722,R22722,9512.0,2440,9512.2,9512.2,9512.0,9511.8,9511.8,9512.0,9512.0,9512.0
22723,R22723,8891.2,8891.0,5545,8890.8,8891.0,8890.8,8891.0,8891.0,8890.8,8890.8
22724,R22724,9852.4,737,9852.4,9852.4,9852.4,9852.4,9852.6,9852.6,9852.4,9852.4
22725,R22725,8378.4,8378.4,8378.6,8378.8,8378.6,8107,8378.4,8378.6,8378.4,8378.4
22726,R22726,9142.0,9142.0,9142.0,9142.0,4290,9142.2,9142.2,9142.2,9142.0,9142.2
22727,R22727,8892.8,8892.6,8892.8,8892.4,5537,8892.8,8892.6,8892.6,8892.8,8892.4
22728,R22728,8341.0,8341.0,8340.6,8340.6,8296,8340.8,8340.8,8341.0,8340.8,8340.8
22729,R22729,4082,9183.8,9183.4,9183.6,9183.4,9183.6,9183.8,9183.6,9183.4,9183.6
22730,R22730,8460.8,8461.2,7695,8460.8,8461.0,8460.8,8461.0,8461.2,8460.8,8461.0
22731,R22731,9833.0,9832.8,9832.8,9833.0,9833.2,9833.2,9833.2,9832.8,835,9833.0
22732,R22732,9069.0,4655,9069.0,9068.8,9069.2,9069.0,9069.2,9068.8,9069.2,9068.8
22733,R22733,8376.6,8376.8,8376.6,8376.4,8376.4,8376.8,8376.6,8117,8376.4,8376.4
22734,R22734,9593.2,9593.2,9593.0,2035,9592.8,9592.8,9592.8,9593.2,9593.0,9593.0
22735,R22735,8744.2,8744.2,8744.2,8744.2,8743.8,8743.8,8744.2,6280,8744.0,8744.2
22736,R22736,8937.2,8937.2,8937.4,8937.0,8937.0,8937.2,8937.2,8937.4,5314,8937.2
22737,R22737,9128.4,9128.2,9128.2,9128.2,9128.6,9128.6,9128.6,9128.4,9128.4,4358
22738,R22738,9499.6,9499.8,9499.6,9499.4,2502,9499.4,9499.6,9499.6,9499.4,9499.4
22739,R22739,8855.6,8855.2,8855.6,8855.6,8855.2,8855.2,5723,8855.4,8855.6,8855.4
22740,R22740,8544.4,8544.6,8544.8,8544.6,7277,8544.8,8544.6,8544.8,8544.4,8544.8
22741,R22741,8306.2,8306.4,8306.4,8306.6,8306.4,8306.6,8306.4,8306.2,8306.6,8468
22742,R22742,9088.4,9088.0,9088.0,9088.4,9088.0,4559,9088.0,9088.2,9088.0,9088.0
22743,R22743,9459.4,9459.6,2703,9459.2,9459.6,9459.2,9459.6,9459.4,9459.6,9459.2
22744,R22744,9977.6,9977.2,9977.4,9977.2,9977.2,9977.4,9977.4,9977.2,9977.2,113
22745,R22745,8122.4,8122.0,8122.2,8122.2,8122.0,8122.4,8122.4,9389,8122.2,8122.2
22746,R22746,8064.8,8065.2,8065.0,9675,8065.0,8064.8,8064.8,8064.8,8064.8,8064.8
22747,R22747,9307.4,9307.4,9307.2,9307.2,9307.4,9307.0,9307.0,9307.2,9307.4,3464
22748,R22748,8119.0,9405,8119.0,8118.8,8119.0,8118.8,8118.8,8119.0,8118.8,8119.2
22749,R22749,8434.4,8434.4,8434.6,8434.6,7828,8434.4,8434.4,8434.6,8434.2,8434.2
22750,R22750,9373.0,9373.0,9373.2,3134,9373.4,9373.4,9373.4,9373.4,9373.0,9373.4
22751,R22751,5180,8964.2,8963.8,8963.8,8963.8,8964.2,8963.8,8964.0,8963.8,8964.2
22752,R22752,448,9910.2,9910.4,9910.6,9910.4,9910.4,9910.6,9910.4,9910.6,9910.6
22753,R22753,8963.2,8963.0,8963.0,8963.0,8963.0,8963.2,8963.2,8963.2,5185,8962.8
22754,R22754,8411.0,8411.2,7945,8411.2,8411.0,8411.2,8411.2,8411.0,8411.2,8410.8
22755,R22755,9098.8,9099.0,9098.6,9098.8,9099.0,9098.6,9098.8,4506,9098.8,9098.8
22756,R22756,8266.0,8266.0,8266.2,8266.2,8266.2,8266.4,8266.4,8669,8266.4,8266.2
22757,R22757,8755.4,8755.4,8755.8,8755.4,6222,8755.8,8755.8,8755.8,8755.6,8755.6
22758,R22758,8552.8,8553.0,8553.0,8552.8,8552.8,8553.0,7236,8553.0,8553.0,8553.0
22759,R22759,9395.8,9396.2,9395.8,9396.0,9396.2,9396.0,3020,9395.8,9396.2,9395.8
22760,R22760,9293.4,9293.4,9293.8,9293.6,9293.4,9293.8,9293.6,3532,9293.4,9293.8
22761,R22761,8291.6,8291.4,8291.4,8291.4,8291.6,8291.4,8291.6,8291.6,8542,8291.8
22762,R22762,8735.4,8735.6,6323,8735.2,8735.4,8735.4,8735.2,8735.2,8735.2,8735.4
22763,R22763,8865.6,8865.6,8865.8,5671,8865.6,8866.0,8865.6,8865.6,8865.8,8866.0
22764,R22764,8895.8,8895.8,8896.2,8895.8,8896.2,8896.0,8895.8,8895.8,8896.2,5520
22765,R22765,8213.6,8213.6,8214.0,8213.6,8931,8213.8,8214.0,8213.8,8214.0,8213.8
22766,R22766,9183.4,9183.2,9183.2,9183.2,4084,9183.4,9183.0,9183.2,9183.0,9183.2
22767,R22767,8253.4,8253.2,8253.2,8253.2,8253.2,8253.6,8253.2,8253.2,8253.4,8733
22768,R22768,9608.6,9608.4,9608.4,9608.8,9608.6,9608.8,9608.8,1957,9608.6,9608.6
22769,R22769,9333.4,9333.2,3334,9333.4,9333.4,9333.0,9333.4,9333.0,9333.2,9333.2
22770,R22770,9592.6,2036,9593.0,9593.0,9592.6,9592.8,9592.6,9592.8,9592.6,9592.6
22771,R22771,9396.2,9396.4,3018,9396.6,9396.2,9396.6,9396.4,9396.2,9396.4,9396.6
22772,R22772,8302.8,8302.4,8302.6,8302.4,8487,8302.6,8302.8,8302.8,8302.4,8302.6
22773,R22773,8567,8286.6,8286.4,8286.8,8286.6,8286.6,8286.8,8286.4,8286.6,8286.6
22774,R22774,8252.6,8252.6,8736,8253.0,8252.6,8252.6,8252.6,8252.8,8253.0,8252.8
22775,R22775,9575.4,9575.2,9575.2,9575.4,2124,9575.4,9575.4,9575.4,9575.0,9575.2
22776,R22776,9642.0,9642.2,9642.0,9642.2,9642.2,9642.0,9641.8,9642.0,9642.2,1790
22777,R22777,8212.4,8212.4,8212.6,8212.2,8938,8212.4,8212.2,8212.4,8212.6,8212.4
22778,R22778,9823.0,9823.2,9823.0,9823.0,9823.0,884,9823.0,9823.2,9823.0,9823.2
22779,R22779,7038,8592.6,8592.2,8592.2,8592.2,8592.6,8592.6,8592.6,8592.2,8592.6
22780,R22780,9067.8,9068.2,9068.2,9068.2,9067.8,9068.0,9068.0,9068.0,4660,9067.8
22781,R22781,8680.4,8680.6,8680.4,8680.8,8680.6,8680.6,8680.8,6597,8680.4,8680.4
22782,R22782,8167.4,8167.4,8167.2,8167.2,8167.6,8167.4,8167.6,8167.6,8167.4,9163
22783,R22783,2031,9594.0,9593.8,9593.6,9593.6,9594.0,9593.8,9593.8,9594.0,9593.8
22784,R22784,9869.6,9869.2,653,9869.4,9869.4,9869.2,9869.4,9869.6,9869.2,9869.2
22785,R22785,8650.8,8650.8,6747,8650.6,8650.8,8650.6,8650.6,8650.6,8650.8,8650.6
22786,R22786,8515.2,8514.8,8515.0,8514.8,8515.2,7425,8515.0,8515.2,8514.8,8515.2
22787,R22787,9357.4,9357.8,3212,9357.8,9357.8,9357.6,9357.8,9357.6,9357.8,9357.4
22788,R22788,8814.6,8815.0,5926,8814.8,8814.6,8814.8,8815.0,8814.6,8814.6,8814.8
22789,R22789,8740.2,8740.2,8740.2,8740.2,8740.0,8739.8,8739.8,6300,8739.8,8740.2
22790,R22790,9452.2,9452.2,9452.6,9452.2,2738,9452.4,9452.6,9452.2,9452.2,9452.4
22791,R22791,9893.2,9893.6,533,9893.2,9893.2,9893.2,9893.2,9893.4,9893.4,9893.4
22792,R22792,9784.2,9783.8,9784.0,1080,9784.0,9784.0,9784.0,9784.2,9784.0,9784.0
22793,R22793,8294.4,8294.4,8294.8,8294.4,8294.8,8294.4,8294.4,8527,8294.4,8294.4
22794,R22794,8621.8,8621.8,8622.2,8622.2,6890,8621.8,8622.2,8622.2,8622.0,8622.2
22795,R22795,9087.0,4565,9087.2,9087.2,9086.8,9087.2,9087.2,9087.0,9087.0,9087.0
22796,R22796,8847.6,8848.0,5761,8848.0,8848.0,8848.0,8847.6,8847.8,8847.6,8848.0
22797,R22797,8637.8,8637.4,8637.4,8637.4,6812,8637.4,8637.6,8637.8,8637.4,8637.6
22798,R22798,9827.2,9826.8,9827.0,9827.0,9827.0,9827.2,865,9827.2,9826.8,9827.0
22799,R22799,8134.8,8134.6,8134.8,9327,8134.6,8134.8,8134.4,8134.4,8134.6,8134.8
22800,R22800,9316.0,9315.6,9316.0,9315.8,9315.8,9315.6,9315.6,9316.0,3421,9316.0
22801,R22801,9338.8,9338.6,9338.8,9338.8,9338.8,9338.4,3307,9338.8,9338.4,9338.4
22802,R22802,228,9954.2,9954.6,9954.4,9954.4,9954.4,9954.2,9954.6,9954.2,9954.2
22803,R22803,8653.2,8653.0,8653.0,8653.4,8653.0,8653.4,8653.4,8653.4,8653.4,6734
22804,R22804,8677.2,8677.6,8677.2,6613,8677.6,8677.4,8677.6,8677.2,8677.2,8677.2
22805,R22805,8768.2,6159,8768.2,8768.0,8768.4,8768.0,8768.0,8768.2,8768.4,8768.0
22806,R22806,9165.4,9165.6,9165.4,9165.8,9165.4,9165.6,4172,9165.6,9165.4,9165.4
22807,R22807,8921.2,8921.2,5393,8921.2,8921.4,8921.6,8921.2,8921.6,8921.6,8921.4
22808,R22808,9090.0,9090.2,4550,9090.2,9089.8,9090.2,9089.8,9089.8,9089.8,9090.0
22809,R22809,8520.6,8520.6,8520.2,8520.4,8520.2,8520.4,7398,8520.6,8520.6,8520.2
22810,R22810,9131.2,9131.4,9131.0,9131.0,4344,9131.2,9131.4,9131.4,9131.0,9131.0
22811,R22811,8245.6,8246.0,8245.8,8245.6,8245.6,8245.8,8245.6,8245.8,8771,8245.8
22812,R22812,5349,8930.0,8930.4,8930.0,8930.0,8930.0,8930.0,8930.4,8930.4,8930.4
22813,R22813,9137.6,9137.6,9137.8,9137.8,9137.6,9137.8,4311,9137.8,9137.8,9137.8
22814,R22814,9160.6,4197,9160.6,9160.4,9160.6,9160.8,9160.8,9160.4,9160.4,9160.4
22815,R22815,8745.4,8745.2,8745.2,8745.6,8745.4,6273,8745.4,8745.4,8745.2,8745.2
22816,R22816,9863.4,9863.4,684,9863.4,9863.0,9863.2,9863.2,9863.4,9863.4,9863.0
22817,R22817,8132.4,8132.0,8132.0,8132.0,8132.4,8132.4,8132.2,9339,8132.2,8132.0
22818,R22818,9527.2,9527.4,9527.4,2363,9527.6,9527.2,9527.2,9527.4,9527.6,9527.2
22819,R22819,8249.4,8249.0,8249.2,8249.2,8249.2,8249.0,8249.4,8249.2,8754,8249.0
22820,R22820,9088.4,9088.6,9088.4,9088.8,4557,9088.6,9088.8,9088.6,9088.8,9088.4
22821,R22821,8938.6,8938.2,8938.2,8938.2,8938.6,5308,8938.4,8938.4,8938.6,8938.4
22822,R22822,8262.2,8262.2,8262.2,8262.6,8262.2,8262.6,8262.4,8262.6,8688,8262.6
22823,R22823,9613.4,9613.2,9613.6,9613.4,9613.4,9613.2,9613.4,1933,9613.6,9613.2
22824,R22824,8040.8,8040.6,8041.0,8041.0,8040.8,8040.8,8040.6,9796,8041.0,8040.6
22825,R22825,9142.0,9142.0,9141.8,9141.8,9142.0,9141.8,9141.8,4291,9142.0,9142.0
22826,R22826,9748.8,9748.6,9749.0,9748.8,9749.0,1256,9749.0,9748.8,9748.6,9748.8
22827,R22827,8431.8,8432.0,8431.6,8432.0,8432.0,7841,8432.0,8431.6,8431.6,8431.8
22828,R22828,9740.0,9740.0,9740.4,9740.0,1299,9740.4,9740.2,9740.2,9740.4,9740.4
22829,R22829,8881.0,8880.8,8881.0,8881.2,8880.8,5595,8881.2,8881.2,8881.0,8880.8
22830,R22830,9647.4,9647.0,1764,9647.0,9647.4,9647.4,9647.2,9647.4,9647.4,9647.2
22831,R22831,9233.2,9233.4,9233.4,9233.2,9233.6,3833,9233.6,9233.2,9233.4,9233.6
22832,R22832,8374.8,8374.8,8374.8,8374.6,8127,8374.4,8374.4,8374.8,8374.8,8374.6
22833,R22833,5290,8942.2,8942.0,8942.2,8941.8,8942.2,8942.0,8941.8,8941.8,8942.2
22834,R22834,9466.4,9466.0,9466.0,9466.2,9466.2,9466.2,9466.0,9466.0,2669,9466.4
22835,R22835,9452.6,9452.8,9452.8,9452.8,9452.6,9452.6,9453.0,9452.6,9452.6,2736
22836,R22836,9154.0,9154.2,9153.8,9153.8,9154.2,9153.8,9154.0,9154.0,4230,9154.2
22837,R22837,9435.2,9435.4,9435.0,9435.4,9435.2,9435.2,9435.4,9435.2,2824,9435.0
22838,R22838,4544,9091.4,9091.0,9091.0,9091.4,9091.2,9091.0,9091.2,9091.4,9091.0
22839,R22839,8010.4,8010.0,8010.4,8010.0,8010.4,8010.2,9949,8010.0,8010.4,8010.2
22840,R22840,1529,9694.0,9694.4,9694.4,9694.4,9694.2,9694.0,9694.0,9694.0,9694.0
22841,R22841,8923.0,5384,8923.0,8923.2,8923.2,8923.2,8923.4,8923.2,8923.4,8923.4
22842,R22842,9934.0,9933.6,9934.0,9934.0,331,9933.6,9933.6,9933.6,9933.8,9934.0
22843,R22843,9037.0,4814,9037.2,9037.4,9037.2,9037.2,9037.2,9037.2,9037.2,9037.0
22844,R22844,9322.4,9322.2,9322.4,9322.0,9322.2,9322.2,9322.0,9322.2,3389,9322.0
22845,R22845,8359.6,8201,8359.6,8359.6,8360.0,8359.8,8359.8,8359.6,8359.8,8359.6
22846,R22846,8565.0,8564.8,8564.6,8565.0,8564.8,8564.8,8565.0,7176,8564.8,8564.8
22847,R22847,9355.2,9355.4,9355.2,9355.2,9355.4,3224,9355.0,9355.4,9355.0,9355.2
22848,R22848,8035.4,8035.2,9824,8035.4,8035.4,8035.0,8035.2,8035.4,8035.2,8035.4
22849,R22849,9175.0,4125,9174.8,9175.2,9175.0,9175.2,9174.8,9174.8,9175.0,9174.8
22850,R22850,9900,8020.2,8020.0,8019.8,8020.0,8020.2,8020.0,8020.0,8019.8,8019.8
22851,R22851,8072.4,8072.2,8072.2,8072.4,8072.4,8072.4,8072.2,9639,8072.0,8072.2
22852,R22852,9541.0,9540.8,9540.8,9540.6,9540.6,9541.0,9540.6,9540.8,9540.6,2296
22853,R22853,9496.0,9496.2,2519,9496.0,9496.4,9496.2,9496.0,9496.2,9496.2,9496.2
22854,R22854,8055.8,8055.4,8055.6,9722,8055.6,8055.6,8055.6,8055.8,8055.8,8055.8
22855,R22855,9332.6,9332.6,9332.6,9332.6,9332.8,3336,9332.6,9332.8,9332.8,9332.6
22856,R22856,9777.4,9777.4,9777.6,9777.4,9777.4,9777.2,9777.2,9777.6,1113,9777.2
22857,R22857,8301.8,8301.8,8301.6,8301.6,8491,8301.6,8301.6,8301.8,8301.8,8301.8
22858,R22858,9763.8,9763.8,1181,9763.6,9764.0,9763.6,9763.8,9764.0,9763.8,9764.0
22859,R22859,8801.4,8801.4,8801.4,8801.2,8801.0,5994,8801.0,8801.0,8801.2,8801.4
22860,R22860,8678.0,8678.4,8678.0,8678.4,8678.4,8678.4,8678.4,8678.2,6609,8678.2
22861,R22861,957,9808.4,9808.6,9808.4,9808.8,9808.6,9808.6,9808.8,9808.4,9808.4
22862,R22862,8518.4,8518.6,8518.6,8518.2,7408,8518.4,8518.2,8518.6,8518.2,8518.6
22863,R22863,8633.4,8633.6,8633.8,6832,8633.4,8633.4,8633.4,8633.8,8633.8,8633.8
22864,R22864,9425.8,9425.8,9426.0,9425.8,2870,9425.8,9425.8,9425.8,9426.2,9425.8
22865,R22865,184,9963.0,9963.0,9963.0,9963.4,9963.0,9963.0,9963.4,9963.2,9963.0
22866,R22866,8012.6,8012.4,8012.6,8012.8,9937,8012.8,8012.4,8012.4,8012.4,8012.6
22867,R22867,9285.0,9284.8,9284.8,9285.0,9285.2,9285.2,3575,9285.2,9285.2,9285.2
22868,R22868,9397.4,9397.2,9397.6,9397.2,9397.6,9397.6,9397.4,9397.6,9397.2,3013
22869,R22869,8799.2,6005,8799.0,8799.0,8799.0,8798.8,8798.8,8799.2,8798.8,8799.0
22870,R22870,9561.8,9561.8,9562.2,9562.2,9561.8,2190,9562.0,9561.8,9562.2,9562.0
22871,R22871,9382.0,9382.4,9382.0,9382.4,3089,9382.4,9382.0,9382.0,9382.4,9382.4
22872,R22872,8631.2,8631.6,8631.6,8631.6,8631.2,8631.2,8631.4,8631.2,8631.4,6843
22873,R22873,9015.8,9015.8,9015.8,9016.0,9016.2,4920,9016.0,9016.0,9015.8,9015.8
22874,R22874,9749.6,1252,9749.6,9749.8,9749.6,9749.6,9749.8,9749.8,9749.4,9749.4
22875,R22875,9060.2,9060.2,4699,9060.0,9060.0,9060.0,9060.0,9060.2,9060.2,9060.0
22876,R22876,9587.8,9588.2,9588.0,2060,9588.2,9588.0,9588.2,9588.0,9588.0,9588.0
22877,R22877,9232.0,9232.0,9232.0,9232.2,9232.2,9232.0,9232.0,9232.0,9232.4,3839
22878,R22878,9755.4,9755.2,9755.4,9755.6,9755.6,9755.4,9755.2,1223,9755.4,9755.4
22879,R22879,8705.6,6473,8705.6,8705.4,8705.2,8705.2,8705.2,8705.4,8705.4,8705.4
22880,R22880,9858.4,9858.2,708,9858.2,9858.6,9858.2,9858.2,9858.2,9858.2,9858.4
22881,R22881,8276.4,8276.0,8276.4,8276.0,8276.4,8276.0,8276.4,8276.0,8619,8276.0
22882,R22882,8868.6,8868.6,5656,8868.8,8869.0,8869.0,8868.8,8868.8,8869.0,8868.6
22883,R22883,8241.8,8241.4,8792,8241.8,8241.8,8241.8,8241.6,8241.8,8241.4,8241.6
22884,R22884,8764.2,8764.6,6178,8764.2,8764.4,8764.6,8764.4,8764.4,8764.6,8764.2
22885,R22885,7135,8573.0,8573.2,8573.0,8573.2,8572.8,8573.0,8573.0,8573.0,8572.8
22886,R22886,8382.4,8382.0,8382.4,8382.0,8089,8382.4,8382.2,8382.4,8382.2,8382.2
22887,R22887,9148.2,9148.0,4260,9148.2,9148.0,9147.8,9147.8,9147.8,9147.8,9148.2
22888,R22888,8125.0,8124.6,9376,8124.6,8124.6,8124.8,8125.0,8125.0,8124.8,8124.6
22889,R22889,8813.2,8812.8,8813.0,8813.0,8812.8,8812.8,8812.8,5935,8813.2,8813.2
22890,R22890,8937.4,8937.4,8937.8,8937.8,5312,8937.4,8937.8,8937.8,8937.6,8937.6
22891,R22891,9417.6,2912,9417.4,9417.8,9417.4,9417.6,9417.6,9417.8,9417.8,9417.8
22892,R22892,8553.4,8553.6,8553.4,8553.4,8553.4,8553.6,8553.4,8553.8,7232,8553.6
22893,R22893,8569.2,8569.4,8569.4,8569.2,8569.2,8569.2,8569.2,8569.2,8569.2,7154
22894,R22894,9737.6,9737.6,9737.4,1312,9737.6,9737.8,9737.8,9737.6,9737.6,9737.6
22895,R22895,8594.4,8594.6,8594.2,8594.6,8594.4,8594.6,8594.6,8594.4,7028,8594.6
22896,R22896,9971.0,9970.6,9970.8,9971.0,9971.0,9970.6,9970.8,146,9971.0,9971.0
22897,R22897,9670.0,9669.8,9670.0,9669.6,9670.0,9669.6,9669.6,9669.6,1651,9669.6
22898,R22898,8047.0,8046.6,8046.6,8046.6,8047.0,8047.0,8046.8,8047.0,9766,8047.0
22899,R22899,9526.8,9526.6,9526.4,2367,9526.6,9526.4,9526.6,9526.8,9526.8,9526.8
22900,R22900,8571.4,8571.4,8571.0,8571.2,8571.4,8571.0,7144,8571.4,8571.2,8571.0
22901,R22901,8378.8,8378.8,8379.0,8106,8378.6,8379.0,8378.8,8379.0,8378.6,8378.6
22902,R22902,9480.6,9480.4,9480.4,9480.8,9480.4,9480.4,9480.8,2597,9480.6,9480.4
22903,R22903,9338.0,9338.4,9338.0,9338.0,3309,9338.4,9338.4,9338.2,9338.2,9338.4
22904,R22904,9982.4,9982.2,9982.2,9982.2,9982.0,9982.0,9982.4,9982.0,89,9982.0
22905,R22905,9008.0,9007.6,9007.6,9007.6,9008.0,4961,9007.8,9007.8,9008.0,9008.0
22906,R22906,1487,9702.8,9702.8,9702.4,9702.4,9702.6,9702.4,9702.6,9702.6,9702.4
22907,R22907,9519.2,9519.0,9518.8,9519.2,9519.2,9519.0,9519.0,9519.0,9518.8,2405
22908,R22908,8228.2,8228.2,8228.0,8228.0,8228.4,8228.2,8228.2,8228.4,8859,8228.0
22909,R22909,9683.0,9682.8,9683.2,1585,9683.2,9683.0,9683.0,9682.8,9683.2,9683.0
22910,R22910,2420,9516.2,9516.0,9516.2,9516.0,9516.2,9516.0,9516.2,9516.0,9516.2
22911,R22911,8173.8,8173.8,8173.8,8174.0,8173.6,8173.6,9131,8173.6,8173.6,8173.6
22912,R22912,8477.4,8477.8,8477.4,8477.8,8477.4,8477.6,8477.4,7612,8477.4,8477.6
22913,R22913,9905.0,9905.0,9905.2,9905.0,9905.0,475,9905.0,9905.0,9904.8,9905.0
22914,R22914,9878.8,9878.6,9878.8,9878.6,9878.6,9878.8,9878.6,9878.6,9878.6,606
22915,R22915,9139.2,9139.6,9139.6,9139.2,9139.4,9139.4,9139.4,4303,9139.4,9139.2
22916,R22916,8773.4,8773.4,8773.0,8773.2,8773.0,8773.4,8773.0,8773.4,8773.4,6134
22917,R22917,9014.6,9014.4,9014.2,9014.2,9014.2,9014.4,4928,9014.2,9014.4,9014.6
22918,R22918,8021.8,8021.4,8021.4,8021.6,8021.4,9892,8021.6,8021.4,8021.8,8021.6
22919,R22919,9539.2,9538.8,9538.8,9538.8,9539.2,2305,9538.8,9538.8,9539.0,9538.8
22920,R22920,8219,8356.0,8356.2,8356.0,8356.0,8356.4,8356.4,8356.2,8356.0,8356.0
22921,R22921,781,9843.8,9843.8,9843.6,9844.0,9843.6,9844.0,9844.0,9844.0,9843.6
22922,R22922,8225.4,8225.4,8225.6,8225.6,8225.6,8225.6,8225.6,8225.8,8225.8,8872
22923,R22923,9058.4,9058.4,9058.2,9058.0,9058.0,9058.4,9058.4,4709,9058.4,9058.2
22924,R22924,9328.2,9328.0,9328.2,9328.2,9328.4,9328.0,9328.4,3359,9328.0,9328.2
22925,R22925,9072.2,9071.8,9072.0,9072.0,9071.8,9072.2,4640,9071.8,9072.0,9072.0
22926,R22926,2367,9526.6,9526.8,9526.8,9526.8,9526.4,9526.8,9526.4,9526.6,9526.8
22927,R22927,8836.8,8836.8,8837.2,8837.2,8836.8,8837.0,8837.0,5815,8837.0,8836.8
22928,R22928,9948.6,9948.6,257,9948.6,9948.6,9948.4,9948.6,9948.6,9948.6,9948.6
22929,R22929,9192.8,9193.0,9193.2,4035,9192.8,9192.8,9193.0,9193.2,9193.0,9193.2
22930,R22930,8575.6,8575.6,8575.6,8576.0,8575.6,8575.8,7121,8576.0,8575.8,8575.6
22931,R22931,9624.4,9624.2,9624.6,1878,9624.4,9624.4,9624.4,9624.6,9624.6,9624.6
22932,R22932,8571.2,8571.0,7144,8571.4,8571.0,8571.2,8571.0,8571.0,8571.0,8571.2
22933,R22933,8072.8,8073.0,8073.2,8073.2,8073.0,8073.0,8073.2,8073.2,8072.8,9635
22934,R22934,9767.4,9767.0,9767.4,9767.4,9767.2,9767.0,1164,9767.0,9767.2,9767.2
22935,R22935,9525.0,9524.6,9525.0,2376,9524.6,9524.6,9524.8,9525.0,9524.6,9524.8
22936,R22936,9068.8,9068.6,9068.6,9068.4,9068.4,9068.8,9068.8,4657,9068.6,9068.8
22937,R22937,8991.4,8991.4,8991.6,8991.4,8991.4,5043,8991.2,8991.2,8991.4,8991.4
22938,R22938,9396.0,9396.0,9396.2,9396.2,3020,9396.0,9396.0,9395.8,9395.8,9396.2
22939,R22939,8620.2,6900,8619.8,8620.2,8620.0,8619.8,8619.8,8619.8,8620.0,8620.0
22940,R22940,9537.6,9538.0,9537.6,2311,9538.0,9538.0,9538.0,9537.8,9537.6,9537.6
22941,R22941,8718.4,8718.2,6409,8718.0,8718.0,8718.0,8718.2,8718.2,8718.2,8718.0
22942,R22942,8860.0,5700,8860.2,8860.0,8860.2,8859.8,8860.2,8859.8,8860.0,8859.8
22943,R22943,9395.8,9395.6,9395.6,9395.4,9395.8,9395.6,3022,9395.8,9395.6,9395.4
22944,R22944,9605.2,1973,9605.4,9605.6,9605.2,9605.6,9605.6,9605.6,9605.6,9605.4
22945,R22945,8298.2,8298.4,8509,8298.2,8298.2,8298.4,8298.4,8298.2,8298.0,8298.0
22946,R22946,8133.0,9334,8133.2,8133.0,8133.2,8133.4,8133.4,8133.0,8133.2,8133.2
22947,R22947,9977.4,9977.4,9977.2,9977.2,114,9977.4,9977.2,9977.2,9977.4,9977.2
22948,R22948,8264.6,8264.6,8264.4,8264.6,8264.6,8677,8264.8,8264.4,8264.6,8264.8
22949,R22949,8145.2,8144.8,8145.0,8145.0,8145.2,8145.2,8145.2,8144.8,9275,8145.2
22950,R22950,9803.4,9803.0,9803.4,9803.4,9803.4,9803.2,9803.4,984,9803.0,9803.0
22951,R22951,8572.6,8572.6,8572.6,8572.6,7138,8572.2,8572.6,8572.6,8572.6,8572.4
22952,R22952,9126.0,9126.0,4369,9126.4,9126.4,9126.2,9126.0,9126.2,9126.2,9126.0
22953,R22953,9963.0,9962.8,9962.6,9962.6,186,9963.0,9963.0,9963.0,9962.6,9962.6
22954,R22954,9143.2,9143.2,9143.4,9143.6,9143.6,9143.6,9143.6,9143.2,9143.2,4283
22955,R22955,9625.0,9625.0,9624.8,9625.0,9624.8,9625.0,9624.6,1876,9624.8,9624.8
22956,R22956,8168.8,8169.0,8169.2,8169.0,8168.8,8169.0,8169.0,8169.0,9155,8169.2
22957,R22957,8888.2,8888.2,8888.6,8888.4,8888.2,8888.4,5558,8888.6,8888.2,8888.2
22958,R22958,8732.8,8732.4,8732.8,6337,8732.6,8732.4,8732.6,8732.8,8732.4,8732.6
22959,R22959,2164,9567.0,9567.4,9567.0,9567.4,9567.0,9567.0,9567.0,9567.2,9567.4
22960,R22960,9966.0,9966.4,9966.0,9966.0,9966.2,9966.2,169,9966.0,9966.4,9966.4
22961,R22961,8328.0,8328.0,8328.0,8328.0,8361,8328.0,8327.8,8327.6,8327.8,8327.8
22962,R22962,9655.8,9655.8,9655.8,9655.4,9655.8,1722,9655.6,9655.8,9655.6,9655.6
22963,R22963,9206.4,9206.8,9206.8,9206.4,9206.8,9206.6,9206.8,3967,9206.6,9206.4
22964,R22964,8551.6,8551.4,8551.4,8551.4,8551.6,8551.2,7243,8551.4,8551.4,8551.6
22965,R22965,6036,8792.6,8792.6,8792.6,8793.0,8792.6,8792.6,8792.8,8792.6,8793.0
22966,R22966,6110,8778.0,8777.8,8778.2,8778.0,8778.0,8777.8,8777.8,8778.2,8777.8
22967,R22967,8121.6,8122.0,8122.0,8122.0,8121.6,9391,8121.8,8121.6,8121.8,8121.8
22968,R22968,9628.4,9628.2,9628.4,9628.6,1858,9628.4,9628.6,9628.4,9628.4,9628.6
22969,R22969,8432.0,8432.4,8432.0,8432.0,8432.0,7839,8432.2,8432.2,8432.4,8432.4
