id,label,attr_0,attr_1
24230,R24230,8742.2,6288
24231,R24231,9170.0,4149
24232,R24232,8672.8,6636
24233,R24233,2696,9460.8
24234,R24234,8759,8248.4
24235,R24235,8242.6,8787
24236,R24236,9661.4,1694
24237,R24237,3900,9219.8
24238,R24238,9856.8,715
24239,R24239,8014.8,9926
24240,R24240,1506,9699.0
24241,R24241,4658,9068.2
24242,R24242,8098,8380.2
24243,R24243,2255,9549.0
24244,R24244,9493.8,2532
24245,R24245,7170,8566.2
24246,R24246,8906.8,5465
24247,R24247,9075.4,4623
24248,R24248,9440.6,2798
24249,R24249,7851,8429.6
24250,R24250,8175,8365.2
24251,R24251,7187,8562.6
24252,R24252,1568,9686.4
24253,R24253,4635,9073.0
24254,R24254,9733.0,1336
24255,R24255,9989.8,50
24256,R24256,399,9920.0
24257,R24257,8382,8323.8
24258,R24258,9082.2,4589
24259,R24259,9781.6,1092
24260,R24260,3833,9233.6
24261,R24261,6569,8686.0
24262,R24262,7237,8552.4
24263,R24263,9462,8107.4
24264,R24264,3893,9221.2
24265,R24265,9977.2,115
24266,R24266,9982.4,88
24267,R24267,9557.6,2213
24268,R24268,8143,8371.6
24269,R24269,6309,8738.0
24270,R24270,6607,8678.6
24271,R24271,6728,8654.6
24272,R24272,8096,8381.0
24273,R24273,2499,9500.0
24274,R24274,7041,8592.0
24275,R24275,6047,8790.8
24276,R24276,9058.8,4707
24277,R24277,9931.0,344
24278,R24278,8514.8,7427
24279,R24279,4197,9160.4
24280,R24280,9953.0,236
24281,R24281,8433.6,7833
24282,R24282,4669,9066.0
24283,R24283,190,9962.0
24284,R24284,7251,8549.6
24285,R24285,9203.6,3983
24286,R24286,9870.8,647
24287,R24287,1656,9668.8
24288,R24288,8803.8,5982
24289,R24289,339,9932.4
24290,R24290,9151.8,4241
24291,R24291,7062,8587.4
24292,R24292,8348,8330.4
24293,R24293,9820.0,899
24294,R24294,8382.0,8090
24295,R24295,6611,8677.6
24296,R24296,8779.4,6102
24297,R24297,8034.2,9828
24298,R24298,9455.0,2724
24299,R24299,9096.0,4521
24300,R24300,2670,9466.2
24301,R24301,7990,8401.8
24302,R24302,8006.8,9965
24303,R24303,7982,8403.6
24304,R24304,8431.4,7843
24305,R24305,9615.4,1922
24306,R24306,8468.0,7659
24307,R24307,9937.2,313
24308,R24308,9227.4,3862
24309,R24309,8978.4,5107
24310,R24310,5434,8913.2
24311,R24311,8030,8394.0
24312,R24312,8889,8222.4
24313,R24313,5952,8809.8
24314,R24314,8199.6,9003
24315,R24315,8194.0,9029
24316,R24316,9243.8,3782
24317,R24317,9308.8,3457
24318,R24318,8578.4,7109
24319,R24319,4443,9111.4
24320,R24320,144,9971.2
24321,R24321,8019.6,9903
24322,R24322,8890,8222.2
24323,R24323,8910.2,5448
24324,R24324,6540,8692.2
24325,R24325,8469.2,7655
24326,R24326,6365,8727.0
24327,R24327,8920.0,5401
24328,R24328,9473.2,2635
24329,R24329,8810.6,5947
24330,R24330,4380,9124.2
24331,R24331,8597.6,7012
24332,R24332,9686.6,1568
24333,R24333,5813,8837.6
24334,R24334,4081,9183.6
24335,R24335,9090.2,4549
24336,R24336,9519.0,2405
24337,R24337,8715.4,6423
24338,R24338,8664.0,6680
24339,R24339,8386,8322.8
24340,R24340,8126.2,9370
24341,R24341,897,9820.4
24342,R24342,650,9870.0
24343,R24343,9951.6,241
24344,R24344,6117,8776.6
24345,R24345,9252.2,3738
24346,R24346,739,9852.4
24347,R24347,8653.2,6734
24348,R24348,1617,9676.8
24349,R24349,9783.0,1085
24350,R24350,2528,9494.6
24351,R24351,9801.0,996
24352,R24352,9860.0,699
24353,R24353,3785,9242.8
24354,R24354,5587,8882.6
24355,R24355,9950.6,247
24356,R24356,8372.4,8137
24357,R24357,6273,8745.4
24358,R24358,8532,8293.6
24359,R24359,6838,8632.6
24360,R24360,8694.8,6527
24361,R24361,474,9905.2
24362,R24362,8848.0,5760
24363,R24363,9183.2,4084
24364,R24364,8185.4,9073
24365,R24365,8610.2,6949
24366,R24366,9043.8,4780
24367,R24367,6162,8767.8
24368,R24368,8319.4,8404
24369,R24369,9218.2,3910
24370,R24370,8169.4,9154
24371,R24371,9477.0,2616
24372,R24372,9449.6,2751
24373,R24373,9140.6,4297
24374,R24374,9887.8,561
24375,R24375,9077.8,4610
24376,R24376,7181,8563.6
24377,R24377,9298.4,3507
24378,R24378,9853.8,730
24379,R24379,9504.8,2477
24380,R24380,2426,9514.8
24381,R24381,9980.8,95
24382,R24382,8644.4,6777
24383,R24383,8436.0,7819
24384,R24384,7294,8541.2
24385,R24385,9215.4,3923
24386,R24386,9580.6,2097
24387,R24387,9473.8,2630
24388,R24388,3031,9394.0
24389,R24389,5451,8909.8
24390,R24390,9372.8,3137
24391,R24391,8870.4,5647
24392,R24392,8040.4,9797
24393,R24393,8147.6,9262
24394,R24394,6288,8742.2
24395,R24395,8084.8,9576
24396,R24396,8999.4,5004
24397,R24397,8527.6,7362
24398,R24398,9683.0,1584
24399,R24399,5051,8990.0
24400,R24400,9973.8,130
24401,R24401,5246,8950.6
24402,R24402,8224.4,8879
24403,R24403,9610.0,1950
24404,R24404,9806,8038.6
24405,R24405,9404,8119.0
24406,R24406,3619,9276.4
24407,R24407,9949,8010.4
24408,R24408,2680,9463.8
24409,R24409,8855.6,5722
24410,R24410,6537,8692.6
24411,R24411,6850,8629.8
24412,R24412,9193.6,4031
24413,R24413,8119.4,9404
24414,R24414,1221,9755.8
24415,R24415,593,9881.4
24416,R24416,8919.0,5405
24417,R24417,9285.4,3572
24418,R24418,9133.8,4331
24419,R24419,7821,8435.8
24420,R24420,7896,8421.0
24421,R24421,9827.4,864
24422,R24422,8620.4,6899
24423,R24423,9306.4,3469
24424,R24424,9746.8,1266
24425,R24425,8876.0,5621
24426,R24426,6234,8753.2
24427,R24427,9704.8,1475
24428,R24428,4591,9082.0
24429,R24429,9367.8,3161
24430,R24430,9702.0,1489
24431,R24431,2067,9586.8
24432,R24432,9847.6,763
24433,R24433,3027,9394.4
24434,R24434,4187,9162.8
24435,R24435,2328,9534.6
24436,R24436,9831.2,844
24437,R24437,3270,9346.0
24438,R24438,8053.6,9732
24439,R24439,6618,8676.2
24440,R24440,4553,9089.2
24441,R24441,7989,8402.0
24442,R24442,8724.4,6377
24443,R24443,1686,9662.6
24444,R24444,5476,8904.6
24445,R24445,5268,8946.2
24446,R24446,6378,8724.2
24447,R24447,9423.2,2884
24448,R24448,8285.4,8572
24449,R24449,9739,8052.2
24450,R24450,6864,8627.2
24451,R24451,9494.6,2528
24452,R24452,4660,9068.0
24453,R24453,6757,8648.6
24454,R24454,3592,9281.4
24455,R24455,9152,8169.6
24456,R24456,8932.4,5339
24457,R24457,6706,8658.6
24458,R24458,6134,8773.4
24459,R24459,8603.0,6985
24460,R24460,8281.6,8593
24461,R24461,9587.2,2063
24462,R24462,1213,9757.4
24463,R24463,8470.4,7647
24464,R24464,8175,8364.8
24465,R24465,6635,8673.2
24466,R24466,9118.2,4410
24467,R24467,1167,9766.4
24468,R24468,3310,9337.8
24469,R24469,6035,8793.0
24470,R24470,3872,9225.4
24471,R24471,9312.4,3438
24472,R24472,9215,8156.8
24473,R24473,8066.8,9666
24474,R24474,9822,8035.8
24475,R24475,7143,8571.4
24476,R24476,8599.0,7004
24477,R24477,9930.4,347
24478,R24478,7461,8507.8
24479,R24479,9095.2,4523
24480,R24480,7182,8563.8
24481,R24481,8577.6,7112
24482,R24482,9584.4,2079
24483,R24483,8008,8398.6
24484,R24484,8744,8251.2
24485,R24485,4572,9085.6
24486,R24486,9219.8,3900
24487,R24487,9220.4,3897
24488,R24488,9702.6,1486
24489,R24489,9955.6,223
24490,R24490,7013,8597.2
24491,R24491,6764,8647.0
24492,R24492,8733.2,6333
24493,R24493,9942,8011.8
24494,R24494,8806.8,5966
24495,R24495,9155.8,4222
24496,R24496,4365,9127.2
24497,R24497,9142.0,4289
24498,R24498,8931.6,5343
24499,R24499,8780.8,6097
24500,R24500,8049.2,9755
24501,R24501,9017.2,4915
24502,R24502,6290,8741.8
24503,R24503,8310.2,8449
24504,R24504,8505.6,7473
24505,R24505,623,9875.6
24506,R24506,8632.4,6839
24507,R24507,3354,9329.0
24508,R24508,5783,8843.2
24509,R24509,2113,9577.4
24510,R24510,9364.2,3180
24511,R24511,9029.4,4854
24512,R24512,3080,9384.2
24513,R24513,9389.0,3056
24514,R24514,6364,8727.4
24515,R24515,8716.2,6419
24516,R24516,8002.0,9990
24517,R24517,8836.2,5820
24518,R24518,6005,8799.2
24519,R24519,9405.0,2975
24520,R24520,8794.8,6025
24521,R24521,9064.8,4677
24522,R24522,7541,8492.0
24523,R24523,9105,8179.0
24524,R24524,6631,8674.0
24525,R24525,721,9856.0
24526,R24526,8657.4,6712
24527,R24527,8316.4,8417
24528,R24528,8665.2,6674
24529,R24529,9863,8027.4
24530,R24530,6806,8639.0
24531,R24531,9387,8122.8
24532,R24532,7686,8462.8
24533,R24533,9598.0,2011
24534,R24534,8568.0,7159
24535,R24535,9654.4,1727
24536,R24536,4566,9086.8
24537,R24537,1349,9730.0
24538,R24538,3964,9207.2
24539,R24539,2850,9429.8
24540,R24540,8220.6,8897
24541,R24541,5506,8898.6
24542,R24542,3229,9354.0
24543,R24543,6868,8626.6
24544,R24544,4268,9146.4
24545,R24545,3234,9353.2
24546,R24546,8627,8274.8
24547,R24547,870,9825.8
24548,R24548,8181.0,9094
24549,R24549,8042.4,9788
24550,R24550,7435,8513.2
24551,R24551,9616.0,1919
24552,R24552,1179,9764.0
24553,R24553,1464,9707.2
24554,R24554,4538,9092.2
24555,R24555,9695.6,1522
24556,R24556,9517.8,2411
24557,R24557,9968.8,157
24558,R24558,9441.0,2795
24559,R24559,8863.0,5685
24560,R24560,2833,9433.6
24561,R24561,8547.0,7266
24562,R24562,9590.6,2046
24563,R24563,2076,9584.8
24564,R24564,8019.4,9904
24565,R24565,6757,8648.8
24566,R24566,9571.4,2142
24567,R24567,9049,8190.4
24568,R24568,8670.2,6650
24569,R24569,8318.4,8407
24570,R24570,8055.4,9723
24571,R24571,8659.0,6706
24572,R24572,9338.4,3307
24573,R24573,1215,9757.2
24574,R24574,7868,8426.4
24575,R24575,7333,8533.2
24576,R24576,5871,8826.0
24577,R24577,8216.0,8920
24578,R24578,9161.2,4193
24579,R24579,8491.0,7544
24580,R24580,9640.8,1796
24581,R24581,8042.6,9786
24582,R24582,3498,9300.2
24583,R24583,7094,8581.2
24584,R24584,5814,8837.4
24585,R24585,5736,8853.0
24586,R24586,8205.8,8970
24587,R24587,9639.6,1803
24588,R24588,672,9865.4
24589,R24589,4952,9009.8
24590,R24590,8811.0,5944
24591,R24591,6899,8620.0
24592,R24592,9441,8112.0
24593,R24593,9265.6,3671
24594,R24594,9808.2,958
24595,R24595,3126,9375.0
24596,R24596,6695,8660.8
24597,R24597,8378.2,8108
24598,R24598,5856,8828.6
24599,R24599,8348.6,8256
24600,R24600,8817.4,5914
24601,R24601,1347,9730.4
24602,R24602,7854,8429.2
24603,R24603,989,9802.4
24604,R24604,8468.2,7659
24605,R24605,9263.2,3683
24606,R24606,8049.8,9751
24607,R24607,9800.8,997
24608,R24608,8262.6,8686
24609,R24609,8666.4,6668
24610,R24610,5338,8932.6
24611,R24611,8492,8301.8
24612,R24612,5428,8914.4
24613,R24613,8647.6,6761
24614,R24614,1501,9700.0
24615,R24615,9106,8178.8
24616,R24616,77,9984.6
24617,R24617,6430,8714.2
24618,R24618,5734,8853.0
24619,R24619,7296,8540.8
24620,R24620,8047,8390.6
24621,R24621,9773.4,1132
24622,R24622,1229,9754.0
24623,R24623,39,9992.4
24624,R24624,8180.2,9099
24625,R24625,8303.8,8482
24626,R24626,8593.0,7034
24627,R24627,9646.4,1767
24628,R24628,9806.6,966
24629,R24629,5827,8834.6
24630,R24630,9444,8111.4
24631,R24631,3972,9205.6
24632,R24632,9903.4,483
24633,R24633,9309.0,3455
24634,R24634,4850,9029.8
24635,R24635,8561.4,7192
24636,R24636,9370.4,3149
24637,R24637,6322,8735.6
24638,R24638,8278.8,8606
24639,R24639,9672.4,1638
24640,R24640,9964.6,177
24641,R24641,7198,8560.6
24642,R24642,8609.6,6953
24643,R24643,9322.6,3387
24644,R24644,4257,9148.6
24645,R24645,6331,8733.6
24646,R24646,9538.2,2310
24647,R24647,197,9960.8
24648,R24648,4370,9126.2
24649,R24649,8614.6,6927
24650,R24650,8071.0,9645
24651,R24651,9240,8152.0
24652,R24652,8895.0,5525
24653,R24653,3327,9334.6
24654,R24654,8137.2,9313
24655,R24655,5317,8936.8
24656,R24656,8202.8,8987
24657,R24657,4905,9019.0
24658,R24658,9658.8,1705
24659,R24659,1326,9734.6
24660,R24660,7421,8515.6
24661,R24661,9234,8153.2
24662,R24662,8550,8290.2
24663,R24663,8654,8269.4
24664,R24664,9516,8096.6
24665,R24665,9678.0,1611
24666,R24666,5868,8826.2
24667,R24667,9145.6,4272
24668,R24668,7345,8530.8
24669,R24669,9951,8009.6
24670,R24670,1438,9712.2
24671,R24671,8558.8,7205
24672,R24672,9799.6,1001
24673,R24673,2008,9598.2
24674,R24674,8483,8303.2
24675,R24675,77,9984.6
24676,R24676,5298,8940.6
24677,R24677,8793.6,6032
24678,R24678,8233,8353.6
24679,R24679,4881,9023.8
24680,R24680,6200,8759.8
24681,R24681,9306.8,3466
24682,R24682,6051,8790.0
24683,R24683,8469.0,7656
24684,R24684,8700,8260.2
24685,R24685,7098,8580.4
24686,R24686,1977,9604.8
24687,R24687,6220,8756.2
24688,R24688,9670.6,1647
24689,R24689,2174,9565.0
24690,R24690,8782.8,6087
24691,R24691,7006,8598.6
24692,R24692,8129.0,9355
24693,R24693,9187.6,4061
24694,R24694,9793.8,1031
24695,R24695,6253,8749.4
24696,R24696,8282.6,8588
24697,R24697,625,9874.8
24698,R24698,8836.8,5815
24699,R24699,4158,9168.6
24700,R24700,8401,8319.8
24701,R24701,9398.2,3010
24702,R24702,9220.4,3898
24703,R24703,8598.8,7007
24704,R24704,9589.6,2051
24705,R24705,5431,8914.0
24706,R24706,7781,8443.6
24707,R24707,3669,9266.2
24708,R24708,6383,8723.4
24709,R24709,9822.0,890
24710,R24710,225,9955.2
24711,R24711,8519.0,7405
24712,R24712,2535,9493.2
24713,R24713,1377,9724.6
24714,R24714,8967,8206.6
24715,R24715,3213,9357.6
24716,R24716,8100,8379.8
24717,R24717,8315.2,8424
24718,R24718,9510.2,2450
24719,R24719,8979.2,5105
24720,R24720,1376,9724.6
24721,R24721,2068,9586.2
24722,R24722,9107,8178.8
24723,R24723,8931.2,5344
24724,R24724,5485,8903.0
24725,R24725,9175.2,4125
24726,R24726,9645.6,1773
24727,R24727,9258,8148.4
24728,R24728,8077,8384.8
24729,R24729,6492,8701.8
24730,R24730,3693,9261.4
24731,R24731,8666.0,6670
24732,R24732,9762.6,1186
24733,R24733,9767.0,1165
24734,R24734,9426.4,2868
24735,R24735,4,9999.4
24736,R24736,6743,8651.6
24737,R24737,7265,8547.2
24738,R24738,9217.2,3914
24739,R24739,8558.4,7209
24740,R24740,8226.4,8868
24741,R24741,8824.0,5881
24742,R24742,2829,9434.0
24743,R24743,9834.0,831
24744,R24744,563,9887.6
24745,R24745,3670,9265.8
24746,R24746,8093.4,9534
24747,R24747,8347,8330.4
24748,R24748,1117,9776.8
24749,R24749,8610.4,6949
24750,R24750,8687,8262.6
24751,R24751,974,9805.4
24752,R24752,1951,9610.0
24753,R24753,6315,8737.0
24754,R24754,6808,8638.6
24755,R24755,9292.6,3538
24756,R24756,9586.4,2069
24757,R24757,6956,8609.0
24758,R24758,9131.6,4343
24759,R24759,8747.6,6263
24760,R24760,6994,8601.0
24761,R24761,9117.2,4413
24762,R24762,9078.4,4607
24763,R24763,5098,8980.4
24764,R24764,9414.8,2925
24765,R24765,2654,9469.4
24766,R24766,6612,8677.4
24767,R24767,1237,9752.6
24768,R24768,8879,8224.2
24769,R24769,9365,8127.2
24770,R24770,8113.2,9434
24771,R24771,3228,9354.2
24772,R24772,9901.2,494
24773,R24773,8707,8258.4
24774,R24774,8805,8239.0
24775,R24775,9904,8019.0
24776,R24776,9032.2,4839
24777,R24777,2643,9471.4
24778,R24778,8648,8270.4
24779,R24779,5196,8961.0
24780,R24780,4034,9193.4
24781,R24781,7728,8454.6
24782,R24782,8663.0,6684
24783,R24783,6272,8745.8
24784,R24784,6284,8743.2
24785,R24785,1499,9700.0
24786,R24786,9798.0,1011
24787,R24787,8328.6,8357
24788,R24788,9130,8174.0
24789,R24789,9380.0,3101
24790,R24790,8834.0,5829
24791,R24791,5313,8937.2
24792,R24792,6068,8786.4
24793,R24793,9039.0,4805
24794,R24794,9904,8019.2
24795,R24795,6898,8620.6
24796,R24796,2698,9460.4
24797,R24797,3619,9276.2
24798,R24798,2040,9592.2
24799,R24799,2902,9419.4
24800,R24800,5560,8888.2
24801,R24801,8800.8,5997
24802,R24802,8081.6,9593
24803,R24803,8078.2,9608
24804,R24804,7333,8533.2
24805,R24805,1947,9610.4
24806,R24806,8793.2,6035
24807,R24807,5642,8871.4
24808,R24808,5544,8891.4
24809,R24809,8440.8,7795
24810,R24810,9657.0,1716
24811,R24811,8875.0,5625
24812,R24812,8640.0,6801
24813,R24813,8516.0,7421
24814,R24814,9595.4,2023
24815,R24815,8874.6,5626
24816,R24816,9005.0,4976
24817,R24817,8414.4,7927
24818,R24818,1563,9687.2
24819,R24819,9619.6,1903
24820,R24820,344,9931.0
24821,R24821,8974.8,5127
24822,R24822,8964.2,5180
24823,R24823,1865,9627.2
24824,R24824,9712.0,1440
24825,R24825,1439,9712.0
24826,R24826,7473,8505.2
24827,R24827,8354.4,8227
24828,R24828,8527.4,7362
24829,R24829,6326,8734.6
24830,R24830,2065,9587.0
24831,R24831,6985,8603.0
24832,R24832,4602,9079.6
24833,R24833,9907,8018.8
24834,R24834,8049,8390.2
24835,R24835,8551.8,7240
24836,R24836,8312.4,8438
24837,R24837,378,9924.6
24838,R24838,9449.0,2756
24839,R24839,6955,8608.8
24840,R24840,1788,9642.2
24841,R24841,9272.4,3638
24842,R24842,8242,8351.8
24843,R24843,5736,8852.6
24844,R24844,9426.0,2871
24845,R24845,9865.4,673
24846,R24846,6675,8664.8
24847,R24847,9509.0,2455
24848,R24848,7294,8541.0
24849,R24849,7728,8454.2
24850,R24850,9330.8,3345
24851,R24851,8130,8374.0
24852,R24852,9677.4,1614
24853,R24853,8956.4,5218
24854,R24854,9152.0,4240
24855,R24855,4120,9176.2
24856,R24856,6292,8741.6
24857,R24857,9132.0,4339
24858,R24858,8526.0,7369
24859,R24859,9145.8,4272
24860,R24860,2334,9533.0
24861,R24861,6773,8645.6
24862,R24862,9898.4,508
24863,R24863,8844.6,5778
24864,R24864,868,9826.2
24865,R24865,7851,8429.8
24866,R24866,4484,9103.2
24867,R24867,5038,8992.4
24868,R24868,9382.4,3088
24869,R24869,3046,9390.6
24870,R24870,9987.0,64
24871,R24871,8388.8,8057
24872,R24872,7959,8408.2
24873,R24873,9380,8124.0
24874,R24874,8727.8,6361
24875,R24875,2030,9593.8
24876,R24876,9092.0,4539
24877,R24877,1056,9788.6
24878,R24878,3179,9364.2
24879,R24879,8561.6,7192
24880,R24880,8463.8,7680
24881,R24881,8328,8334.2
24882,R24882,9110.4,4448
24883,R24883,9373,8125.2
24884,R24884,7573,8485.4
24885,R24885,161,9967.8
24886,R24886,9453.8,2730
24887,R24887,431,9913.8
24888,R24888,1998,9600.6
24889,R24889,8291.4,8543
24890,R24890,9545.4,2274
24891,R24891,8583.4,7082
24892,R24892,8624.4,6877
24893,R24893,8704.4,6477
24894,R24894,9447,8110.4
24895,R24895,3019,9396.2
24896,R24896,6246,8750.6
24897,R24897,8592.6,7038
24898,R24898,9496,8100.6
24899,R24899,8224.2,8878
24900,R24900,9609.4,1953
24901,R24901,9540.0,2300
24902,R24902,2715,9457.2
24903,R24903,8123.2,9384
24904,R24904,3354,9329.2
24905,R24905,1958,9608.6
24906,R24906,8361.6,8191
24907,R24907,2498,9500.2
24908,R24908,8859.0,5705
24909,R24909,9560.6,2198
24910,R24910,8331.0,8346
24911,R24911,6561,8687.6
24912,R24912,8141,8371.8
24913,R24913,4596,9081.0
24914,R24914,9230.4,3848
24915,R24915,1520,9696.0
24916,R24916,5877,8824.6
24917,R24917,4273,9145.4
24918,R24918,9525,8095.2
24919,R24919,9745.2,1275
24920,R24920,5732,8853.4
24921,R24921,8633.0,6835
24922,R24922,8601.0,6995
24923,R24923,4307,9138.8
24924,R24924,8954.4,5227
24925,R24925,8000.8,9995
24926,R24926,9981.8,91
24927,R24927,9436,8112.8
24928,R24928,897,9820.8
24929,R24929,9646.2,1770
24930,R24930,9661.8,1690
24931,R24931,6778,8644.4
24932,R24932,9156,8168.6
24933,R24933,8410,8318.2
24934,R24934,8198,8360.6
24935,R24935,9655.0,1725
24936,R24936,6892,8621.8
24937,R24937,8861.4,5694
24938,R24938,8992.6,5037
24939,R24939,5540,8892.0
24940,R24940,8283,8343.6
24941,R24941,4100,9180.0
24942,R24942,4076,9184.6
24943,R24943,8795.6,6021
24944,R24944,9970.0,150
24945,R24945,4749,9050.0
24946,R24946,8759.8,6200
24947,R24947,8838.6,5808
24948,R24948,7275,8544.8
24949,R24949,3622,9275.8
24950,R24950,6072,8785.6
24951,R24951,8836.4,5817
24952,R24952,873,9825.4
24953,R24953,2280,9544.2
24954,R24954,9076.4,4618
24955,R24955,9256.4,3719
24956,R24956,8522.4,7389
24957,R24957,9516.4,2418
24958,R24958,6357,8728.6
24959,R24959,9750.6,1248
24960,R24960,3236,9352.6
24961,R24961,8237.8,8812
24962,R24962,5971,8806.0
24963,R24963,2550,9490.0
24964,R24964,9462,8107.6
24965,R24965,8584.8,7077
24966,R24966,9919.6,401
24967,R24967,9174.0,4129
24968,R24968,9767.8,1161
24969,R24969,8688.2,6559
24970,R24970,9557.0,2215
24971,R24971,5678,8864.6
24972,R24972,9062.2,4688
24973,R24973,9499.8,2501
24974,R24974,9574,8085.2
24975,R24975,2797,9440.8
24976,R24976,8030.0,9849
24977,R24977,8818.4,5909
24978,R24978,8156.0,9221
24979,R24979,8034.0,9830
24980,R24980,5964,8807.2
24981,R24981,5655,8868.8
24982,R24982,4794,9041.4
24983,R24983,9804.4,978
24984,R24984,9400.4,2999
24985,R24985,9502.2,2488
24986,R24986,9395.0,3025
24987,R24987,8095,8381.0
24988,R24988,9817.8,912
24989,R24989,8137.6,9313
24990,R24990,9839.2,804
24991,R24991,7213,8557.2
24992,R24992,9176.4,4119
24993,R24993,1884,9623.0
24994,R24994,9141,8171.8
24995,R24995,5009,8998.0
24996,R24996,8677.4,6613
24997,R24997,3277,9344.8
24998,R24998,6101,8779.6
24999,R24999,8290.6,8546
25000,R25000,5778,8844.4
25001,R25001,1172,9765.8
25002,R25002,5101,8979.8
25003,R25003,9980.4,97
25004,R25004,9902.2,488
25005,R25005,9609.8,1951
25006,R25006,6904,8619.0
25007,R25007,8789.0,6055
25008,R25008,8386.4,8068
25009,R25009,8623.0,6886
25010,R25010,3088,9382.6
25011,R25011,1342,9731.8
25012,R25012,9424,8115.4
25013,R25013,8898,8220.2
25014,R25014,4575,9085.0
25015,R25015,8455.2,7724
25016,R25016,9913.0,435
25017,R25017,5908,8818.4
25018,R25018,8836.8,5817
25019,R25019,8151,8370.0
25020,R25020,2847,9430.8
25021,R25021,9405.4,2974
25022,R25022,9705.2,1475
25023,R25023,3013,9397.4
25024,R25024,9352.6,3236
25025,R25025,8253,8349.2
25026,R25026,9386.2,3070
25027,R25027,799,9840.2
25028,R25028,9097.2,4513
25029,R25029,8404,8319.0
25030,R25030,4269,9146.4
25031,R25031,9786.6,1066
25032,R25032,1923,9615.6
25033,R25033,8878.6,5608
25034,R25034,2852,9429.6
25035,R25035,1508,9698.6
25036,R25036,8371,8326.0
25037,R25037,8803.0,5985
25038,R25038,5045,8990.8
25039,R25039,9573,8085.6
25040,R25040,8172.6,9136
25041,R25041,9198.8,4006
25042,R25042,9537.6,2313
25043,R25043,3658,9268.2
25044,R25044,8404.6,7977
25045,R25045,8042.0,9789
25046,R25046,9414.6,2927
25047,R25047,7928,8414.2
25048,R25048,1443,9711.4
25049,R25049,4140,9172.0
25050,R25050,8355.4,8223
25051,R25051,9845,8030.8
25052,R25052,1324,9735.0
25053,R25053,8331.0,8345
25054,R25054,2788,9442.2
25055,R25055,9490,8101.8
25056,R25056,9257.2,3713
25057,R25057,3221,9355.8
25058,R25058,8865.6,5673
25059,R25059,8115.0,9426
25060,R25060,9436.2,2819
25061,R25061,9674,8065.0
25062,R25062,7364,8527.4
25063,R25063,9962,8007.4
25064,R25064,2012,9597.4
25065,R25065,4937,9012.4
25066,R25066,8387.2,8064
25067,R25067,8531.8,7342
25068,R25068,4848,9030.2
25069,R25069,8832.8,5835
25070,R25070,9599.8,2002
25071,R25071,5773,8845.6
25072,R25072,9133.2,4335
25073,R25073,9372,8125.6
25074,R25074,9110.0,4449
25075,R25075,9793.0,1036
25076,R25076,9800.4,998
25077,R25077,7868,8426.4
25078,R25078,8316.4,8417
25079,R25079,9814.8,927
25080,R25080,8481.2,7595
25081,R25081,9474,8105.4
25082,R25082,9350.0,3251
25083,R25083,5967,8806.8
25084,R25084,8458,8308.6
25085,R25085,8025.4,9873
25086,R25086,6956,8608.6
25087,R25087,3276,9344.8
25088,R25088,7011,8597.8
25089,R25089,9096.8,4516
25090,R25090,8312.0,8440
25091,R25091,8750.0,6251
25092,R25092,9659.4,1702
25093,R25093,6205,8758.8
25094,R25094,8594,8281.4
25095,R25095,1422,9715.6
25096,R25096,9017,8196.4
25097,R25097,504,9899.4
25098,R25098,9496.2,2520
25099,R25099,7278,8544.2
25100,R25100,8877,8224.4
25101,R25101,8863.2,5684
25102,R25102,8391.6,8043
25103,R25103,7003,8599.2
25104,R25104,8732,8253.6
25105,R25105,5497,8900.4
25106,R25106,4802,9039.6
25107,R25107,3506,9299.0
25108,R25108,9068.0,4659
25109,R25109,8570.4,7147
25110,R25110,3847,9230.8
25111,R25111,9271,8145.6
25112,R25112,3726,9254.8
25113,R25113,8966.8,5167
25114,R25114,6216,8756.8
25115,R25115,6848,8630.2
25116,R25116,2740,9452.2
25117,R25117,7224,8555.0
25118,R25118,8314.6,8427
25119,R25119,1529,9694.2
25120,R25120,9450,8110.2
25121,R25121,6489,8702.2
25122,R25122,9123.4,4382
25123,R25123,8098.0,9509
25124,R25124,9351,8129.8
25125,R25125,5521,8895.8
25126,R25126,1659,9668.0
25127,R25127,8580.4,7097
25128,R25128,4272,9145.4
25129,R25129,2520,9496.2
25130,R25130,8611.4,6943
25131,R25131,8727.8,6360
25132,R25132,8060.4,9698
25133,R25133,8474.8,7625
25134,R25134,6860,8628.0
25135,R25135,3599,9280.4
25136,R25136,9273.2,3633
25137,R25137,3336,9332.8
25138,R25138,630,9874.0
25139,R25139,8635,8272.8
25140,R25140,5485,8903.0
25141,R25141,9147.2,4264
25142,R25142,9841.8,792
25143,R25143,2445,9510.8
25144,R25144,7195,8560.8
25145,R25145,3680,9264.0
25146,R25146,1751,9649.8
25147,R25147,9799.0,1005
25148,R25148,8755.0,6225
25149,R25149,774,9845.2
25150,R25150,4903,9019.6
25151,R25151,9899.6,501
25152,R25152,8830.4,5848
25153,R25153,9356.4,3217
25154,R25154,3403,9319.2
25155,R25155,8311.0,8445
25156,R25156,4736,9053.0
25157,R25157,4308,9138.4
25158,R25158,8808.4,5957
25159,R25159,4743,9051.4
25160,R25160,5382,8923.4
25161,R25161,3941,9211.6
25162,R25162,1786,9642.6
25163,R25163,8514.0,7431
25164,R25164,3137,9372.4
25165,R25165,7495,8501.0
25166,R25166,1138,9772.2
