id,label,attr_0,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6
23558,R23558,9787.0,9787.0,1065,9787.0,9787.0,9786.8,9787.0
23559,R23559,6317,8736.8,8736.6,8736.4,8736.6,8736.4,8736.6
23560,R23560,9997.0,9997.2,9997.4,9997.0,14,9997.0,9997.0
23561,R23561,8762.0,8761.6,8761.6,6191,8762.0,8761.8,8762.0
23562,R23562,9918.6,9919.0,406,9919.0,9919.0,9918.6,9918.8
23563,R23563,9063.2,9062.8,4685,9063.0,9063.0,9063.0,9063.0
23564,R23564,8692.8,8692.8,6535,8693.0,8693.0,8693.2,8692.8
23565,R23565,8856.0,8855.8,8855.6,8856.0,8855.6,8855.6,5721
23566,R23566,9653.2,9653.2,9653.2,9653.0,9653.2,9653.2,1734
23567,R23567,9472.4,9472.6,2637,9472.6,9472.4,9472.6,9472.6
23568,R23568,8448.0,7759,8448.2,8448.4,8448.2,8448.4,8448.0
23569,R23569,1503,9699.4,9699.4,9699.4,9699.4,9699.6,9699.6
23570,R23570,8717.2,8717.2,8717.2,8717.2,8717.6,8717.4,6413
23571,R23571,9820.4,898,9820.2,9820.2,9820.4,9820.6,9820.2
23572,R23572,9268.0,9268.0,9267.8,9268.0,9267.6,3661,9268.0
23573,R23573,9351.4,9351.2,9351.4,9351.6,3243,9351.2,9351.2
23574,R23574,8730.4,6349,8730.4,8730.0,8730.0,8730.2,8730.4
23575,R23575,9936.2,319,9936.0,9936.2,9936.0,9936.0,9936.2
23576,R23576,7568,8486.2,8486.2,8486.2,8486.6,8486.6,8486.2
23577,R23577,1844,9631.4,9631.4,9631.4,9631.4,9631.2,9631.2
23578,R23578,9175.4,9175.4,9175.4,4123,9175.4,9175.2,9175.6
23579,R23579,8600.4,8600.6,8600.8,6997,8600.6,8600.8,8600.8
23580,R23580,8391.8,8391.6,8391.6,8391.8,8391.4,8391.4,8042
23581,R23581,8992.2,8992.4,8992.2,8992.4,5039,8992.4,8992.0
23582,R23582,9687.8,1562,9687.6,9687.6,9687.6,9687.4,9687.8
23583,R23583,8464.8,8464.8,8465.0,7675,8465.2,8465.0,8464.8
23584,R23584,9205.6,9205.4,9205.8,9205.8,3972,9205.4,9205.8
23585,R23585,9593.8,2031,9593.8,9594.0,9594.0,9594.0,9593.8
23586,R23586,8163.8,8163.6,8164.0,8164.0,8163.6,8164.0,9181
23587,R23587,8305.4,8472,8305.4,8305.6,8305.8,8305.8,8305.8
23588,R23588,9129.2,9129.4,4353,9129.2,9129.4,9129.6,9129.4
23589,R23589,9665.2,9665.0,9665.0,9664.8,9665.0,9665.0,1675
23590,R23590,8365.2,8365.4,8365.6,8365.4,8365.4,8173,8365.6
23591,R23591,8578.0,8578.2,8578.2,8577.8,7110,8578.0,8578.2
23592,R23592,9603.6,9603.6,9603.6,9603.2,1983,9603.6,9603.2
23593,R23593,8476.8,8476.8,8476.8,8476.4,7617,8476.4,8476.8
23594,R23594,8855.4,8855.2,8855.2,8855.4,8855.2,5723,8855.4
23595,R23595,8903.6,8903.6,8903.2,5483,8903.4,8903.6,8903.2
23596,R23596,9822.2,9822.4,9822.4,889,9822.2,9822.0,9822.2
23597,R23597,9153.8,9153.6,9153.6,4232,9153.8,9153.6,9153.4
23598,R23598,8823,8235.2,8235.4,8235.4,8235.2,8235.2,8235.6
23599,R23599,8209.0,8209.0,8208.6,8208.6,8208.6,8209.0,8956
23600,R23600,7341,8531.8,8531.6,8531.6,8531.8,8531.6,8531.8
23601,R23601,8446,8310.6,8310.6,8311.0,8311.0,8311.0,8310.8
23602,R23602,8768.0,6160,8768.2,8767.8,8767.8,8768.0,8768.2
23603,R23603,8957.2,8956.8,5215,8957.2,8957.0,8956.8,8957.0
23604,R23604,9080.8,9081.0,9081.2,4595,9081.2,9080.8,9081.2
23605,R23605,8571.6,8571.4,7143,8571.4,8571.4,8571.2,8571.6
23606,R23606,9994.2,9994.2,9994.2,9994.2,28,9994.6,9994.2
23607,R23607,8213.6,8213.4,8213.2,8933,8213.2,8213.4,8213.2
23608,R23608,8549.6,8549.8,8549.8,7251,8549.8,8550.0,8550.0
23609,R23609,8019.2,8019.4,8019.2,8019.4,9904,8019.0,8019.2
23610,R23610,9916.0,9915.6,9915.8,9916.0,421,9915.8,9915.8
23611,R23611,8068.2,8068.2,9659,8068.2,8068.0,8068.2,8068.2
23612,R23612,8396.6,8396.6,8017,8396.6,8396.6,8396.6,8396.4
23613,R23613,8165.2,9175,8165.2,8165.2,8165.0,8165.2,8165.2
23614,R23614,9004.0,4980,9003.8,9004.2,9004.0,9004.2,9004.2
23615,R23615,8360.6,8360.8,8360.6,8360.8,8360.6,8196,8360.8
23616,R23616,9630.2,9630.4,9630.2,9630.4,9630.4,1848,9630.2
23617,R23617,9216.8,9216.8,3917,9216.4,9216.8,9216.4,9216.6
23618,R23618,6182,8763.4,8763.4,8763.4,8763.6,8763.6,8763.8
23619,R23619,9120.4,9120.6,9120.6,9120.6,9120.6,4398,9120.4
23620,R23620,9450.6,9450.6,9450.6,9450.8,9450.6,9450.8,2747
23621,R23621,8127.6,8127.4,8127.2,8127.6,9363,8127.6,8127.6
23622,R23622,9841.2,9841.2,9841.4,9841.4,793,9841.6,9841.6
23623,R23623,6183,8763.2,8763.2,8763.4,8763.6,8763.2,8763.2
23624,R23624,9032.2,4838,9032.2,9032.6,9032.2,9032.6,9032.2
23625,R23625,3082,9383.4,9383.8,9383.6,9383.6,9383.4,9383.6
23626,R23626,8167.6,8167.4,8167.4,9162,8167.6,8167.4,8167.6
23627,R23627,8781.8,8781.4,8781.4,8781.6,6092,8781.8,8781.8
23628,R23628,9160.4,9160.6,9160.4,9160.6,9160.4,9160.2,4198
23629,R23629,9458.8,9458.8,9458.4,9458.4,9458.4,9458.6,2707
23630,R23630,6553,8689.6,8689.6,8689.6,8689.6,8689.6,8689.4
23631,R23631,8637.0,8637.4,8637.2,8637.2,6814,8637.0,8637.0
23632,R23632,8139.2,8139.0,9305,8139.2,8138.8,8139.2,8139.0
23633,R23633,8064.8,9675,8065.2,8065.2,8065.0,8064.8,8064.8
23634,R23634,9667.0,9666.8,1666,9666.6,9666.8,9666.6,9666.6
23635,R23635,8942.4,8942.0,5289,8942.4,8942.4,8942.2,8942.0
23636,R23636,8809.4,8809.0,8809.2,8809.2,8809.4,8809.0,5954
23637,R23637,4670,9065.8,9066.0,9066.0,9066.0,9065.8,9065.8
23638,R23638,3720,9256.0,9256.0,9256.0,9256.2,9255.8,9256.2
23639,R23639,8312.2,8312.0,8439,8312.2,8312.4,8312.2,8312.4
23640,R23640,9963.8,182,9963.4,9963.8,9963.6,9963.6,9963.8
23641,R23641,8886.4,5569,8886.0,8886.0,8886.2,8886.4,8886.2
23642,R23642,9324.6,9325.0,9324.6,9324.6,9324.8,9324.6,3376
23643,R23643,6961,8607.6,8607.8,8608.0,8607.6,8608.0,8608.0
23644,R23644,9592.2,2040,9592.0,9591.8,9592.0,9592.0,9591.8
23645,R23645,1153,9769.2,9769.4,9769.2,9769.4,9769.4,9769.6
23646,R23646,8608.6,8609.0,8608.6,8609.0,8609.0,8608.8,6956
23647,R23647,8094.6,8094.6,8094.6,8094.2,8094.4,9528,8094.6
23648,R23648,7964,8407.2,8407.2,8407.2,8407.4,8407.0,8407.4
23649,R23649,8904.4,8904.2,8904.4,8904.2,8904.4,8904.4,5479
23650,R23650,8713.6,8713.2,8713.6,8713.6,6433,8713.4,8713.2
23651,R23651,8895.6,8895.4,8895.4,8895.6,5523,8895.2,8895.2
23652,R23652,8866.8,8867.2,8867.0,8867.0,8866.8,5665,8867.0
23653,R23653,9942.4,9942.4,9942.4,9942.4,9942.8,287,9942.6
23654,R23654,8112.6,8113.0,8113.0,8113.0,8112.6,8112.6,9436
23655,R23655,8594.8,7027,8594.4,8594.4,8594.8,8594.8,8594.4
23656,R23656,9151.4,9151.6,9151.4,9151.2,9151.4,9151.4,4243
23657,R23657,8161,8368.0,8367.8,8368.0,8368.0,8367.8,8367.8
23658,R23658,9671,8065.8,8065.8,8066.0,8065.8,8065.6,8066.0
23659,R23659,9769.8,9769.4,9769.8,9769.6,9769.8,1152,9769.6
23660,R23660,9966.0,9966.2,170,9966.2,9965.8,9966.0,9965.8
23661,R23661,6753,8649.2,8649.4,8649.6,8649.2,8649.4,8649.6
23662,R23662,9909.0,9909.2,9909.2,9909.2,9908.8,9909.0,455
23663,R23663,9678.6,9679.0,1606,9679.0,9678.6,9679.0,9679.0
23664,R23664,2544,9491.2,9491.2,9491.2,9491.2,9491.4,9491.2
23665,R23665,9429.2,9429.2,2854,9429.0,9429.4,9429.0,9429.2
23666,R23666,8866.2,5668,8866.6,8866.6,8866.2,8866.2,8866.4
23667,R23667,1266,9746.6,9747.0,9746.6,9746.6,9746.8,9747.0
23668,R23668,8987.6,8987.6,8987.8,5061,8987.6,8987.8,8987.6
23669,R23669,5333,8933.6,8933.6,8933.6,8933.6,8933.4,8933.2
23670,R23670,9816.8,9816.6,9816.4,9816.8,917,9816.4,9816.8
23671,R23671,8698.6,8698.8,8699.0,8698.6,8698.8,6506,8699.0
23672,R23672,7668,8466.4,8466.4,8466.4,8466.4,8466.4,8466.4
23673,R23673,9641.6,9641.8,9641.6,9641.4,9641.8,9641.6,1792
23674,R23674,9681.0,9681.2,9680.8,9680.8,1595,9680.8,9681.2
23675,R23675,8544.6,8544.4,7277,8544.6,8544.4,8544.6,8544.4
23676,R23676,9826.0,9825.6,9825.6,9826.0,9825.8,9826.0,871
23677,R23677,9705.0,9705.4,9705.2,9705.4,9705.4,9705.4,1474
23678,R23678,8613.6,8613.4,6933,8613.6,8613.6,8613.4,8613.2
23679,R23679,8555.6,8555.6,8555.4,7222,8555.4,8555.8,8555.4
23680,R23680,9434.8,9434.8,2826,9434.6,9434.8,9435.0,9434.6
23681,R23681,9747.2,9747.2,9747.2,9747.4,9747.0,9747.0,1264
23682,R23682,9240.2,3798,9240.2,9240.6,9240.4,9240.2,9240.4
23683,R23683,9288.4,9288.6,9288.6,9288.8,3557,9288.8,9288.4
23684,R23684,8292.2,8292.2,8292.4,8539,8292.4,8292.0,8292.4
23685,R23685,8056.0,8056.2,8055.8,8056.0,8056.0,8056.0,9720
23686,R23686,8978.4,8978.4,8978.4,8978.0,8978.0,8978.0,5109
23687,R23687,9330.0,9330.0,9330.2,9329.8,3350,9329.8,9330.2
23688,R23688,9815.6,9815.6,9815.8,9815.8,922,9815.8,9815.8
23689,R23689,8179.0,8179.4,8179.4,8179.4,8179.2,8179.4,9104
23690,R23690,9180.0,9179.8,9180.0,9180.2,9180.0,4100,9180.0
23691,R23691,9746.8,9747.2,9747.2,1265,9746.8,9746.8,9746.8
23692,R23692,9958.6,9958.4,9958.4,9958.2,9958.4,9958.4,208
23693,R23693,8723.0,6386,8722.8,8722.6,8722.6,8723.0,8722.8
23694,R23694,8248.2,8248.0,8248.4,8248.4,8248.2,8759,8248.2
23695,R23695,9877.0,9877.0,9877.0,9877.2,9877.2,9877.0,614
23696,R23696,9982.4,9982.6,9982.4,9982.4,87,9982.8,9982.6
23697,R23697,8309.4,8452,8309.8,8309.8,8309.6,8309.8,8309.8
23698,R23698,8325.6,8325.4,8325.6,8372,8325.8,8325.8,8325.6
23699,R23699,9596.2,9596.0,9596.0,9596.4,9596.2,2019,9596.0
23700,R23700,6494,8701.0,8701.0,8701.4,8701.4,8701.2,8701.4
23701,R23701,8369.4,8369.0,8369.2,8154,8369.2,8369.0,8369.0
23702,R23702,8364.2,8364.4,8364.0,8364.2,8364.2,8364.2,8179
23703,R23703,9163.6,4182,9163.4,9163.8,9163.8,9163.6,9163.4
23704,R23704,9833.8,9833.8,9834.0,9834.0,9833.8,9834.0,831
23705,R23705,6704,8659.0,8659.2,8659.4,8659.2,8659.4,8659.2
23706,R23706,9852.2,9852.0,9852.0,9852.0,9852.2,739,9852.2
23707,R23707,8270.0,8270.0,8649,8270.4,8270.0,8270.4,8270.2
23708,R23708,9634.4,9634.2,1829,9634.0,9634.4,9634.2,9634.4
23709,R23709,9011.4,4944,9011.0,9011.0,9011.4,9011.4,9011.0
23710,R23710,8490.6,8490.8,8490.4,7547,8490.8,8490.4,8490.8
23711,R23711,2721,9456.0,9455.6,9455.6,9456.0,9455.8,9455.8
23712,R23712,1597,9680.8,9680.4,9680.8,9680.4,9680.6,9680.6
23713,R23713,8545.4,8545.0,8545.0,8545.2,8545.0,8545.2,7274
23714,R23714,8004.8,8005.2,8005.2,8005.2,8004.8,9975,8005.0
23715,R23715,8667.0,6666,8666.8,8667.0,8666.6,8666.6,8666.8
23716,R23716,9600.4,9600.6,1998,9600.4,9600.6,9600.2,9600.6
23717,R23717,9892.2,9892.2,9892.2,9892.0,539,9892.4,9892.4
23718,R23718,5216,8957.0,8956.8,8957.0,8956.8,8956.8,8957.0
23719,R23719,8427.2,8427.4,7864,8427.4,8427.4,8427.0,8427.2
23720,R23720,9584.8,9584.8,9585.0,9584.8,9585.0,2076,9584.6
23721,R23721,8994.8,5026,8994.8,8995.0,8995.0,8994.6,8995.0
23722,R23722,9212.6,9212.2,9212.2,9212.2,9212.6,3938,9212.4
23723,R23723,9351.8,9352.0,9352.0,9351.6,9351.8,9351.8,3241
23724,R23724,9174.8,9174.6,4127,9174.4,9174.8,9174.8,9174.8
23725,R23725,2732,9453.6,9453.8,9453.6,9453.4,9453.6,9453.8
23726,R23726,9697.0,9697.0,1516,9697.0,9696.6,9696.8,9696.8
23727,R23727,9749.2,9749.6,9749.2,9749.6,9749.6,1253,9749.6
23728,R23728,8447.6,8447.8,8447.8,7762,8447.8,8447.4,8447.4
23729,R23729,466,9907.0,9907.0,9907.0,9906.8,9906.8,9906.6
23730,R23730,9349.2,3253,9349.2,9349.4,9349.6,9349.6,9349.2
23731,R23731,9054.4,9054.4,9054.6,4728,9054.4,9054.6,9054.2
23732,R23732,278,9944.2,9944.6,9944.2,9944.4,9944.6,9944.4
23733,R23733,9895.8,9896.2,520,9895.8,9895.8,9896.2,9895.8
23734,R23734,8103.0,8103.0,8102.8,8103.2,8102.8,8103.0,9485
23735,R23735,8560.8,8561.0,8560.8,7195,8561.2,8561.0,8560.8
23736,R23736,8911.4,5444,8911.0,8911.4,8911.4,8911.2,8911.4
23737,R23737,6131,8773.8,8773.8,8774.0,8774.0,8773.6,8773.6
23738,R23738,9638,8072.2,8072.4,8072.6,8072.4,8072.6,8072.4
23739,R23739,9427.6,9427.4,9427.4,9427.4,9427.4,9427.8,2862
23740,R23740,9090.4,9090.6,9090.6,4548,9090.4,9090.6,9090.4
23741,R23741,9382.0,9381.8,9382.0,9382.0,9382.2,3090,9381.8
23742,R23742,8060.2,9700,8059.8,8060.0,8060.0,8060.0,8060.0
23743,R23743,8663.8,8663.6,8663.8,8663.8,8664.0,8664.0,6681
23744,R23744,8253.2,8253.2,8253.2,8253.2,8253.2,8733,8253.6
23745,R23745,8365.4,8365.4,8365.2,8365.2,8365.2,8365.4,8173
23746,R23746,9165.6,9165.4,9165.2,4173,9165.2,9165.2,9165.6
23747,R23747,7948,8410.2,8410.4,8410.2,8410.4,8410.2,8410.2
23748,R23748,9743.0,1286,9742.6,9742.6,9742.8,9743.0,9743.0
23749,R23749,8112.6,8112.6,8112.8,9437,8112.8,8112.6,8112.6
23750,R23750,9171.4,9171.0,9171.0,9171.0,9171.4,4144,9171.4
23751,R23751,9645.4,1772,9645.4,9645.6,9645.4,9645.6,9645.4
23752,R23752,9666.2,9666.0,9666.2,9665.8,9666.0,1670,9665.8
23753,R23753,8372.6,8138,8372.4,8372.2,8372.6,8372.6,8372.6
23754,R23754,9173.2,9173.0,9173.2,9173.2,4134,9173.0,9173.0
23755,R23755,8897.0,8896.6,8896.8,8896.8,8897.0,5516,8896.8
23756,R23756,9246.8,9246.8,9246.8,3765,9247.0,9247.2,9246.8
23757,R23757,9419.0,9419.0,9419.2,9418.8,2905,9419.0,9419.2
23758,R23758,9959.2,203,9959.4,9959.2,9959.4,9959.4,9959.6
23759,R23759,8316.2,8419,8316.0,8316.0,8316.2,8316.2,8316.0
23760,R23760,9775.6,9775.6,9775.4,9775.4,1123,9775.4,9775.2
23761,R23761,9102.4,9102.2,9102.6,9102.6,9102.2,4488,9102.2
23762,R23762,9094.6,9094.6,9094.2,9094.6,9094.6,4528,9094.2
23763,R23763,9480,8104.2,8104.2,8103.8,8104.0,8104.2,8103.8
23764,R23764,8911.4,8911.2,8911.2,5444,8911.0,8911.0,8911.4
23765,R23765,8965.4,5174,8965.0,8965.2,8965.2,8965.0,8965.2
23766,R23766,8004.8,8004.6,8004.8,8004.8,8004.4,9977,8004.6
23767,R23767,9779.6,9779.4,1103,9779.4,9779.6,9779.4,9779.2
23768,R23768,9407.4,9407.0,9407.0,2964,9407.0,9407.0,9407.4
23769,R23769,9962.2,9962.2,9962.0,9962.2,190,9962.0,9961.8
23770,R23770,7841,8431.8,8431.8,8431.8,8431.6,8431.8,8431.6
23771,R23771,8307.2,8463,8307.4,8307.2,8307.4,8307.2,8307.4
23772,R23772,9164.2,9164.2,9164.2,9163.8,9163.8,9164.0,4180
23773,R23773,9163.0,4184,9163.4,9163.2,9163.0,9163.2,9163.0
23774,R23774,9069.2,4653,9069.2,9069.4,9069.2,9069.6,9069.2
23775,R23775,8305.8,8305.8,8305.4,8305.6,8305.6,8305.8,8472
23776,R23776,8438.0,8438.2,7810,8438.2,8438.2,8437.8,8437.8
23777,R23777,8895.0,8895.0,8895.0,8895.2,8895.0,5524,8895.0
23778,R23778,9000.8,9001.0,9001.0,9000.8,9001.0,4995,9001.2
23779,R23779,384,9923.0,9923.2,9923.0,9923.0,9923.0,9923.2
23780,R23780,9343.0,9342.6,9342.6,3286,9342.6,9343.0,9343.0
23781,R23781,8978.2,8977.8,8977.8,8977.8,8978.2,8978.2,5110
23782,R23782,4782,9043.8,9043.8,9043.6,9043.6,9043.6,9043.4
23783,R23783,9125.6,9125.2,9125.4,9125.4,9125.6,4373,9125.2
23784,R23784,9260.0,9260.4,9260.2,9260.2,3699,9260.4,9260.0
23785,R23785,6916,8617.0,8616.8,8616.8,8617.0,8617.0,8617.0
23786,R23786,9915,8017.0,8017.2,8017.0,8016.8,8017.0,8017.0
23787,R23787,8246.0,8246.0,8246.0,8246.2,8246.2,8769,8246.4
23788,R23788,9954.4,9954.6,9954.4,9954.4,9954.4,228,9954.6
23789,R23789,8813.0,5935,8813.2,8812.8,8812.8,8813.2,8812.8
23790,R23790,9267.2,9267.0,9267.4,9267.4,9267.4,9267.0,3664
23791,R23791,9292.2,9292.2,9292.4,3539,9292.0,9292.4,9292.4
23792,R23792,9662.8,9662.6,9662.6,9662.4,9662.8,1687,9662.4
23793,R23793,9551.0,2245,9551.2,9551.0,9551.0,9551.2,9551.0
23794,R23794,8482.8,8482.8,8482.4,8482.8,8482.4,8482.6,7587
23795,R23795,9115.2,4424,9115.4,9115.2,9115.4,9115.0,9115.2
23796,R23796,8776.2,6119,8776.4,8776.2,8776.2,8776.0,8776.0
23797,R23797,9046,8191.0,8191.0,8190.6,8191.0,8190.6,8191.0
23798,R23798,9485.4,9485.4,2574,9485.2,9485.4,9485.4,9485.2
23799,R23799,8490.4,7549,8490.4,8490.2,8490.4,8490.4,8490.0
23800,R23800,1824,9635.0,9635.0,9635.2,9635.4,9635.2,9635.4
23801,R23801,9343.2,9343.2,9343.2,9343.2,3283,9343.6,9343.4
23802,R23802,9275.0,3625,9275.0,9274.8,9275.2,9274.8,9275.0
23803,R23803,8550.6,8550.8,8550.8,8550.6,8550.6,7246,8551.0
23804,R23804,9508.2,9508.2,2459,9508.4,9508.2,9508.2,9508.4
23805,R23805,9921.6,9921.4,9921.8,9921.6,9921.6,9921.8,392
23806,R23806,6064,8787.0,8787.0,8787.2,8787.2,8787.2,8787.2
23807,R23807,8518.2,8518.2,8518.4,8518.4,8518.4,8518.2,7408
23808,R23808,9207.2,9206.8,9207.2,3965,9206.8,9206.8,9207.2
23809,R23809,8000.8,8001.2,8000.8,8001.0,9995,8000.8,8001.2
23810,R23810,9113.6,9113.6,9113.8,9113.6,4431,9113.8,9113.8
23811,R23811,8317.6,8413,8317.2,8317.4,8317.2,8317.2,8317.4
23812,R23812,9299.6,3503,9299.2,9299.4,9299.6,9299.6,9299.6
23813,R23813,9828.8,9828.8,9829.0,9829.2,855,9829.2,9829.0
23814,R23814,4604,9079.4,9079.4,9079.4,9079.0,9079.2,9079.0
23815,R23815,8308.0,8307.8,8307.6,8461,8307.8,8307.6,8307.6
23816,R23816,9727.4,9727.6,9727.4,9727.6,9727.2,1363,9727.6
23817,R23817,8787.8,8787.4,6062,8787.4,8787.6,8787.6,8787.4
23818,R23818,8715.0,8714.8,8715.0,6426,8714.8,8715.0,8714.6
23819,R23819,9834.6,9834.2,828,9834.2,9834.2,9834.2,9834.2
23820,R23820,8766.2,8766.2,6169,8766.0,8766.4,8766.0,8766.4
23821,R23821,8901.6,8901.8,8901.8,8902.0,8901.6,8901.8,5491
23822,R23822,8099.2,8099.0,8098.8,8099.2,9505,8099.0,8099.0
23823,R23823,9696.6,1516,9696.6,9697.0,9696.8,9696.6,9696.6
23824,R23824,1894,9621.0,9621.2,9621.4,9621.0,9621.4,9621.0
23825,R23825,8533.2,8533.2,8532.8,8533.2,8533.0,8533.2,7335
23826,R23826,9123.8,4382,9123.4,9123.8,9123.6,9123.8,9123.4
23827,R23827,8244.2,8778,8244.6,8244.6,8244.4,8244.6,8244.2
23828,R23828,9743.8,9743.8,1282,9743.6,9743.8,9743.4,9743.4
23829,R23829,8046.8,8047.0,8047.2,8047.0,8046.8,9765,8046.8
23830,R23830,9089.2,9088.8,4555,9089.0,9089.0,9088.8,9089.0
23831,R23831,9973.8,9973.6,131,9973.6,9974.0,9974.0,9973.6
23832,R23832,9164.8,9164.6,9164.6,9164.8,9164.8,9165.0,4176
23833,R23833,8681.6,8681.6,8681.6,6592,8681.4,8681.4,8681.8
23834,R23834,8885.0,8885.0,5574,8885.4,8885.4,8885.2,8885.4
23835,R23835,8972.2,8972.4,8972.2,8972.4,8972.4,5138,8972.4
23836,R23836,8402.0,7989,8402.0,8402.2,8402.2,8402.2,8402.4
23837,R23837,420,9916.0,9915.8,9916.0,9915.8,9916.2,9915.8
23838,R23838,8713.8,8713.6,8714.0,8713.6,8713.6,6431,8713.6
23839,R23839,9738.2,9738.2,9738.0,9738.0,1309,9738.4,9738.4
23840,R23840,9743.2,9743.4,1284,9743.0,9743.2,9743.4,9743.0
23841,R23841,8773.6,8773.4,6133,8773.6,8773.4,8773.2,8773.6
23842,R23842,9897.4,9897.6,9897.4,512,9897.6,9897.4,9897.8
23843,R23843,4627,9074.4,9074.6,9074.6,9074.8,9074.8,9074.6
23844,R23844,9917.2,9917.2,9917.2,9917.2,9917.6,9917.2,413
23845,R23845,8530.2,8530.0,8529.8,8529.8,8529.8,8529.8,7350
23846,R23846,9363.0,9363.0,9363.2,3185,9362.8,9362.8,9363.0
23847,R23847,9949.8,9950.2,9950.0,9950.2,9950.0,250,9950.2
23848,R23848,8703.2,8703.0,6484,8703.0,8703.2,8703.2,8703.4
23849,R23849,9942.8,9942.8,9942.4,287,9942.4,9942.8,9942.8
23850,R23850,8450.6,8450.4,8450.4,8450.8,8450.4,8450.4,7747
23851,R23851,9049.8,9049.4,9049.4,9049.8,9049.8,4752,9049.8
23852,R23852,9332.6,9333.0,9332.8,9332.6,9332.6,9332.8,3336
23853,R23853,9016.4,9016.4,9016.4,9016.2,9016.2,9016.2,4919
23854,R23854,8087.4,8087.2,9563,8087.2,8087.2,8087.2,8087.2
23855,R23855,8386,8323.0,8323.0,8322.8,8323.0,8322.6,8323.0
23856,R23856,8051.8,9742,8051.8,8051.6,8051.4,8051.6,8051.8
23857,R23857,8848.8,5756,8849.0,8848.6,8848.6,8848.6,8848.8
23858,R23858,9914.0,9914.0,9913.6,9913.8,431,9913.6,9913.6
23859,R23859,8788.6,8788.8,8789.0,6056,8789.0,8788.6,8788.6
23860,R23860,9199.0,9199.4,9199.0,4004,9199.0,9199.2,9199.4
23861,R23861,58,9988.2,9988.4,9988.6,9988.4,9988.4,9988.4
23862,R23862,9497.0,9496.6,9496.8,9496.6,9496.6,9497.0,2516
23863,R23863,8349.0,8349.0,8349.0,8255,8348.8,8348.8,8348.8
23864,R23864,9754,8049.2,8049.0,8049.4,8049.0,8049.4,8049.2
23865,R23865,9974.6,9974.6,128,9974.4,9974.2,9974.6,9974.2
23866,R23866,9684.4,1578,9684.6,9684.2,9684.6,9684.2,9684.4
23867,R23867,8931.2,8931.2,8931.4,8931.0,8931.2,5344,8931.0
23868,R23868,325,9935.0,9935.2,9935.2,9935.0,9934.8,9935.2
23869,R23869,8923.6,8923.6,8923.6,8924.0,5381,8924.0,8924.0
23870,R23870,8143,8371.6,8371.4,8371.6,8371.4,8371.4,8371.2
23871,R23871,8797.4,8797.2,8797.4,8797.2,8797.6,6013,8797.4
23872,R23872,1229,9754.0,9754.4,9754.2,9754.2,9754.0,9754.2
23873,R23873,8823.4,8823.6,8823.6,8823.6,8823.4,5883,8823.6
23874,R23874,9768.6,9768.8,9768.6,9768.8,9768.8,1157,9768.6
23875,R23875,8187.6,8188.0,8187.6,8187.6,8187.8,8187.8,9061
23876,R23876,8518.8,8519.0,7405,8518.8,8519.2,8519.2,8519.2
23877,R23877,8796.2,8796.4,8796.4,8796.2,8796.2,8796.6,6018
23878,R23878,2621,9476.0,9476.0,9475.6,9475.8,9476.0,9475.8
23879,R23879,9682.0,9682.0,1591,9681.8,9682.0,9681.6,9682.0
23880,R23880,9745.2,9744.8,1275,9745.0,9744.8,9745.2,9745.2
23881,R23881,8000.6,8000.4,9997,8000.6,8000.6,8000.4,8000.4
23882,R23882,8342.4,8342.6,8342.4,8342.8,8342.4,8287,8342.4
23883,R23883,8280.4,8280.2,8280.6,8280.6,8280.4,8280.2,8598
23884,R23884,9252.0,9252.0,9251.8,9252.0,3741,9251.6,9251.8
23885,R23885,8406.2,8406.4,8406.6,8406.2,8406.6,7968,8406.2
23886,R23886,8204.6,8204.4,8204.2,8204.6,8204.4,8204.4,8978
23887,R23887,8055.8,9720,8056.0,8056.2,8055.8,8056.2,8056.2
23888,R23888,9027.6,9027.8,9027.4,9027.8,9027.8,4862,9027.8
23889,R23889,9598.0,9598.0,9598.0,2010,9598.2,9597.8,9598.2
23890,R23890,8052.6,8052.4,8052.4,8052.4,9737,8052.4,8052.6
23891,R23891,9862.6,9862.6,9863.0,9862.6,9862.6,9863.0,686
23892,R23892,8131.8,9342,8131.8,8131.4,8131.6,8131.6,8131.8
23893,R23893,8697.6,8697.6,8697.4,8697.4,8697.6,6512,8697.8
23894,R23894,9905.2,9905.2,9905.4,9905.0,474,9905.4,9905.0
23895,R23895,9686.6,9686.4,1567,9686.4,9686.6,9686.4,9686.8
23896,R23896,9063.6,9063.6,9064.0,9064.0,9063.8,9063.6,4681
23897,R23897,9345.2,9345.0,3274,9345.4,9345.4,9345.4,9345.0
23898,R23898,1,10000.0,9999.6,10000.0,9999.6,9999.6,10000.0
23899,R23899,8060.8,9696,8060.6,8061.0,8060.8,8060.6,8060.8
23900,R23900,9509.0,9508.6,9508.6,9508.8,2456,9509.0,9508.6
23901,R23901,6237,8752.6,8752.4,8752.8,8752.6,8752.8,8752.4
23902,R23902,8044.2,8044.6,9778,8044.4,8044.2,8044.6,8044.2
23903,R23903,9170.6,9170.6,9170.8,9170.8,9170.4,4147,9170.8
23904,R23904,9973.0,9973.0,9973.4,9973.2,134,9973.4,9973.2
23905,R23905,618,9876.6,9876.2,9876.4,9876.4,9876.4,9876.2
23906,R23906,136,9972.6,9973.0,9972.8,9972.8,9972.8,9972.8
23907,R23907,3077,9384.4,9384.4,9384.4,9384.6,9384.4,9384.4
