id,label,attr_0,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6
27386,R27386,3472,1075,5054,88,832,5747,9182
27387,R27387,4728,1448,6850,7380,9899,4270,6526
27388,R27388,4643,5929,5430,2326,3523,9058,5590
27389,R27389,7902,1059,8978,6456,8742,6558,3446
27390,R27390,4944,1843,9543,7798,4847,7867,7844
27391,R27391,5554,7719,417,1680,5744,1511,4322
27392,R27392,8359,7361,3355,652,7290,472,8675
27393,R27393,338,3424,5349,5190,3733,4381,3093
27394,R27394,6837,4444,9013,8087,2838,4037,460
27395,R27395,6088,3100,1516,4803,1122,2826,8912
27396,R27396,6020,3207,2018,9376,9911,3491,7350
27397,R27397,3146,7528,4366,6315,4449,983,7420
27398,R27398,4721,8036,7980,3625,1872,988,4622
27399,R27399,844,2883,7121,1395,3271,4066,3288
27400,R27400,4323,3305,3828,5502,6813,7759,5031
27401,R27401,2873,3671,1146,2304,7433,8564,4999
27402,R27402,174,745,7177,6004,6615,5933,9762
27403,R27403,1462,2181,8829,6561,1963,5312,676
27404,R27404,4067,6041,5566,5216,880,3215,2829
27405,R27405,2445,8517,4984,1938,7328,7597,717
27406,R27406,4341,5906,8288,2775,182,1707,8971
27407,R27407,5126,9035,8678,6771,8746,9733,669
27408,R27408,3433,6187,639,3878,6241,7012,3641
27409,R27409,1014,3740,3792,5196,2647,8877,1229
27410,R27410,247,9847,952,5485,3128,2944,3218
27411,R27411,2808,3874,7927,9657,2905,61,3971
27412,R27412,7753,5619,9599,3039,4796,1052,3267
27413,R27413,2149,4801,9798,4300,5910,9996,5184
27414,R27414,2860,4553,7965,6834,5725,9421,337
27415,R27415,1289,7067,2459,7621,6445,5295,4829
27416,R27416,4587,1315,4673,8930,1802,7532,8520
27417,R27417,8058,4655,1883,4866,5034,7185,4723
27418,R27418,3100,2237,4147,6055,9973,7686,5251
27419,R27419,3184,3270,4802,46,8740,4726,7361
27420,R27420,6216,9821,7063,4909,2665,1416,7311
27421,R27421,6159,2527,9248,8220,8284,3794,5968
27422,R27422,123,9314,8644,4725,2594,7639,863
27423,R27423,6755,8765,9226,4669,1207,592,4312
27424,R27424,1170,6957,1096,4643,4385,9608,4947
27425,R27425,9828,3331,9638,5317,8400,8263,1354
27426,R27426,8759,6828,5986,623,1096,2628,3533
27427,R27427,2840,556,1632,9104,2103,2192,6005
27428,R27428,4958,8933,255,1215,3459,8498,2461
27429,R27429,8807,1456,1801,6131,5701,9412,731
27430,R27430,2444,4484,3960,5433,6813,3775,7185
27431,R27431,7562,4003,8523,8969,5130,8566,7934
27432,R27432,4034,606,985,3263,9136,9029,3964
27433,R27433,7084,5606,3338,8501,854,9585,4901
27434,R27434,1781,4750,2528,2663,6095,4463,1422
27435,R27435,7333,7595,2297,5736,7868,6037,6843
27436,R27436,3273,6640,4283,7769,997,4377,5015
27437,R27437,8480,7322,7995,1088,4220,7048,955
27438,R27438,8889,2412,1509,8079,2470,6361,9690
27439,R27439,6535,2636,3274,6266,4858,1728,7427
27440,R27440,7764,7101,6622,5195,9934,5307,4684
27441,R27441,7104,8919,238,722,3124,5725,6016
27442,R27442,1455,5313,8249,6121,8089,6720,9310
27443,R27443,2162,6619,5908,8530,1047,713,8469
27444,R27444,795,6337,4860,9612,5932,6991,3697
27445,R27445,3424,9344,4931,3635,575,3389,110
27446,R27446,5702,7232,8142,1075,2283,336,3566
27447,R27447,277,6400,1059,2076,1024,3986,6912
27448,R27448,5437,2088,2482,3831,1483,3766,7232
27449,R27449,3550,4716,8008,1540,9257,320,6189
27450,R27450,6274,3531,403,7191,6361,357,2945
27451,R27451,8283,1393,5249,8866,7309,9977,7335
27452,R27452,4856,1639,7102,900,5279,2948,1020
27453,R27453,3758,3428,3599,3816,3594,4371,5599
27454,R27454,4396,9318,4900,4367,8165,7833,8417
27455,R27455,1694,8530,8532,4605,9273,1415,8891
27456,R27456,5041,6318,748,4820,8804,668,5262
27457,R27457,9778,8488,8947,5649,8075,1816,1299
27458,R27458,508,7341,3721,5878,7201,7074,2997
27459,R27459,7112,2207,7304,8255,5115,1933,9864
27460,R27460,5280,5653,723,6844,7544,4871,7433
27461,R27461,4079,5858,3067,2076,7372,3177,4789
27462,R27462,9774,345,5984,3875,9727,4555,6981
27463,R27463,9998,678,3278,8340,574,4091,9729
27464,R27464,8942,4816,7187,991,9078,2727,6576
27465,R27465,4698,2361,370,1759,7086,439,4309
27466,R27466,1965,9040,8611,6454,6119,2687,4864
27467,R27467,1701,3830,9327,4727,3868,9741,4877
27468,R27468,7821,6729,5164,3085,5789,1844,5511
27469,R27469,110,2786,2182,847,1653,248,8699
27470,R27470,4361,2898,8060,5684,9662,4367,5755
27471,R27471,9460,7160,1462,3425,3586,5968,310
27472,R27472,1693,2624,2582,5535,8915,6503,9438
27473,R27473,4211,5602,6930,8417,7528,4318,7746
27474,R27474,8159,2673,1386,5617,5650,8551,8482
27475,R27475,3167,6159,5372,2277,7810,1662,509
27476,R27476,429,4900,9577,2382,4234,2794,9235
27477,R27477,5429,8144,4919,7025,8542,7177,4623
27478,R27478,6054,6238,4944,3761,3842,3241,1804
27479,R27479,9900,6657,1355,9732,2712,3066,5222
27480,R27480,7392,2440,4881,3982,8663,1020,7703
27481,R27481,5937,9729,6963,7443,4132,289,4577
27482,R27482,8225,9509,2671,8163,6842,4732,6965
27483,R27483,7221,8472,7114,163,2540,4863,7710
27484,R27484,1250,190,3292,2232,1590,6534,6668
27485,R27485,5755,9252,3262,8858,3902,50,9191
27486,R27486,4028,3340,9729,6248,6712,3448,740
27487,R27487,6321,7394,1494,8909,7183,6919,9376
27488,R27488,908,4413,7982,949,4737,7434,3515
27489,R27489,9532,359,5516,6858,9321,595,6465
27490,R27490,9207,7397,6317,5707,109,7489,5951
27491,R27491,4975,553,8988,3690,9849,8421,8430
27492,R27492,7007,9779,5214,3108,6116,8948,2001
27493,R27493,875,9923,8571,254,5117,3374,544
27494,R27494,6095,511,3328,5067,2006,2524,8929
27495,R27495,7419,3498,8270,4926,5068,2759,2161
27496,R27496,9908,3074,2233,4627,3852,5961,8859
27497,R27497,4837,7821,6571,6345,4526,5932,2139
27498,R27498,7609,2499,309,517,3697,538,9797
27499,R27499,9473,7189,3934,3546,5208,6222,1515
27500,R27500,4759,6254,6854,4141,8885,321,6158
27501,R27501,6675,9256,8295,6897,8582,4840,1762
27502,R27502,4217,3089,8293,965,9337,6838,7270
27503,R27503,8270,1238,5646,8537,95,9806,4257
27504,R27504,4026,5957,7439,2474,3994,9759,3903
27505,R27505,4830,1108,8706,2052,4429,2057,2194
27506,R27506,931,4252,2350,7599,3706,1572,5424
27507,R27507,8504,2707,7197,9934,434,8819,5367
27508,R27508,8617,7591,7499,8115,182,8694,2123
27509,R27509,3017,3208,1610,5660,879,8395,2943
27510,R27510,2931,3576,9459,6205,4143,4508,8371
27511,R27511,8169,7205,4476,4300,5994,5375,4473
27512,R27512,9264,4211,3148,664,227,1044,4409
27513,R27513,5421,4246,9770,7580,237,2669,2837
27514,R27514,429,9829,2114,2992,1320,5978,3682
27515,R27515,1748,4236,8233,6882,7266,6440,6063
27516,R27516,4461,6911,2212,9686,5772,6647,3389
27517,R27517,183,6061,460,5343,7169,509,8449
27518,R27518,8931,5529,6004,8373,1228,3716,2183
27519,R27519,3649,169,9079,1522,3189,5532,2705
27520,R27520,7303,2240,8533,1892,5867,5216,136
27521,R27521,502,1637,4625,4267,8342,9512,2368
27522,R27522,7523,6171,2205,6979,5506,5193,8095
27523,R27523,8159,4090,8744,4125,5350,1723,6739
27524,R27524,7116,5920,7190,5593,5773,1903,2266
27525,R27525,6886,6207,2664,774,2073,9676,6770
27526,R27526,3118,1089,2926,6952,7435,5162,1666
27527,R27527,6572,7727,8991,4482,901,694,5097
27528,R27528,4692,4653,7451,8903,7657,1824,1437
27529,R27529,106,9934,8601,1323,8975,8209,5818
27530,R27530,478,1840,8284,341,5270,1345,1230
27531,R27531,6731,9443,7892,9302,9265,8657,1674
27532,R27532,2680,8816,8927,4055,9093,2008,6337
27533,R27533,7010,8019,7845,6658,9581,2962,5995
27534,R27534,7723,2516,2472,5916,1050,734,9243
27535,R27535,937,8346,9174,2572,392,9233,5529
27536,R27536,7343,346,4645,2869,5851,8095,838
27537,R27537,5653,9712,7930,3951,8153,4614,2744
27538,R27538,2329,6037,5612,8849,6160,3842,867
27539,R27539,6666,5299,1883,4179,6707,2711,1563
27540,R27540,7979,8176,4962,8793,6393,9594,3116
27541,R27541,4418,1251,3752,5275,8718,4115,2674
27542,R27542,9096,7579,7343,9843,205,6283,3859
27543,R27543,779,9501,4328,8860,6659,1661,1094
27544,R27544,5118,1870,398,9749,2590,286,3695
27545,R27545,1656,8939,4323,6719,5730,8839,7871
27546,R27546,4191,4853,1692,1136,5604,8883,4024
27547,R27547,4345,5729,8932,4596,6044,4948,5952
27548,R27548,23,1659,1948,2141,5660,494,5980
27549,R27549,8646,9032,8545,8851,4366,101,758
27550,R27550,6880,1947,6691,1335,6103,5281,6215
27551,R27551,945,8400,7592,1620,6274,4325,7071
27552,R27552,4875,6821,6312,4787,5580,5843,2066
27553,R27553,778,9797,7560,3588,7381,9930,2922
27554,R27554,8187,5454,8870,4082,1307,3754,8920
27555,R27555,5948,8955,7435,246,659,2343,7524
27556,R27556,5448,9846,2940,5732,7266,2711,5075
27557,R27557,7305,6070,9617,9649,3765,3621,8752
27558,R27558,6046,7642,6235,8822,4108,1662,462
27559,R27559,6760,3180,3423,8070,4510,8144,9240
27560,R27560,3531,5728,7693,5909,7848,5942,3593
27561,R27561,7364,1941,684,4871,7702,4391,906
27562,R27562,2071,6176,2232,4178,7217,6114,8051
27563,R27563,4640,2585,1269,864,3013,963,4138
27564,R27564,5573,8258,5215,9514,9804,3863,6419
27565,R27565,6853,6392,5625,5069,360,3685,8457
27566,R27566,975,1261,7656,8709,9120,4281,1182
27567,R27567,8160,5758,9826,7608,8379,3787,5424
27568,R27568,6703,9419,1572,2538,1495,7909,1962
27569,R27569,6439,9928,610,8500,7125,7158,4093
27570,R27570,5893,1555,7260,9884,9607,7523,426
27571,R27571,2838,7688,6772,4323,2134,8334,8024
27572,R27572,9290,3434,9355,9815,3390,4388,949
27573,R27573,5347,1198,2957,3152,5096,6769,8221
27574,R27574,7699,5923,1307,2857,9146,8675,9488
27575,R27575,3211,7079,4521,7377,9955,3557,2835
27576,R27576,4729,1524,8750,3058,8301,321,1585
27577,R27577,948,9781,6137,661,1712,497,6346
27578,R27578,9393,8700,4508,2161,7478,3025,2016
27579,R27579,3891,6701,6791,3080,6581,2234,6490
27580,R27580,3311,8383,3896,44,9643,6641,4316
27581,R27581,1318,4421,9867,5560,3925,4097,6473
27582,R27582,4531,2317,4140,5186,2129,1046,4612
27583,R27583,7211,2191,6654,9431,2413,314,2316
27584,R27584,1539,9295,91,143,6321,5121,7564
27585,R27585,3848,9408,2024,9211,4233,8204,4575
27586,R27586,5166,7836,4726,857,5116,4154,7902
27587,R27587,3159,7845,8567,97,9051,1704,4919
27588,R27588,8564,4648,8085,8145,233,5399,2683
27589,R27589,3327,8028,3504,997,3936,3274,6157
27590,R27590,1272,6261,7231,9655,5724,1938,647
27591,R27591,5289,4502,4614,936,62,6354,3736
27592,R27592,3644,1337,7375,1149,5151,3482,3009
27593,R27593,2206,7164,9698,425,6973,3802,6282
27594,R27594,4239,5689,5415,9192,2806,7384,1416
27595,R27595,7614,505,3256,3560,5547,7716,4778
27596,R27596,9871,7863,6495,8322,4780,2418,424
27597,R27597,4800,5297,8717,2493,6842,3865,7728
27598,R27598,6559,2663,6208,901,1536,6293,2207
27599,R27599,719,8982,4722,9920,8436,1044,8951
27600,R27600,1115,2119,9366,2424,9491,4188,710
27601,R27601,7267,9171,6464,746,677,7909,1047
27602,R27602,2765,1000,8166,9211,8042,7841,4122
27603,R27603,3120,5971,4750,4163,2425,9761,3157
27604,R27604,6285,8462,5184,7889,8498,1493,1639
27605,R27605,9368,2070,11,4255,3702,3057,7683
27606,R27606,6367,2453,3754,936,1393,5328,3983
27607,R27607,6151,1389,229,6122,2888,1223,3367
27608,R27608,332,2099,5013,8002,740,3912,3422
27609,R27609,8170,926,97,1991,953,8749,1122
27610,R27610,4586,8909,9352,4382,2954,2617,9811
27611,R27611,96,639,5632,975,5505,9800,2145
27612,R27612,5739,9999,5837,2764,2918,350,6821
27613,R27613,3151,3314,6677,6561,4105,8639,983
27614,R27614,3456,2597,5914,5220,9000,9609,1626
27615,R27615,6228,5535,4450,7562,5480,6916,8324
27616,R27616,9888,5175,7837,2408,4779,5782,5138
27617,R27617,514,9911,8,7422,4023,8895,327
27618,R27618,6496,4957,9261,7904,3286,5404,4736
27619,R27619,9304,9672,1594,2458,6891,7639,765
27620,R27620,1034,795,6377,5501,8952,8190,844
27621,R27621,959,1464,7586,9244,8948,9049,5001
27622,R27622,5463,124,9508,5161,9216,3494,2210
27623,R27623,4800,1013,519,7953,4733,106,7726
27624,R27624,1618,4842,6109,4743,3343,51,5457
27625,R27625,7319,8050,8735,522,4557,9841,7584
27626,R27626,7778,7485,2678,3258,1408,9418,1933
27627,R27627,7421,224,7853,1981,1342,3700,4873
27628,R27628,1115,2551,4829,2789,6103,6350,9778
27629,R27629,6316,6165,6819,9132,6340,8933,6885
27630,R27630,7449,2778,9203,2436,8667,3224,2953
27631,R27631,9909,8926,5958,2469,7717,7326,2903
27632,R27632,5087,1614,2263,7338,4771,7284,9578
27633,R27633,2728,7926,1088,8461,8792,3804,9156
27634,R27634,8008,7022,5513,7596,3060,7801,6603
27635,R27635,1260,8848,1994,2581,2894,2497,1902
27636,R27636,4370,9350,3597,9681,9760,5080,3121
27637,R27637,7069,5822,8920,6915,2133,8952,5298
27638,R27638,573,8015,5651,9996,8045,7331,6991
27639,R27639,353,1675,9111,2046,3877,4186,4178
27640,R27640,7332,7758,2783,7532,1758,9144,9483
27641,R27641,5983,6927,4995,7984,9251,8047,9503
27642,R27642,1584,2025,6359,1186,2799,9544,8511
27643,R27643,65,2980,1582,410,1079,4511,9274
27644,R27644,1293,1362,8582,862,8311,4113,8171
27645,R27645,8590,9132,1320,7688,1276,1808,2788
27646,R27646,6972,3814,2556,8241,2012,5275,1631
27647,R27647,2057,5359,2299,9591,9504,8464,623
27648,R27648,6772,8875,6503,281,6206,3147,6702
27649,R27649,9355,341,9513,6056,6413,6863,1888
27650,R27650,1502,4641,7470,5238,2554,7609,8008
27651,R27651,2464,4887,1115,2555,3367,3240,150
27652,R27652,214,6912,7745,4873,6784,5020,4631
27653,R27653,5322,74,180,7977,4076,7521,581
27654,R27654,5048,8511,7551,3482,3686,8529,2178
27655,R27655,4546,5210,4601,7712,9049,2314,3874
27656,R27656,1377,2893,1866,2806,2141,6382,7409
27657,R27657,821,6706,5118,3499,5546,1990,1247
27658,R27658,3944,5681,7484,4568,2695,7844,7476
27659,R27659,2251,1590,8386,784,8912,3610,5194
27660,R27660,4864,4044,973,4955,3920,1611,6025
27661,R27661,1662,7503,6766,906,3231,4630,6048
27662,R27662,3681,6407,722,1526,2189,9757,3177
27663,R27663,2259,7826,7467,528,9766,1958,6266
27664,R27664,5330,8685,4223,4656,5497,4112,9893
27665,R27665,8659,6513,9187,9022,1362,8839,2898
27666,R27666,7892,1266,4709,6597,4326,71,9873
27667,R27667,6455,7253,2862,8239,3776,2076,354
27668,R27668,1371,66,767,2998,4363,9241,866
27669,R27669,7506,3386,6840,4781,1184,6753,2385
27670,R27670,8675,9593,1519,5160,1514,9570,1347
27671,R27671,5466,6587,6210,6574,339,2903,7779
27672,R27672,1768,1792,7548,3781,8086,3484,6290
27673,R27673,5397,5717,8271,111,1235,5040,5903
27674,R27674,5990,680,3742,9695,1931,3772,6387
27675,R27675,8535,2697,7734,2245,8454,8742,3075
27676,R27676,326,5574,4108,5607,710,4705,1592
27677,R27677,5585,2367,6384,654,8737,5280,4674
27678,R27678,1910,519,7143,3217,4106,5037,8417
27679,R27679,9864,5494,3048,1548,7798,2701,4986
27680,R27680,6855,9659,7615,2716,8386,642,7836
27681,R27681,594,1584,7587,4528,8755,9281,9949
27682,R27682,6871,5887,8034,1510,6863,6609,473
27683,R27683,3152,994,1214,2481,9410,1990,2931
27684,R27684,7740,1159,3468,628,8224,624,5535
27685,R27685,4789,2288,6755,3303,515,6468,2619
27686,R27686,7247,7401,4218,8406,7017,868,404
27687,R27687,5922,2367,1608,2276,9366,3823,7199
27688,R27688,836,4754,68,3849,908,1343,9543
27689,R27689,4533,7781,400,4009,3777,2650,4980
27690,R27690,6789,5608,5099,2728,8155,861,3679
27691,R27691,301,9923,4463,205,8189,9897,1693
27692,R27692,6500,2317,3985,9596,5926,4276,5294
27693,R27693,2237,5178,6481,3305,3646,1347,172
27694,R27694,2635,2543,682,5013,4165,1228,1334
27695,R27695,9697,1170,8954,6059,1871,968,3185
27696,R27696,7484,2948,6063,9364,8380,2556,9935
27697,R27697,5124,6910,8165,4133,6687,5689,5979
27698,R27698,7568,8263,639,1236,2977,6489,8696
27699,R27699,9250,8585,6367,9370,3503,7584,8267
27700,R27700,3802,7928,6498,442,6897,7284,9062
27701,R27701,1783,9095,6137,1340,8250,4864,1094
27702,R27702,6085,6485,2652,6632,6350,2082,4861
27703,R27703,7256,4938,7360,1809,5107,8455,6126
27704,R27704,988,9391,3448,4429,9253,8695,4611
27705,R27705,5932,8169,9670,9267,1331,3964,3310
27706,R27706,3621,3764,6898,1721,4661,2820,5532
27707,R27707,7281,6517,5016,1267,5182,5470,5933
27708,R27708,2923,4597,4259,6160,3744,5068,534
27709,R27709,3022,5594,9907,9000,1465,5981,5156
27710,R27710,4492,1731,1340,5937,1718,7886,3697
27711,R27711,9141,5772,4316,6918,458,4070,4312
27712,R27712,3395,2514,3528,4858,7055,3155,1496
27713,R27713,7258,4078,271,4352,2681,1351,9046
27714,R27714,5828,2303,3154,2641,3789,284,7014
27715,R27715,4038,5032,8927,6267,8877,8431,886
27716,R27716,5150,3041,9443,7251,489,1352,2737
27717,R27717,9321,8786,837,4160,4491,4596,315
27718,R27718,7465,3036,1958,5114,5654,2718,3537
27719,R27719,9544,1961,2888,890,4140,9943,7015
27720,R27720,5004,7540,2418,4638,446,6910,9503
27721,R27721,1159,5783,975,3121,978,5844,5862
27722,R27722,7870,4157,6925,7335,4827,2346,1835
27723,R27723,488,6228,3300,2811,7626,2487,9679
27724,R27724,9313,1972,1528,3734,1872,5156,8571
27725,R27725,3284,2237,2968,2806,5601,6161,3470
27726,R27726,9285,8995,5474,3116,5231,4365,2772
27727,R27727,5274,8507,807,4704,4464,3525,9032
27728,R27728,4177,8084,5,3242,313,6405,2341
27729,R27729,8439,7422,8706,3120,7694,3833,4645
27730,R27730,8687,9802,7565,106,8281,5740,2064
27731,R27731,9648,9199,682,8979,9743,4946,206
27732,R27732,9492,1606,9561,5764,4397,202,4188
27733,R27733,9414,1539,7669,558,7822,5578,6006
27734,R27734,7982,2786,6528,7199,3684,5389,6299
27735,R27735,7999,9074,7965,9315,1073,1435,876
27736,R27736,8756,4943,2195,3447,5093,5023,3678
27737,R27737,8143,7247,3305,2554,9698,4021,2942
27738,R27738,219,3350,1370,8111,3702,285,7174
27739,R27739,2087,9768,7463,125,3837,1461,3608
27740,R27740,5455,55,9802,5797,9795,8929,4689
27741,R27741,6873,960,1639,8368,8498,2416,9733
27742,R27742,7350,425,6273,5019,5447,6427,3513
27743,R27743,3361,9055,9240,4732,1684,6984,419
27744,R27744,664,5520,6957,8704,2840,4477,2045
27745,R27745,3042,8505,7335,1258,1826,6803,6083
27746,R27746,2183,8849,2683,726,7265,6576,1847
27747,R27747,4415,999,8478,8385,9680,2736,6828
27748,R27748,8274,4340,291,702,466,4918,1643
27749,R27749,1872,6045,2775,5786,4245,7773,8794
27750,R27750,6315,4814,5137,5177,4568,8180,9076
27751,R27751,4672,8597,4501,6334,6693,9091,5365
27752,R27752,4447,6106,8456,2025,499,5685,3065
27753,R27753,3615,2339,417,9391,8007,8888,3156
27754,R27754,1852,827,5014,7282,4470,2262,338
27755,R27755,8938,1491,106,9063,386,6647,3583
27756,R27756,749,3042,3807,8290,4227,856,16
27757,R27757,9966,3909,8945,7198,8642,6958,3345
27758,R27758,9505,734,1577,3267,7686,9848,5394
27759,R27759,6540,2286,4175,1161,7226,2996,7633
27760,R27760,174,9807,2509,1417,1930,2045,1942
27761,R27761,1530,7387,3522,9761,9951,8233,4294
27762,R27762,7085,8246,2692,9564,1968,4090,4943
27763,R27763,6304,4418,9138,2708,6537,967,2156
27764,R27764,7035,8948,7266,6378,8858,8796,2808
27765,R27765,9454,7741,622,3208,557,3691,8715
27766,R27766,9154,3952,2660,6424,5349,1763,9930
27767,R27767,1836,6289,6137,87,94,3265,5076
27768,R27768,6412,8397,5408,5117,3774,5858,1958
27769,R27769,1757,1864,7148,2596,9976,1269,7690
27770,R27770,9633,1483,9023,7246,8912,9472,7792
27771,R27771,9798,6040,946,5495,7760,1964,9619
27772,R27772,9952,8457,7654,3696,2233,9007,691
27773,R27773,8859,8421,5608,7988,2987,1026,9705
27774,R27774,8384,927,2304,1885,8037,8390,8635
27775,R27775,4811,8182,2713,6009,4928,1873,1915
27776,R27776,3451,3295,3760,720,8884,5850,4
27777,R27777,3219,2432,9885,3998,3343,7713,5000
27778,R27778,9234,9048,4421,448,2819,9597,6200
27779,R27779,3468,9640,7369,4878,9912,7888,9091
27780,R27780,1297,7330,7963,4110,4601,8624,3816
27781,R27781,4397,5764,9490,1272,9596,82,6479
27782,R27782,3026,7705,490,7736,7949,5992,1138
27783,R27783,90,894,7683,6924,5274,1852,7142
27784,R27784,307,2648,7636,5940,7338,9185,2691
27785,R27785,4970,3776,4917,3933,8401,9963,9899
27786,R27786,9080,4773,1865,7629,4032,368,9986
27787,R27787,3150,1725,4807,9044,8520,1797,4933
27788,R27788,1362,3369,4462,8512,5576,5576,4997
27789,R27789,1222,9397,4163,2609,8947,6133,7558
27790,R27790,964,8961,5964,4951,6840,2261,7318
27791,R27791,1548,7966,7029,200,9659,2849,3521
27792,R27792,4317,3486,5334,3469,795,7723,6974
27793,R27793,5134,7755,8160,7592,8737,6304,1730
27794,R27794,6890,6094,1477,5725,2112,6677,452
27795,R27795,7315,4205,2978,2327,3055,8488,9489
27796,R27796,4509,8743,5260,5947,4706,7875,9233
27797,R27797,6875,9461,6833,2430,8752,790,6778
27798,R27798,9389,6664,1676,9293,4953,4923,9209
27799,R27799,3355,5956,3295,2707,3051,9675,6769
27800,R27800,1552,8284,5477,84,1828,7085,8429
27801,R27801,2129,5314,9885,3203,5048,29,6510
27802,R27802,7077,5240,3087,755,2887,27,751
27803,R27803,8824,5604,2026,6329,9722,3716,6583
27804,R27804,1110,1926,2658,4397,1656,1108,1704
27805,R27805,8465,1969,2754,830,3847,6796,356
27806,R27806,5746,7939,8722,1121,5016,999,2569
27807,R27807,3934,7086,609,2204,6328,5478,6152
27808,R27808,4307,7880,768,2494,9214,4527,1125
27809,R27809,2609,5036,7264,7838,5433,3142,2982
27810,R27810,6639,9346,6113,3803,293,3105,321
27811,R27811,5024,4229,2701,8811,2496,8381,8561
27812,R27812,3341,4603,1407,4025,388,5801,4608
27813,R27813,7384,4159,1222,5299,7548,3476,3316
27814,R27814,9488,3457,4211,8056,6351,7671,8786
27815,R27815,4987,2205,6030,9488,5139,4288,8614
27816,R27816,8122,9512,4627,2891,6159,2341,7178
27817,R27817,296,4430,3620,289,2073,897,6242
27818,R27818,9081,5506,1037,7185,707,1458,2849
27819,R27819,6169,9761,7815,75,5402,3203,1204
27820,R27820,1248,2025,9128,2855,9581,5934,638
27821,R27821,8836,2311,4035,9443,5184,2937,3122
27822,R27822,4022,6963,4088,7369,9975,4609,134
27823,R27823,7972,2627,7754,7412,4634,565,1792
27824,R27824,1402,7846,2365,6014,4189,8839,5048
27825,R27825,5536,4976,3905,2019,876,3624,6972
27826,R27826,8428,7550,1627,9456,9492,1060,7164
27827,R27827,483,2452,8559,3774,938,6732,3489
27828,R27828,928,1787,766,5803,2164,7872,6195
27829,R27829,7479,5438,8402,9444,6796,5208,5029
27830,R27830,9293,7902,7657,3812,8947,3883,6422
27831,R27831,6353,1580,4742,9139,9960,5420,3119
27832,R27832,1064,721,3550,709,5060,7682,6438
27833,R27833,2103,6517,6169,312,7578,4548,7043
27834,R27834,1988,1888,7621,9723,7617,6810,5532
27835,R27835,7794,5535,4981,2614,6739,1225,8434
27836,R27836,7220,2549,7526,8973,5254,9519,6067
27837,R27837,5268,9856,2590,5485,7396,5042,7221
27838,R27838,1113,3824,2623,8140,5180,5737,4019
27839,R27839,82,3553,4747,320,2177,2470,1743
27840,R27840,6781,8351,6140,3394,8358,1100,9374
27841,R27841,3723,5371,7976,5181,3466,4805,8755
27842,R27842,5894,1588,8443,1675,2156,7877,2129
27843,R27843,503,1830,15,3795,9842,4054,9441
27844,R27844,8240,6497,8704,7263,3320,436,6835
27845,R27845,7626,6450,3416,267,8645,9890,769
27846,R27846,1495,8350,283,9372,3342,5956,6704
27847,R27847,3485,1919,800,8861,4750,3187,9209
27848,R27848,5267,7130,6694,1352,9960,3722,5119
27849,R27849,660,625,8106,7935,7621,7628,3384
27850,R27850,5683,8071,5898,8020,6328,8794,4652
27851,R27851,7737,9083,406,80,4078,266,4934
27852,R27852,4583,6319,4374,1991,1713,4609,3921
27853,R27853,5918,1188,1192,6756,6063,3906,9604
27854,R27854,212,2661,122,6304,7602,8788,6003
27855,R27855,7764,6995,9054,6937,878,3992,1114
27856,R27856,6630,6990,4387,9839,5995,6028,691
27857,R27857,2108,4297,6729,929,5308,1690,1834
27858,R27858,7887,8651,2314,3954,4231,5599,8853
27859,R27859,9460,806,3034,3881,3671,6435,8226
27860,R27860,1718,7469,3842,4584,3462,45,4171
27861,R27861,3989,2782,3748,3607,6710,1244,9600
27862,R27862,6425,6182,3507,5069,6387,1653,2532
27863,R27863,6412,3350,5047,9943,2443,8940,2107
27864,R27864,5047,1882,4376,680,6874,1504,4019
27865,R27865,1133,9054,4810,8413,3263,9744,2847
27866,R27866,5568,204,6833,4359,4246,3523,4803
27867,R27867,8482,4928,8905,114,8289,4528,9454
27868,R27868,1829,308,2749,7680,1914,4931,375
27869,R27869,2809,1735,6937,8633,2211,6230,5198
27870,R27870,2596,2678,3329,3832,3030,9396,4468
27871,R27871,3833,4368,701,1444,4665,3459,4733
27872,R27872,3,7230,1625,6735,4227,2403,4716
27873,R27873,8541,1336,7918,6518,6053,5570,5155
27874,R27874,5455,7918,4185,693,3049,5373,6708
27875,R27875,2650,8096,6921,6277,8778,3462,6454
27876,R27876,2032,2040,9589,677,6638,1630,3616
27877,R27877,1287,2558,9356,1632,195,533,1138
27878,R27878,6745,5706,2659,1655,2010,293,3625
27879,R27879,5079,3431,2823,6528,6315,5951,3336
27880,R27880,126,2138,1204,4531,8174,7198,2046
27881,R27881,2263,1032,8045,9904,3952,8346,4521
27882,R27882,2571,8496,6575,5785,9256,2130,8860
27883,R27883,1544,5855,2860,7299,1877,599,8749
27884,R27884,8041,3727,6416,5421,5753,9430,7085
27885,R27885,1274,3824,9998,1194,6591,4218,6657
27886,R27886,1741,7929,4159,9428,3424,9337,826
27887,R27887,3957,1224,9891,6980,1557,5175,9669
27888,R27888,9860,4984,5643,6877,3044,3508,4526
27889,R27889,6421,2153,6250,8819,2518,7299,5797
27890,R27890,5728,6952,6911,674,7934,119,1457
27891,R27891,2972,9596,6359,4873,7328,5731,5722
27892,R27892,1880,5757,817,7718,461,8474,1669
27893,R27893,8376,9171,320,6870,8430,7840,7608
27894,R27894,438,539,8391,2657,2645,8204,7878
27895,R27895,5854,1796,910,1606,1324,7802,8697
27896,R27896,1040,8075,1089,6020,8231,9183,3104
27897,R27897,9176,4148,3692,6641,1623,3953,4327
