id,label,attr_0,attr_1
27218,R27218,7321,5470
27219,R27219,4102,1331
27220,R27220,4293,5732
27221,R27221,338,3707
27222,R27222,1264,2287
27223,R27223,1977,9376
27224,R27224,4670,4155
27225,R27225,5119,2540
27226,R27226,8136,8166
27227,R27227,4915,9933
27228,R27228,7782,7142
27229,R27229,4576,1027
27230,R27230,7707,8411
27231,R27231,6421,1502
27232,R27232,210,4782
27233,R27233,957,4802
27234,R27234,1134,2184
27235,R27235,7968,8624
27236,R27236,5084,4260
27237,R27237,5696,9363
27238,R27238,4576,4496
27239,R27239,8458,7410
27240,R27240,2759,2195
27241,R27241,4205,7848
27242,R27242,9966,2018
27243,R27243,1637,7147
27244,R27244,1751,8098
27245,R27245,207,5043
27246,R27246,5210,3424
27247,R27247,4834,6122
27248,R27248,1635,3910
27249,R27249,8593,6744
27250,R27250,3311,531
27251,R27251,6253,5890
27252,R27252,1115,9741
27253,R27253,9519,4808
27254,R27254,7337,1931
27255,R27255,1371,2363
27256,R27256,3137,6719
27257,R27257,9675,6555
27258,R27258,8975,5917
27259,R27259,6325,7357
27260,R27260,5240,2239
27261,R27261,6826,2915
27262,R27262,7678,2769
27263,R27263,7245,7771
27264,R27264,6002,3917
27265,R27265,4368,8846
27266,R27266,1050,6269
27267,R27267,6944,8962
27268,R27268,7259,7977
27269,R27269,5418,5371
27270,R27270,343,9078
27271,R27271,8540,3212
27272,R27272,3173,7752
27273,R27273,7385,1651
27274,R27274,6052,261
27275,R27275,4980,5105
27276,R27276,9632,9309
27277,R27277,9247,3447
27278,R27278,8284,380
27279,R27279,7652,788
27280,R27280,5389,3578
27281,R27281,221,2209
27282,R27282,5296,5008
27283,R27283,7314,8184
27284,R27284,1053,3350
27285,R27285,572,6504
27286,R27286,2256,6800
27287,R27287,3279,4744
27288,R27288,1283,9837
27289,R27289,847,6240
27290,R27290,9552,9288
27291,R27291,4566,6289
27292,R27292,4223,1341
27293,R27293,4061,2788
27294,R27294,7549,5936
27295,R27295,5316,5315
27296,R27296,7468,3417
27297,R27297,3803,2036
27298,R27298,2815,1875
27299,R27299,6876,466
27300,R27300,8662,1214
27301,R27301,8429,831
27302,R27302,5368,7965
27303,R27303,4733,9002
27304,R27304,6014,8902
27305,R27305,3792,736
27306,R27306,8760,4613
27307,R27307,1967,1098
27308,R27308,9688,6123
27309,R27309,355,2609
27310,R27310,1420,4100
27311,R27311,1549,5839
27312,R27312,5936,1964
27313,R27313,7462,7442
27314,R27314,8526,1597
27315,R27315,5096,9324
27316,R27316,334,1889
27317,R27317,7008,5446
27318,R27318,9766,7382
27319,R27319,96,1541
27320,R27320,2078,2695
27321,R27321,7847,2384
27322,R27322,9009,3705
27323,R27323,6378,1559
27324,R27324,1882,6656
27325,R27325,7016,9322
27326,R27326,8306,2550
27327,R27327,2178,8555
27328,R27328,3596,9897
27329,R27329,486,1859
27330,R27330,9597,3666
27331,R27331,2782,3033
27332,R27332,7092,1262
27333,R27333,721,1257
27334,R27334,7412,4504
27335,R27335,6005,8311
27336,R27336,7533,4006
27337,R27337,5457,7663
27338,R27338,6693,5813
27339,R27339,8179,4941
27340,R27340,2145,1645
27341,R27341,41,7662
27342,R27342,7123,2199
27343,R27343,6330,9107
27344,R27344,2842,4690
27345,R27345,2000,4597
27346,R27346,27,1091
27347,R27347,9466,4116
27348,R27348,1242,2548
27349,R27349,849,3868
27350,R27350,2685,4814
27351,R27351,8517,6807
27352,R27352,4866,7471
27353,R27353,1904,2243
27354,R27354,8258,7532
27355,R27355,8033,462
27356,R27356,8785,4477
27357,R27357,2109,3386
27358,R27358,8229,6693
27359,R27359,5299,5516
27360,R27360,6781,4393
27361,R27361,4074,6607
27362,R27362,3947,2759
27363,R27363,6633,8713
27364,R27364,9970,3332
27365,R27365,5270,9770
27366,R27366,6334,9227
27367,R27367,2538,7586
27368,R27368,5928,8522
27369,R27369,1260,1714
27370,R27370,1014,6192
27371,R27371,1396,6871
27372,R27372,1452,9503
27373,R27373,9907,5023
27374,R27374,6723,8855
27375,R27375,8101,6528
27376,R27376,4833,3681
27377,R27377,9036,5491
27378,R27378,1553,7590
27379,R27379,3155,5430
27380,R27380,1755,738
27381,R27381,629,4841
27382,R27382,470,4385
27383,R27383,4489,8677
27384,R27384,5944,2640
27385,R27385,9441,4235
27386,R27386,7284,5437
27387,R27387,6744,4161
27388,R27388,2424,8104
27389,R27389,4880,2618
27390,R27390,5643,7870
27391,R27391,216,4844
27392,R27392,8629,799
27393,R27393,9803,3913
27394,R27394,4346,1468
27395,R27395,2606,9843
27396,R27396,5548,488
27397,R27397,3280,9447
27398,R27398,2896,2637
27399,R27399,6531,4516
27400,R27400,9891,2174
27401,R27401,5511,8931
27402,R27402,3855,6308
27403,R27403,2904,8688
27404,R27404,1976,646
27405,R27405,6328,2735
27406,R27406,294,1954
27407,R27407,5555,7015
27408,R27408,7878,6887
27409,R27409,9608,8723
27410,R27410,2233,8405
27411,R27411,2967,2595
27412,R27412,2183,7913
27413,R27413,8792,838
27414,R27414,8011,3187
27415,R27415,1249,872
27416,R27416,4923,6067
27417,R27417,6938,6918
27418,R27418,9612,1092
27419,R27419,8044,8297
27420,R27420,6726,8098
27421,R27421,5248,569
27422,R27422,2891,5924
27423,R27423,1455,1714
27424,R27424,8154,365
27425,R27425,751,3005
27426,R27426,5894,7671
27427,R27427,7398,2348
27428,R27428,9156,4930
27429,R27429,3252,8125
27430,R27430,8377,6527
27431,R27431,316,5829
27432,R27432,2603,4252
27433,R27433,5294,6985
27434,R27434,4985,2450
27435,R27435,7026,7681
27436,R27436,7913,3929
27437,R27437,4259,7397
27438,R27438,2748,2375
27439,R27439,1105,2862
27440,R27440,5394,7498
27441,R27441,5671,9212
27442,R27442,3347,5392
27443,R27443,4963,1256
27444,R27444,7102,1394
27445,R27445,808,2193
27446,R27446,9874,7899
27447,R27447,8062,8144
27448,R27448,8623,6253
27449,R27449,8998,131
27450,R27450,1783,223
27451,R27451,1951,9873
27452,R27452,5958,5758
27453,R27453,4496,2634
27454,R27454,9995,9017
27455,R27455,2135,3793
27456,R27456,186,9100
27457,R27457,9606,2284
27458,R27458,4072,6893
27459,R27459,415,9242
27460,R27460,9519,5514
27461,R27461,7037,5478
27462,R27462,9645,6216
27463,R27463,213,8503
27464,R27464,3537,3282
27465,R27465,6035,4009
27466,R27466,8209,1299
27467,R27467,2548,6653
27468,R27468,2477,1986
27469,R27469,5675,8347
27470,R27470,9023,9873
27471,R27471,4823,78
27472,R27472,7489,2577
27473,R27473,4516,2541
27474,R27474,1695,298
27475,R27475,2452,6367
27476,R27476,889,402
27477,R27477,7700,2433
27478,R27478,2992,7751
27479,R27479,976,625
27480,R27480,2327,5304
27481,R27481,297,5429
27482,R27482,4884,9462
27483,R27483,4846,8960
27484,R27484,4476,1799
27485,R27485,4841,5541
27486,R27486,7591,5384
27487,R27487,3194,8564
27488,R27488,4328,6882
27489,R27489,666,4456
27490,R27490,6891,3548
27491,R27491,723,6990
27492,R27492,3948,417
27493,R27493,8273,6849
27494,R27494,1229,6829
27495,R27495,315,2738
27496,R27496,805,6299
27497,R27497,6320,7457
27498,R27498,211,5195
27499,R27499,5767,3137
27500,R27500,5674,3186
27501,R27501,3769,7315
27502,R27502,4750,5932
27503,R27503,5585,8545
27504,R27504,1473,310
27505,R27505,9611,8679
27506,R27506,9647,4298
27507,R27507,7066,689
27508,R27508,7992,6759
27509,R27509,9434,2267
27510,R27510,4965,7547
27511,R27511,5871,1064
27512,R27512,976,2583
27513,R27513,31,5030
27514,R27514,4687,6676
27515,R27515,2861,2397
27516,R27516,2570,6213
27517,R27517,2363,8241
27518,R27518,2585,7648
27519,R27519,2291,3292
27520,R27520,9954,7618
27521,R27521,4463,3002
27522,R27522,8321,1967
27523,R27523,7878,6384
27524,R27524,5421,3276
27525,R27525,1899,400
27526,R27526,1728,2331
27527,R27527,2969,2790
27528,R27528,1782,1933
27529,R27529,7765,8951
27530,R27530,1719,8932
27531,R27531,4779,3291
27532,R27532,2139,8958
27533,R27533,4416,8061
27534,R27534,2135,5970
27535,R27535,1267,9226
27536,R27536,2791,3644
27537,R27537,6984,4748
27538,R27538,4964,556
27539,R27539,2810,7017
27540,R27540,2212,2834
27541,R27541,925,7606
27542,R27542,5321,3376
27543,R27543,6090,7521
27544,R27544,9809,7833
27545,R27545,4843,5148
27546,R27546,4384,4882
27547,R27547,1054,328
27548,R27548,7710,8111
27549,R27549,8190,8561
27550,R27550,5575,3901
27551,R27551,9560,9861
27552,R27552,8690,2944
27553,R27553,7919,7598
27554,R27554,1399,7173
27555,R27555,7979,7320
27556,R27556,926,9905
27557,R27557,9073,9513
27558,R27558,5153,2534
27559,R27559,9857,9190
27560,R27560,7453,4989
27561,R27561,8360,8884
27562,R27562,2869,5797
27563,R27563,8286,5634
27564,R27564,6644,6655
27565,R27565,7410,2586
27566,R27566,9520,4096
27567,R27567,239,5571
27568,R27568,4016,5598
27569,R27569,9736,3794
27570,R27570,8189,2844
27571,R27571,2700,4788
27572,R27572,3879,7366
27573,R27573,6836,5203
27574,R27574,1382,2301
27575,R27575,9508,6820
27576,R27576,8064,3427
27577,R27577,3328,4173
27578,R27578,2824,7104
27579,R27579,4211,8557
27580,R27580,1498,3073
27581,R27581,1913,1036
27582,R27582,4930,6864
27583,R27583,1846,1062
27584,R27584,6670,9409
27585,R27585,7977,7221
27586,R27586,9881,5022
27587,R27587,5691,2206
27588,R27588,8724,6864
27589,R27589,6715,7320
27590,R27590,4143,8291
27591,R27591,7627,5646
27592,R27592,3142,5947
27593,R27593,3266,9408
27594,R27594,3356,709
27595,R27595,9576,8970
27596,R27596,7208,4560
27597,R27597,6851,2343
27598,R27598,4849,3211
27599,R27599,8537,2008
27600,R27600,2705,7634
27601,R27601,9415,6216
27602,R27602,8896,9797
27603,R27603,5987,4609
27604,R27604,4150,3772
27605,R27605,4973,4834
27606,R27606,5469,7984
27607,R27607,3715,2883
27608,R27608,5122,7840
27609,R27609,9878,9718
27610,R27610,9804,3759
27611,R27611,2578,7721
27612,R27612,4922,6802
27613,R27613,7546,3533
27614,R27614,3826,5235
27615,R27615,1288,6118
27616,R27616,8526,3828
27617,R27617,8229,5637
27618,R27618,2886,1421
27619,R27619,1478,6896
27620,R27620,587,3578
27621,R27621,2778,2509
27622,R27622,1417,8035
27623,R27623,8746,444
27624,R27624,6213,5171
27625,R27625,3465,3007
27626,R27626,3051,6138
27627,R27627,4229,4978
27628,R27628,110,4405
27629,R27629,6531,4825
27630,R27630,6044,463
27631,R27631,5064,5499
27632,R27632,8927,1932
27633,R27633,7312,2540
27634,R27634,5085,5245
27635,R27635,6928,4643
27636,R27636,9746,1336
27637,R27637,4652,4908
27638,R27638,9781,5247
27639,R27639,8671,4808
27640,R27640,1378,458
27641,R27641,6268,6092
27642,R27642,5308,9489
27643,R27643,5489,4595
27644,R27644,6170,8210
27645,R27645,606,6396
27646,R27646,2727,7817
27647,R27647,7642,8761
27648,R27648,7956,2789
27649,R27649,4094,6301
27650,R27650,6207,8996
27651,R27651,5808,6697
27652,R27652,5524,9887
27653,R27653,542,1233
27654,R27654,2042,7768
27655,R27655,3110,50
27656,R27656,9566,9266
27657,R27657,1789,7464
27658,R27658,3976,4719
27659,R27659,7152,717
27660,R27660,3347,1875
27661,R27661,622,1908
27662,R27662,1442,1070
27663,R27663,3115,6858
27664,R27664,3804,7503
27665,R27665,8699,8485
27666,R27666,6896,1006
27667,R27667,8159,3527
27668,R27668,1226,9319
27669,R27669,2094,3438
27670,R27670,1345,2383
27671,R27671,2323,9003
27672,R27672,1718,4904
27673,R27673,1884,1326
27674,R27674,8056,1575
27675,R27675,4072,2468
27676,R27676,8985,993
27677,R27677,9587,9372
27678,R27678,928,5140
27679,R27679,6660,811
27680,R27680,7750,7087
27681,R27681,9727,2130
27682,R27682,7181,6109
27683,R27683,8190,5232
27684,R27684,2019,5851
27685,R27685,4355,8469
27686,R27686,8510,162
27687,R27687,6348,3476
27688,R27688,3934,6459
27689,R27689,5798,3511
27690,R27690,4180,3680
27691,R27691,3779,2924
27692,R27692,86,2659
27693,R27693,4140,5301
27694,R27694,8035,5738
27695,R27695,2156,739
27696,R27696,4411,6716
27697,R27697,4533,2567
27698,R27698,4302,3789
27699,R27699,48,3834
27700,R27700,8278,8833
27701,R27701,6403,6567
27702,R27702,3302,5697
27703,R27703,3036,2413
27704,R27704,2715,7711
27705,R27705,5608,4423
27706,R27706,746,155
27707,R27707,7547,74
27708,R27708,5435,5802
27709,R27709,9513,2017
27710,R27710,2462,3382
27711,R27711,9982,171
27712,R27712,8171,8547
27713,R27713,3049,4204
27714,R27714,14,9461
27715,R27715,8026,6698
27716,R27716,78,3032
27717,R27717,8384,4534
27718,R27718,2815,4919
27719,R27719,4458,9949
27720,R27720,348,688
27721,R27721,7370,6723
27722,R27722,3874,5002
27723,R27723,8964,3097
27724,R27724,1735,7512
27725,R27725,9292,5603
27726,R27726,3940,812
27727,R27727,5970,9492
27728,R27728,3245,3641
27729,R27729,979,9414
27730,R27730,6017,526
27731,R27731,5394,4160
27732,R27732,7557,3648
27733,R27733,9297,1677
27734,R27734,1487,1636
27735,R27735,555,2551
27736,R27736,8376,8134
27737,R27737,942,9875
27738,R27738,431,6925
27739,R27739,3866,6547
27740,R27740,789,8509
27741,R27741,6633,6920
27742,R27742,9060,6335
27743,R27743,8993,3530
27744,R27744,5421,1292
27745,R27745,7412,7685
27746,R27746,3859,8365
27747,R27747,1088,275
27748,R27748,9250,7455
27749,R27749,4696,5174
27750,R27750,834,1987
27751,R27751,1913,7941
27752,R27752,1498,9039
27753,R27753,1991,2508
27754,R27754,5865,675
27755,R27755,626,8289
27756,R27756,7788,8446
27757,R27757,1637,4296
27758,R27758,7623,6099
27759,R27759,1953,9402
27760,R27760,6844,8925
27761,R27761,7436,8466
27762,R27762,5409,1520
27763,R27763,8301,293
27764,R27764,9751,4763
27765,R27765,2548,439
27766,R27766,7549,8315
27767,R27767,3854,9665
27768,R27768,7638,5622
27769,R27769,6706,9621
27770,R27770,7409,1405
27771,R27771,5169,6241
27772,R27772,6750,5040
27773,R27773,1977,9747
27774,R27774,4344,3789
27775,R27775,3169,4947
27776,R27776,202,5250
27777,R27777,154,3932
27778,R27778,72,5575
27779,R27779,8015,7931
27780,R27780,9918,8270
27781,R27781,5780,1700
27782,R27782,3228,6751
27783,R27783,1667,8216
27784,R27784,4754,7017
27785,R27785,3939,9561
27786,R27786,4792,7816
27787,R27787,3068,716
27788,R27788,499,2502
27789,R27789,7339,8366
27790,R27790,7209,492
27791,R27791,5728,1796
27792,R27792,7316,2796
27793,R27793,7613,7994
27794,R27794,9337,670
27795,R27795,4579,3632
27796,R27796,772,6361
27797,R27797,8660,5778
27798,R27798,4961,6176
27799,R27799,9938,6356
27800,R27800,5293,4318
27801,R27801,9943,4759
27802,R27802,4356,231
27803,R27803,5069,1157
27804,R27804,1133,4458
27805,R27805,9146,9957
27806,R27806,1703,2886
27807,R27807,8162,6114
27808,R27808,3823,8932
27809,R27809,7996,8367
27810,R27810,3723,6262
27811,R27811,3885,654
27812,R27812,1031,7846
27813,R27813,3939,1494
27814,R27814,9773,2546
27815,R27815,340,4766
27816,R27816,592,9747
27817,R27817,4875,1456
27818,R27818,8108,8521
27819,R27819,4609,1216
27820,R27820,9721,3184
27821,R27821,8291,6912
27822,R27822,7183,7450
27823,R27823,234,5004
27824,R27824,484,6715
27825,R27825,2936,6597
27826,R27826,8061,5751
27827,R27827,2327,9987
27828,R27828,4922,7292
27829,R27829,2120,3742
27830,R27830,1235,9887
27831,R27831,409,2393
27832,R27832,3398,7106
27833,R27833,9328,7369
27834,R27834,7053,5248
27835,R27835,1275,9290
27836,R27836,8696,7905
27837,R27837,6997,3893
27838,R27838,7854,6146
27839,R27839,2730,5443
27840,R27840,1184,1803
27841,R27841,8509,3794
27842,R27842,5469,5274
27843,R27843,8388,4349
27844,R27844,7253,4993
27845,R27845,1309,8165
27846,R27846,5629,5505
27847,R27847,6502,8568
27848,R27848,182,4328
27849,R27849,7331,2554
27850,R27850,3625,1074
27851,R27851,6211,3790
27852,R27852,8415,5726
27853,R27853,7171,4628
27854,R27854,5465,1193
27855,R27855,1109,8044
27856,R27856,9159,7368
27857,R27857,7450,4425
27858,R27858,1725,2023
27859,R27859,1695,169
27860,R27860,7142,5188
27861,R27861,3573,421
27862,R27862,9588,2792
27863,R27863,9978,7017
27864,R27864,1783,6949
27865,R27865,3121,9754
27866,R27866,4738,7282
27867,R27867,8669,4430
27868,R27868,2026,5422
27869,R27869,6469,1584
27870,R27870,4048,6039
27871,R27871,3449,3949
27872,R27872,9590,6174
27873,R27873,2632,1372
27874,R27874,1702,9863
27875,R27875,6463,950
27876,R27876,5180,2406
27877,R27877,1898,3216
27878,R27878,2633,6440
27879,R27879,7850,6792
27880,R27880,5819,7581
27881,R27881,2210,3750
27882,R27882,7689,1445
27883,R27883,9865,5616
27884,R27884,6949,2315
27885,R27885,2903,1758
27886,R27886,7620,1286
27887,R27887,9548,3873
27888,R27888,6297,8871
27889,R27889,7568,5642
27890,R27890,7268,6255
27891,R27891,5982,547
27892,R27892,7720,4824
27893,R27893,9724,1817
27894,R27894,5813,9256
27895,R27895,1667,6769
27896,R27896,3154,5684
27897,R27897,1231,2872
27898,R27898,8103,2050
27899,R27899,2851,7429
27900,R27900,4585,7765
27901,R27901,8427,9534
27902,R27902,4981,1602
27903,R27903,7249,3179
27904,R27904,7489,4092
27905,R27905,7242,7917
27906,R27906,5051,8132
27907,R27907,1748,6669
27908,R27908,9738,3515
27909,R27909,9585,5716
27910,R27910,6009,2132
27911,R27911,1033,9046
27912,R27912,3997,7191
27913,R27913,74,5605
27914,R27914,1364,2608
27915,R27915,6677,6929
27916,R27916,1862,3452
27917,R27917,3339,6949
27918,R27918,3144,5053
27919,R27919,7539,5070
27920,R27920,9892,7799
27921,R27921,7117,8884
27922,R27922,3135,1087
27923,R27923,4184,2396
27924,R27924,4871,5237
27925,R27925,2418,8805
27926,R27926,6610,5696
27927,R27927,8193,5639
27928,R27928,2887,4045
27929,R27929,5466,111
27930,R27930,9055,7935
27931,R27931,9733,8519
27932,R27932,1252,5347
27933,R27933,7798,4073
27934,R27934,9835,7143
27935,R27935,5406,8055
27936,R27936,7682,5239
27937,R27937,6573,6140
27938,R27938,18,6088
27939,R27939,1841,6374
27940,R27940,5686,1185
27941,R27941,6079,5032
27942,R27942,6289,1241
27943,R27943,8344,2144
27944,R27944,5955,7772
27945,R27945,5265,57
27946,R27946,5672,5540
27947,R27947,1875,1880
27948,R27948,1743,7388
27949,R27949,7346,416
27950,R27950,2170,3843
27951,R27951,6173,7264
27952,R27952,1626,6723
27953,R27953,6038,4832
27954,R27954,1457,7757
27955,R27955,4474,2467
27956,R27956,5777,6927
27957,R27957,9136,582
27958,R27958,3843,3681
27959,R27959,8232,6735
27960,R27960,7452,3015
27961,R27961,2142,5221
27962,R27962,8763,43
27963,R27963,6960,9561
27964,R27964,3755,6276
27965,R27965,1549,7127
27966,R27966,8162,2705
27967,R27967,5608,2934
27968,R27968,8903,6517
27969,R27969,2485,800
27970,R27970,6445,4463
27971,R27971,9315,6372
27972,R27972,9797,1228
27973,R27973,6192,8602
27974,R27974,7122,3978
27975,R27975,9581,9237
27976,R27976,1395,1192
27977,R27977,1111,3534
27978,R27978,3553,4447
27979,R27979,3700,2513
27980,R27980,2785,414
27981,R27981,8234,9849
27982,R27982,1418,962
27983,R27983,9989,6691
27984,R27984,8444,4659
27985,R27985,4721,2936
27986,R27986,2476,1655
27987,R27987,1655,2508
27988,R27988,5371,8822
27989,R27989,7871,7163
27990,R27990,7865,4829
27991,R27991,334,7711
27992,R27992,7310,7307
27993,R27993,2525,7005
27994,R27994,3276,8816
27995,R27995,4025,7446
27996,R27996,2253,9577
27997,R27997,5679,3825
27998,R27998,7580,5400
27999,R27999,9159,4819
28000,R28000,5909,7235
28001,R28001,7126,2831
28002,R28002,6017,5316
28003,R28003,8254,6750
28004,R28004,5747,7351
28005,R28005,7135,2836
28006,R28006,6587,1186
28007,R28007,1571,1048
28008,R28008,5564,2170
28009,R28009,6745,7755
28010,R28010,1511,7279
28011,R28011,6248,5722
28012,R28012,6890,6817
28013,R28013,4040,6101
28014,R28014,3012,9648
28015,R28015,3498,1111
28016,R28016,2271,6010
28017,R28017,2196,6736
28018,R28018,8718,1217
28019,R28019,1051,7269
28020,R28020,9248,6736
28021,R28021,7410,9975
28022,R28022,7220,5966
28023,R28023,4724,2408
28024,R28024,3926,916
28025,R28025,9123,3456
28026,R28026,3005,9018
28027,R28027,3935,6772
28028,R28028,7843,4373
28029,R28029,6981,1155
28030,R28030,707,5705
28031,R28031,6105,4594
28032,R28032,6721,7871
28033,R28033,9186,6498
28034,R28034,3041,1526
28035,R28035,7997,8127
28036,R28036,4530,8035
28037,R28037,8392,8196
28038,R28038,2631,4042
28039,R28039,2194,7377
28040,R28040,4049,3063
28041,R28041,4499,6828
28042,R28042,6925,3182
28043,R28043,7,4411
28044,R28044,8312,7816
28045,R28045,4197,7749
28046,R28046,7317,955
28047,R28047,8886,9816
28048,R28048,6294,9847
28049,R28049,7574,4097
28050,R28050,2134,8958
28051,R28051,4059,9977
28052,R28052,3023,8097
28053,R28053,602,1642
28054,R28054,6888,8729
28055,R28055,6860,4924
28056,R28056,4366,7027
28057,R28057,4619,846
28058,R28058,6100,8938
28059,R28059,8238,7159
28060,R28060,8436,740
28061,R28061,5286,4544
28062,R28062,554,6768
28063,R28063,1705,1021
28064,R28064,6961,9233
28065,R28065,3549,787
28066,R28066,6142,614
28067,R28067,7327,2905
28068,R28068,733,4996
28069,R28069,9931,4125
28070,R28070,1653,8709
28071,R28071,3569,1194
28072,R28072,4729,7141
28073,R28073,7896,6382
28074,R28074,521,2956
28075,R28075,4568,9714
28076,R28076,222,3211
28077,R28077,3202,6288
28078,R28078,4980,4462
28079,R28079,4406,6918
28080,R28080,5030,400
28081,R28081,1390,2777
28082,R28082,4426,3084
28083,R28083,8413,310
28084,R28084,9185,3438
28085,R28085,8611,9597
28086,R28086,1713,3582
28087,R28087,3745,4871
28088,R28088,5,2799
28089,R28089,3638,5387
28090,R28090,7361,1071
28091,R28091,753,9572
28092,R28092,92,1723
28093,R28093,8279,885
28094,R28094,9201,868
28095,R28095,2066,5078
28096,R28096,57,2838
28097,R28097,6267,4557
28098,R28098,7339,3298
28099,R28099,5989,4163
28100,R28100,2996,528
28101,R28101,8362,7317
28102,R28102,6385,4364
28103,R28103,1014,5480
28104,R28104,1262,6503
28105,R28105,3447,8822
28106,R28106,3768,6970
28107,R28107,7642,7195
28108,R28108,4655,7925
28109,R28109,4229,1427
28110,R28110,275,4319
28111,R28111,8005,695
28112,R28112,8454,6119
28113,R28113,9207,6413
28114,R28114,4471,6616
28115,R28115,9563,2592
28116,R28116,6532,278
28117,R28117,6309,4916
28118,R28118,7476,1353
28119,R28119,3914,1893
28120,R28120,3798,3745
28121,R28121,4285,7459
28122,R28122,5824,2122
28123,R28123,661,1646
28124,R28124,7899,8634
28125,R28125,8627,1435
28126,R28126,2676,3559
28127,R28127,5999,8161
28128,R28128,9436,4238
28129,R28129,2153,7485
28130,R28130,8854,737
28131,R28131,6097,3704
28132,R28132,3693,5136
28133,R28133,2044,6309
28134,R28134,1607,9825
28135,R28135,6856,5330
28136,R28136,4211,1948
28137,R28137,3415,3995
28138,R28138,5949,1585
28139,R28139,6207,7285
28140,R28140,604,7083
28141,R28141,6249,5849
28142,R28142,5808,88
28143,R28143,8889,4042
28144,R28144,2139,5662
28145,R28145,4341,2407
28146,R28146,6810,8278
28147,R28147,1791,9207
28148,R28148,4382,932
28149,R28149,2050,6823
28150,R28150,3896,4249
28151,R28151,9945,5009
28152,R28152,9621,4551
28153,R28153,456,8110
28154,R28154,4398,9759
28155,R28155,4100,5993
28156,R28156,4627,3536
28157,R28157,2736,6320
28158,R28158,9679,622
28159,R28159,4689,5231
28160,R28160,5095,2595
28161,R28161,4855,7641
28162,R28162,5422,8422
28163,R28163,9918,1215
28164,R28164,7958,6957
28165,R28165,6544,7870
28166,R28166,8483,3827
28167,R28167,6863,7503
28168,R28168,5477,3236
28169,R28169,2698,1882
28170,R28170,7012,8215
28171,R28171,232,749
28172,R28172,3932,1328
28173,R28173,3546,4711
28174,R28174,7519,9588
28175,R28175,8247,8321
28176,R28176,407,8931
28177,R28177,6354,6986
28178,R28178,6636,7770
28179,R28179,4580,8684
28180,R28180,1443,5090
28181,R28181,1622,2701
28182,R28182,2562,9592
28183,R28183,7340,8873
28184,R28184,3869,2053
28185,R28185,7893,9344
28186,R28186,1579,434
28187,R28187,2645,9592
28188,R28188,9310,4405
28189,R28189,4727,1674
28190,R28190,7980,1637
28191,R28191,7265,6639
28192,R28192,3654,307
28193,R28193,6348,9894
28194,R28194,9914,5783
28195,R28195,6563,1789
28196,R28196,3397,9422
28197,R28197,1514,91
28198,R28198,2304,417
28199,R28199,7971,7395
28200,R28200,493,3060
28201,R28201,2131,6159
28202,R28202,992,2213
28203,R28203,2283,8030
28204,R28204,7078,6182
28205,R28205,2194,1519
28206,R28206,2224,4070
28207,R28207,6609,4539
28208,R28208,2066,2663
28209,R28209,5582,1449
28210,R28210,5027,2874
28211,R28211,2902,6336
28212,R28212,1167,8164
28213,R28213,8154,9363
28214,R28214,4330,6770
28215,R28215,6381,2818
28216,R28216,597,3906
28217,R28217,9762,1520
28218,R28218,2486,7000
28219,R28219,2425,9839
28220,R28220,6840,8988
28221,R28221,1202,5070
28222,R28222,6027,9134
28223,R28223,9264,3572
28224,R28224,8238,2632
28225,R28225,9649,6172
28226,R28226,446,6107
28227,R28227,9742,3812
28228,R28228,2342,5996
28229,R28229,1161,9633
28230,R28230,6046,7638
28231,R28231,2842,4301
28232,R28232,7086,7839
28233,R28233,3802,9516
28234,R28234,536,9086
28235,R28235,7968,2810
28236,R28236,1079,2759
28237,R28237,9890,6775
28238,R28238,7812,7576
28239,R28239,8655,859
28240,R28240,2370,3622
28241,R28241,8653,112
28242,R28242,4756,3579
28243,R28243,7702,9802
28244,R28244,9133,1896
28245,R28245,3135,3612
28246,R28246,7827,5296
28247,R28247,5029,7082
28248,R28248,9900,3212
28249,R28249,1747,5873
28250,R28250,9988,7772
28251,R28251,2371,2873
28252,R28252,4857,9638
28253,R28253,6409,1414
28254,R28254,9382,3026
28255,R28255,4751,9794
28256,R28256,102,286
28257,R28257,9118,5053
28258,R28258,4480,8478
28259,R28259,7777,634
28260,R28260,8528,1702
28261,R28261,9666,9835
28262,R28262,153,586
28263,R28263,6817,435
28264,R28264,6518,2944
28265,R28265,8071,6247
28266,R28266,2748,1001
28267,R28267,4342,5511
28268,R28268,3779,6557
28269,R28269,2110,7113
28270,R28270,4409,6585
28271,R28271,6546,1663
28272,R28272,3063,9126
28273,R28273,5614,6149
28274,R28274,2499,8621
28275,R28275,9272,4227
28276,R28276,3762,4755
28277,R28277,1021,4717
28278,R28278,5020,6587
28279,R28279,9058,5464
28280,R28280,4302,8672
28281,R28281,6506,9413
28282,R28282,2800,18
28283,R28283,8998,6887
28284,R28284,3681,9971
28285,R28285,6728,6288
28286,R28286,7401,6646
28287,R28287,7980,9320
28288,R28288,6040,9274
28289,R28289,798,4968
28290,R28290,5991,1515
28291,R28291,1022,5214
28292,R28292,4031,9032
28293,R28293,9581,7109
28294,R28294,1895,4485
28295,R28295,4756,3129
28296,R28296,8267,8745
28297,R28297,2146,8881
28298,R28298,3217,5079
28299,R28299,8272,8794
28300,R28300,7452,3177
28301,R28301,4070,4287
28302,R28302,7827,469
28303,R28303,7900,2501
28304,R28304,7909,9110
28305,R28305,7524,1362
28306,R28306,9567,201
28307,R28307,6000,8578
