id,label,attr_0,attr_1,attr_2,attr_3,attr_4
26527,R26527,114,7959,5884,409,3001
26528,R26528,5249,2669,5392,2051,1789
26529,R26529,8205,5265,1087,1642,6814
26530,R26530,4675,5928,5630,5083,1404
26531,R26531,4776,3252,7034,6231,4479
26532,R26532,6552,1750,2768,3740,1310
26533,R26533,698,1271,1123,3690,939
26534,R26534,3531,585,9044,1751,7338
26535,R26535,1942,7446,7682,414,4892
26536,R26536,1018,7597,4727,1542,4096
26537,R26537,3912,6849,1896,8712,9184
26538,R26538,5107,1146,3795,1785,4612
26539,R26539,6799,5372,3590,4679,5851
26540,R26540,2695,8624,2514,4147,9734
26541,R26541,1977,1794,5547,9826,522
26542,R26542,3620,4323,3207,7189,8180
26543,R26543,6634,4312,2312,252,9814
26544,R26544,1841,9690,8985,8579,356
26545,R26545,1246,6921,7582,1877,5745
26546,R26546,6728,503,9615,9015,1199
26547,R26547,3558,7161,9856,1803,636
26548,R26548,9677,9083,6034,681,1273
26549,R26549,9609,9019,1236,6436,1353
26550,R26550,7931,6402,6259,9661,5001
26551,R26551,9529,7379,484,5788,3942
26552,R26552,4253,5672,6058,9999,8755
26553,R26553,2360,368,2092,9858,3271
26554,R26554,3660,2538,8840,963,313
26555,R26555,159,7718,9407,5096,2779
26556,R26556,2778,8230,4731,8417,1074
26557,R26557,7513,7565,6793,6930,2856
26558,R26558,9190,8186,2169,4241,7447
26559,R26559,6292,3852,8996,5827,6934
26560,R26560,1123,8771,2562,7256,8192
26561,R26561,3604,6083,8215,1977,5351
26562,R26562,9214,1847,7578,4075,4304
26563,R26563,5823,2526,2395,5113,8725
26564,R26564,5731,4416,6499,957,2658
26565,R26565,9603,9839,4010,4850,2390
26566,R26566,2751,3177,4746,7838,7129
26567,R26567,9471,2890,5888,7219,4622
26568,R26568,5784,1340,359,9718,2462
26569,R26569,1667,9151,8797,715,4796
26570,R26570,1288,5545,1313,6171,104
26571,R26571,4981,5599,5168,7151,5777
26572,R26572,611,4977,9662,3574,6844
26573,R26573,2203,8353,7808,6549,934
26574,R26574,6190,5743,1674,9900,8527
26575,R26575,6514,4555,4796,6960,5769
26576,R26576,4705,2929,7121,4337,268
26577,R26577,8649,7275,7274,5437,172
26578,R26578,2732,9303,5950,2547,662
26579,R26579,6327,5206,6591,7254,5136
26580,R26580,5132,27,6345,8202,4738
26581,R26581,4688,6473,7045,4028,5703
26582,R26582,2149,1213,8455,1377,674
26583,R26583,382,5539,3829,2865,4568
26584,R26584,245,2997,7159,1599,8591
26585,R26585,1705,5794,1745,3837,7067
26586,R26586,691,3824,6744,9501,2398
26587,R26587,5668,9945,8777,4018,1870
26588,R26588,5402,3949,3689,1936,6571
26589,R26589,4300,9893,9516,5354,3866
26590,R26590,2163,8180,5443,445,8179
26591,R26591,9485,3239,987,2881,7109
26592,R26592,9160,2368,2800,1674,3201
26593,R26593,5950,7929,6411,8929,1906
26594,R26594,4573,6792,4622,6646,5052
26595,R26595,2300,2,7168,6723,4061
26596,R26596,6360,1341,7357,1293,3333
26597,R26597,1256,2898,771,1654,8827
26598,R26598,7790,3033,2242,2271,5879
26599,R26599,5412,7942,2707,9866,7831
26600,R26600,5178,4858,8987,2747,4342
26601,R26601,8546,1545,2237,9662,1480
26602,R26602,8400,152,8553,9746,8871
26603,R26603,8556,9753,8932,6072,2617
26604,R26604,8374,5737,3828,9613,7659
26605,R26605,3386,6796,7468,7862,946
26606,R26606,5729,7835,9250,7795,7839
26607,R26607,7664,5268,3426,1462,197
26608,R26608,7858,9619,2763,7259,7060
26609,R26609,3374,1817,6339,8762,985
26610,R26610,350,5805,5579,6646,425
26611,R26611,1522,1612,4795,5480,2849
26612,R26612,8241,5338,6090,4924,2904
26613,R26613,6330,2962,6444,6993,5879
26614,R26614,6956,4209,4538,5293,5723
26615,R26615,5687,5564,2433,3602,7003
26616,R26616,9196,9366,955,6998,4203
26617,R26617,7415,4567,8386,3959,5145
26618,R26618,5006,6060,4627,4514,187
26619,R26619,6959,2766,4245,5007,4769
26620,R26620,7523,9179,1057,6651,3795
26621,R26621,4670,5028,8625,1054,5470
26622,R26622,624,5443,8613,3493,4391
26623,R26623,4752,2980,4761,6164,5478
26624,R26624,9413,324,7656,2217,483
26625,R26625,4014,3490,990,1157,7308
26626,R26626,9508,3218,1918,2878,6718
26627,R26627,7428,3240,388,8019,8404
26628,R26628,3488,4341,557,52,9637
26629,R26629,9005,8886,6486,5271,3375
26630,R26630,7387,1397,2365,5250,2474
26631,R26631,6110,6115,8150,1134,8288
26632,R26632,1173,7381,7165,7991,3424
26633,R26633,7829,3639,6321,1691,7100
26634,R26634,1583,8191,176,6072,7064
26635,R26635,1053,2009,3627,9326,7884
26636,R26636,7857,6668,964,1673,5916
26637,R26637,5176,9037,2342,7233,6403
26638,R26638,7232,8105,4430,1245,6520
26639,R26639,141,3846,8234,6423,4638
26640,R26640,5901,9652,3813,7952,8382
26641,R26641,9701,3277,7251,1579,2371
26642,R26642,7118,1376,9351,3257,6435
26643,R26643,7189,5783,8100,6498,992
26644,R26644,2296,3948,588,575,5463
26645,R26645,892,1201,2485,5326,1060
26646,R26646,8255,467,6842,6890,4252
26647,R26647,4514,5367,3995,2820,1327
26648,R26648,5934,9181,4341,9998,1575
26649,R26649,1807,6016,2921,1108,8984
26650,R26650,8939,1140,5268,7837,8743
26651,R26651,4177,4450,1876,3607,3901
26652,R26652,7207,6928,6762,5465,7695
26653,R26653,7688,6760,8162,2941,1867
26654,R26654,5570,4528,2511,8306,6728
26655,R26655,5807,1340,5025,9261,310
26656,R26656,8240,5179,4292,3864,2232
26657,R26657,7680,4521,8136,1799,2894
26658,R26658,9443,7899,8142,4743,4575
26659,R26659,4216,4623,7655,1317,6292
26660,R26660,877,4684,3558,2858,6827
26661,R26661,593,3561,783,7304,1505
26662,R26662,9417,8681,5312,8598,221
26663,R26663,3175,6686,8832,8141,2026
26664,R26664,5400,136,9301,4706,7119
26665,R26665,2310,8552,3884,8833,7004
26666,R26666,3053,6149,182,5963,3844
26667,R26667,9311,4431,2314,3930,4796
26668,R26668,7850,2416,5337,6849,1595
26669,R26669,376,3691,1853,116,604
26670,R26670,624,4172,5111,2945,9165
26671,R26671,3092,7841,3352,4693,6442
26672,R26672,5381,4477,5397,4943,1146
26673,R26673,8741,8470,7061,9588,3146
26674,R26674,65,619,4667,672,7137
26675,R26675,8093,6493,1148,570,3298
26676,R26676,51,6619,759,4445,7238
26677,R26677,1908,5630,1068,422,379
26678,R26678,4193,5267,5938,5146,7642
26679,R26679,4739,6565,6740,1093,2059
26680,R26680,5590,1847,6282,6162,7251
26681,R26681,1972,3338,973,6520,3630
26682,R26682,6347,2076,1613,1660,3088
26683,R26683,5088,9637,9095,6527,2940
26684,R26684,7833,7846,4082,1948,4918
26685,R26685,8612,2254,3632,1314,9614
26686,R26686,6071,4198,6805,6983,5888
26687,R26687,4754,8430,5183,2936,537
26688,R26688,2242,4757,9398,4888,5426
26689,R26689,357,9600,9186,2867,2871
26690,R26690,1953,5707,5910,2142,7175
26691,R26691,1557,9572,8583,2809,770
26692,R26692,5589,4264,9463,1346,2001
26693,R26693,8084,8127,176,8725,2813
26694,R26694,1101,460,2594,9392,6593
26695,R26695,9284,8721,6716,6369,5653
26696,R26696,9877,4951,9947,4784,6612
26697,R26697,7533,7955,9560,6186,6166
26698,R26698,9830,1689,4966,7167,2441
26699,R26699,9082,1845,2049,3620,5782
26700,R26700,6764,8270,2222,5004,5977
26701,R26701,1302,5810,8166,8466,1106
26702,R26702,2907,4458,1416,644,3387
26703,R26703,1121,8569,1804,6512,8424
26704,R26704,8701,769,515,2940,7881
26705,R26705,8957,8984,7857,776,6392
26706,R26706,3170,2466,3340,3854,6902
26707,R26707,7609,9556,5034,1873,2728
26708,R26708,9094,7620,4812,8187,6439
26709,R26709,1531,5779,6349,4587,3540
26710,R26710,897,6301,1519,8275,2645
26711,R26711,9651,3684,1481,9042,4643
26712,R26712,1925,3197,1580,2175,3901
26713,R26713,7926,5090,1336,8431,6867
26714,R26714,3949,8454,6809,1415,3108
26715,R26715,1096,8370,4180,8332,4052
26716,R26716,3994,191,2518,1326,4398
26717,R26717,3082,4259,4603,9064,9657
26718,R26718,1326,2089,370,4280,7996
26719,R26719,8834,7509,4844,3083,9294
26720,R26720,6103,1146,9401,3957,5587
26721,R26721,677,9598,3090,4457,2676
26722,R26722,6940,8879,4720,3383,9867
26723,R26723,8490,8053,2033,3984,3817
26724,R26724,6923,2496,9411,3589,15
26725,R26725,6858,4119,1971,6096,850
26726,R26726,9414,6337,2480,7522,933
26727,R26727,8201,9990,2821,2377,8447
26728,R26728,6735,8531,4081,403,187
26729,R26729,5197,2156,6357,7042,5898
26730,R26730,3386,4488,760,8957,3441
26731,R26731,8593,1328,8240,8501,3887
26732,R26732,9578,7977,8044,7628,7888
26733,R26733,4860,4624,3913,1562,6545
26734,R26734,7173,9961,3602,6217,5702
26735,R26735,3591,3145,3605,1388,7214
26736,R26736,7859,5880,6435,2697,1324
26737,R26737,6559,846,5955,9247,5612
26738,R26738,320,3017,6434,5053,264
26739,R26739,225,9152,1967,5432,9706
26740,R26740,5190,772,8647,9697,8500
26741,R26741,2565,8899,9327,9905,8491
26742,R26742,3447,7923,4314,6686,7710
26743,R26743,4284,8345,4078,659,4393
26744,R26744,2726,5546,7467,626,7291
26745,R26745,5683,1315,7347,3065,2890
26746,R26746,4618,1507,6038,5988,5946
26747,R26747,2929,1351,8396,4282,432
26748,R26748,8555,5917,4089,608,7172
26749,R26749,7205,1223,8744,9830,313
26750,R26750,9787,4148,3989,729,9015
26751,R26751,5886,2351,2379,4328,2782
26752,R26752,3145,2997,8756,8276,4795
26753,R26753,5225,5515,1453,1124,100
26754,R26754,317,5020,1329,4865,5067
26755,R26755,1174,4312,8099,6477,5897
26756,R26756,9632,3522,7687,7538,1839
26757,R26757,8229,7447,5345,4241,9009
26758,R26758,2262,3550,9364,998,2921
26759,R26759,617,8286,715,7759,7600
26760,R26760,8743,3391,1008,7195,2044
26761,R26761,1146,1556,617,8181,5258
26762,R26762,9518,8687,8617,2810,4222
26763,R26763,4878,1189,6749,3324,4490
26764,R26764,7034,5947,1317,5325,9943
26765,R26765,6553,9075,4857,4728,1713
26766,R26766,6656,1166,6291,4985,4384
26767,R26767,8568,6098,6613,9900,7842
26768,R26768,3988,5239,3091,910,3393
26769,R26769,6259,6119,7873,374,1511
26770,R26770,6526,6296,5422,1395,3153
26771,R26771,2830,9375,4684,9087,7256
26772,R26772,6238,5072,6312,6399,9236
26773,R26773,268,4302,84,2973,3564
26774,R26774,8182,632,5907,6091,126
26775,R26775,5576,7960,2696,8216,8203
26776,R26776,712,2737,210,3298,6820
26777,R26777,868,1384,9875,8864,2532
26778,R26778,3133,7547,2894,5707,2322
26779,R26779,8227,5291,8878,1885,4171
26780,R26780,8387,4248,9064,8237,3779
26781,R26781,7293,8040,7339,6926,6974
26782,R26782,332,687,4578,422,6957
26783,R26783,4194,4498,2688,898,3716
26784,R26784,9559,7994,3850,5519,9951
26785,R26785,4758,2507,7923,3551,3258
26786,R26786,64,3871,8148,3649,2487
26787,R26787,6336,9415,4405,3612,1215
26788,R26788,6602,7891,2890,6780,5538
26789,R26789,3303,4084,6759,1893,1642
26790,R26790,8754,4449,6501,4405,3313
26791,R26791,6892,3765,9451,1126,1806
26792,R26792,2023,2616,7887,4607,4639
26793,R26793,5619,9960,4647,9605,5072
26794,R26794,6324,9190,8911,8247,8382
26795,R26795,5921,4352,8811,2991,8437
26796,R26796,6946,7578,8271,9929,8450
26797,R26797,1360,5172,2440,9632,984
26798,R26798,997,3138,2489,7172,4228
26799,R26799,8589,1664,6279,3344,753
26800,R26800,5776,2762,1092,8264,5693
26801,R26801,2846,2201,9179,656,4392
26802,R26802,1852,9022,5797,1854,4416
26803,R26803,9929,1740,9686,6740,121
26804,R26804,5807,1381,3381,8408,5253
26805,R26805,8196,1098,3157,345,1690
26806,R26806,7794,5833,4544,786,4680
26807,R26807,2945,4474,8101,4068,6765
26808,R26808,2104,3773,3796,412,9042
26809,R26809,9290,4071,5287,4597,3086
26810,R26810,1618,9996,6789,5116,7878
26811,R26811,6956,7320,5949,4575,1306
26812,R26812,6108,8993,7537,6386,5119
26813,R26813,8515,757,3655,4002,363
26814,R26814,4688,8804,6613,2412,5363
26815,R26815,1858,9004,3310,5814,3066
26816,R26816,629,5186,1447,4769,9285
26817,R26817,5747,4200,8716,5750,2293
26818,R26818,6555,2824,6131,3177,3628
26819,R26819,8656,5230,7920,8231,4812
26820,R26820,6806,1181,5753,2973,2173
26821,R26821,3413,9441,7309,4518,3699
26822,R26822,1746,3429,7395,9192,9543
26823,R26823,9564,9472,5979,4692,2139
26824,R26824,9376,6968,1070,8363,4984
26825,R26825,4964,9273,8969,2022,4492
26826,R26826,3343,1612,7699,9900,6032
26827,R26827,633,3215,6133,7040,5546
26828,R26828,3395,4514,6999,892,6910
26829,R26829,5171,4386,4389,783,2967
26830,R26830,9217,2866,4859,6566,2661
26831,R26831,8779,2797,9127,3286,1835
26832,R26832,2007,8249,6706,3673,8189
26833,R26833,937,7688,4187,3966,2206
26834,R26834,5896,6266,9359,659,6870
26835,R26835,1291,8112,5063,757,52
26836,R26836,3867,1130,8590,9739,8729
26837,R26837,2199,4644,7080,7061,8087
26838,R26838,9055,4255,9718,8164,8644
26839,R26839,5535,1901,3919,195,5525
26840,R26840,7446,1908,3288,7348,3321
26841,R26841,490,4823,3373,2473,4020
26842,R26842,3956,8340,2289,4196,3765
26843,R26843,3123,4570,1282,9039,6354
26844,R26844,6607,1940,8241,4219,111
26845,R26845,9390,5077,7520,2122,1190
26846,R26846,7466,8501,8405,3746,4308
26847,R26847,6458,2585,3152,9026,1118
26848,R26848,8639,3679,1816,2500,5763
26849,R26849,7451,4461,6891,1839,302
26850,R26850,80,5716,8796,145,6254
26851,R26851,4319,8467,2241,6276,5515
26852,R26852,6222,5387,6062,5524,6778
26853,R26853,1904,2327,5645,4947,7306
26854,R26854,2590,4706,5818,6758,7236
26855,R26855,7780,7473,5378,3141,2982
26856,R26856,684,6853,6212,6611,1459
26857,R26857,2647,1143,8696,991,6695
26858,R26858,7804,8296,7515,236,2959
26859,R26859,8169,987,5293,4129,3638
26860,R26860,7451,1646,4736,4708,7640
26861,R26861,5376,9548,318,1151,7141
26862,R26862,9072,6835,1184,2557,8318
26863,R26863,2397,7931,581,8470,5115
26864,R26864,1297,9538,8407,4889,3017
26865,R26865,9992,5265,1123,2184,5559
26866,R26866,6775,3598,5,6581,8908
26867,R26867,789,1413,7036,2620,3465
26868,R26868,1244,4896,6699,6943,9516
26869,R26869,9103,5388,6658,1308,6964
26870,R26870,6920,4031,1504,2755,4730
26871,R26871,4037,8987,5500,9947,4626
26872,R26872,2929,5526,2782,1211,9779
26873,R26873,2516,3115,1052,1681,6625
26874,R26874,3204,6884,6110,2161,9864
26875,R26875,451,4017,9382,5764,7611
26876,R26876,4007,1215,1814,7612,1139
26877,R26877,5720,8435,420,3966,4093
26878,R26878,4040,4208,5697,5084,287
26879,R26879,2782,2651,492,7692,9131
26880,R26880,5293,7006,7566,2894,5523
26881,R26881,5918,3147,5560,1116,9509
26882,R26882,8334,7204,2706,5027,964
26883,R26883,4054,313,7465,5707,4924
26884,R26884,9017,2085,5511,3119,7053
26885,R26885,2645,9306,7989,8393,3769
26886,R26886,3090,3923,3616,4991,9845
26887,R26887,9727,1615,1508,104,3500
26888,R26888,4572,9777,4944,7795,2237
26889,R26889,230,9876,3138,5635,6849
26890,R26890,1553,4731,2739,2313,3743
26891,R26891,2256,4187,2138,178,7969
26892,R26892,6655,7353,790,9933,1631
26893,R26893,9968,8594,1546,2033,3752
26894,R26894,9246,8928,2027,3352,416
26895,R26895,9005,7697,2481,4957,7429
26896,R26896,8686,4552,1828,6470,5270
26897,R26897,766,7542,2911,2783,1665
26898,R26898,4127,7846,7248,3388,4708
26899,R26899,874,9254,2756,9956,6596
26900,R26900,5851,8294,2097,2423,7703
26901,R26901,4271,8472,6911,8877,2886
26902,R26902,2114,9615,7266,3194,60
26903,R26903,2290,7787,5501,199,4831
26904,R26904,712,2310,7874,8040,5881
26905,R26905,6266,3102,4564,3103,452
26906,R26906,4344,9154,6721,5089,4020
26907,R26907,9614,5604,8929,3087,7201
26908,R26908,747,9858,5980,2406,8511
26909,R26909,734,1743,9146,8428,643
26910,R26910,3412,7566,8551,1073,9875
26911,R26911,7274,8,9494,5771,1310
26912,R26912,3769,572,2574,592,1553
26913,R26913,7621,6582,5875,9010,2632
26914,R26914,6864,1252,2278,4612,7078
26915,R26915,7712,3427,2261,3852,7861
26916,R26916,9185,369,7885,7086,1890
26917,R26917,5063,8450,5921,6088,4761
26918,R26918,5112,185,1060,181,2009
26919,R26919,6419,5076,3870,943,5448
26920,R26920,2537,9566,3130,2791,6535
26921,R26921,9538,418,5629,2093,3010
26922,R26922,5310,3311,3337,9287,2600
26923,R26923,4827,6665,7015,3850,9228
26924,R26924,1303,2940,2410,7796,1995
26925,R26925,5876,9022,357,5982,7085
26926,R26926,5019,717,2072,3423,218
26927,R26927,1978,6424,9578,2555,7366
26928,R26928,9146,8695,632,7969,6923
26929,R26929,2297,7908,9987,2036,3733
26930,R26930,9392,3012,7136,585,9837
26931,R26931,2876,1031,4062,8643,8692
26932,R26932,8732,1277,9263,2884,5286
26933,R26933,9796,7924,6853,9344,4092
26934,R26934,9932,8304,2341,9919,5069
26935,R26935,3976,7363,1532,7874,2938
26936,R26936,9833,2421,8369,810,4513
26937,R26937,4936,8823,9655,5227,5377
26938,R26938,3144,4570,7427,6538,5562
26939,R26939,3069,6480,2328,4221,3313
26940,R26940,4902,805,3126,7033,3587
26941,R26941,7406,4985,7975,6152,6167
26942,R26942,9018,7212,6487,97,3434
26943,R26943,5722,1108,1483,1714,8392
26944,R26944,6784,4486,5793,4035,5497
26945,R26945,6999,2760,9343,158,2970
26946,R26946,6830,4745,2466,5959,1496
26947,R26947,8744,7198,522,8252,5411
26948,R26948,5491,1264,4836,6234,6436
26949,R26949,2819,9318,410,8031,1150
26950,R26950,1392,3946,7257,4846,2810
26951,R26951,2928,6657,9582,3225,7203
26952,R26952,6501,7814,9437,3806,772
26953,R26953,9920,2765,2086,1287,3460
26954,R26954,9713,7122,8471,9085,5902
26955,R26955,2871,6472,7066,1057,2611
26956,R26956,5029,8197,5325,8706,3491
26957,R26957,4692,1945,6726,3982,8557
26958,R26958,5454,4902,8952,3003,4937
26959,R26959,825,2946,8552,4537,5546
26960,R26960,8602,118,7590,5177,522
26961,R26961,2646,5779,4348,3708,8369
26962,R26962,1778,2417,19,665,8272
26963,R26963,5913,3181,3348,8458,8679
26964,R26964,7180,1921,5217,1454,4298
26965,R26965,5643,4805,4107,1245,7338
26966,R26966,6950,4491,5191,5678,8033
26967,R26967,1397,9097,8103,3002,7478
26968,R26968,6193,3513,1742,4880,6311
26969,R26969,394,4574,4342,9517,3314
26970,R26970,5849,4458,4271,3191,4983
26971,R26971,7158,7198,5508,880,3534
26972,R26972,4308,3948,8291,1042,7215
26973,R26973,9491,1433,7932,9812,1852
26974,R26974,6025,3820,8992,7902,5333
26975,R26975,217,6649,2597,2689,5880
26976,R26976,4758,7674,9562,481,1268
26977,R26977,8826,2923,347,8102,5917
26978,R26978,1192,7015,9760,3284,4232
26979,R26979,8170,156,1803,5894,605
26980,R26980,4227,1394,9999,2009,2126
26981,R26981,1556,4576,2956,3491,7893
26982,R26982,3926,3995,7918,9172,5458
26983,R26983,2211,1164,4682,988,9332
26984,R26984,7510,1333,1812,513,959
26985,R26985,1216,4962,65,7833,5122
26986,R26986,8681,3609,8030,7807,9878
26987,R26987,5153,3549,151,292,7043
26988,R26988,4052,6210,6852,9141,9036
26989,R26989,5031,4287,6125,2521,4854
26990,R26990,6262,3345,1147,7386,8513
26991,R26991,9561,787,465,6990,8431
26992,R26992,8279,8115,7886,6304,9319
26993,R26993,4241,88,5771,6427,69
26994,R26994,8159,7039,6521,7507,1557
26995,R26995,9458,4871,9342,7648,2304
26996,R26996,1415,8368,3835,2524,5624
26997,R26997,7466,7437,5268,3989,5879
26998,R26998,1560,4910,939,7106,6247
26999,R26999,1443,5472,3342,3962,1681
27000,R27000,6334,9910,807,5437,4236
27001,R27001,7794,2167,8916,2784,3768
27002,R27002,6211,917,9879,5431,7376
27003,R27003,9257,3473,8351,1290,2785
27004,R27004,5011,5848,1049,4141,1049
27005,R27005,2123,4307,1605,3739,5841
27006,R27006,1053,330,759,9288,7318
27007,R27007,3945,3916,1131,548,994
27008,R27008,7767,9180,8893,9846,7890
27009,R27009,3123,3468,9171,8400,8760
27010,R27010,9143,6381,5672,9294,9689
27011,R27011,4169,2496,6484,2784,1985
27012,R27012,1567,9496,8460,3158,2232
27013,R27013,7504,1448,5020,2917,3794
27014,R27014,8295,1736,7814,1276,6058
27015,R27015,8592,7826,9342,6078,3626
27016,R27016,5691,8973,5878,7058,9551
27017,R27017,5365,8362,1896,7242,6169
27018,R27018,429,6575,7593,8276,2726
27019,R27019,1906,2452,2659,8453,2986
27020,R27020,5946,2003,121,5601,1136
27021,R27021,847,1628,1046,207,9002
27022,R27022,4976,870,29,4923,1310
27023,R27023,4393,6824,7417,5829,4643
27024,R27024,5661,2661,7187,3920,3909
27025,R27025,3721,6663,3703,4103,748
27026,R27026,2482,3769,8926,3534,167
27027,R27027,8197,5713,9536,4319,4661
27028,R27028,7514,9670,2021,3004,3544
27029,R27029,6469,1342,7738,8559,8990
27030,R27030,3285,9993,3533,2485,1149
27031,R27031,6624,3363,523,7496,3655
27032,R27032,2862,9616,6317,1979,3195
27033,R27033,5874,131,5421,6693,9887
27034,R27034,8186,2513,2363,2774,150
27035,R27035,2354,1630,3355,5537,7087
27036,R27036,1951,223,1784,5771,6253
27037,R27037,3918,9652,8726,3210,7996
27038,R27038,2015,7337,5399,3651,9134
27039,R27039,2936,4770,2571,4629,7697
27040,R27040,9864,1482,6784,7804,594
27041,R27041,9849,5997,2398,8867,9010
27042,R27042,6832,6078,4251,5939,6957
27043,R27043,2394,7167,863,3810,416
27044,R27044,6130,5038,443,4971,9812
27045,R27045,9449,2655,3993,1611,2197
27046,R27046,4304,5410,4016,8169,7090
27047,R27047,2753,4203,9258,8612,3317
27048,R27048,7058,3009,1948,6262,882
27049,R27049,7423,7388,4918,9196,8964
27050,R27050,8679,9761,7342,8609,3874
27051,R27051,2272,9474,1306,550,6527
27052,R27052,6506,6635,5265,4498,7115
27053,R27053,6715,3198,4857,5750,5036
27054,R27054,385,2612,1376,9557,4657
27055,R27055,4535,4551,7376,804,2997
27056,R27056,1477,2095,2078,8251,8982
27057,R27057,4180,6447,3224,4754,1078
27058,R27058,9734,9585,7664,4990,1127
27059,R27059,4155,4755,329,4147,4645
27060,R27060,6056,5405,9154,1304,7383
27061,R27061,5783,693,3982,3409,7795
27062,R27062,3260,8911,3278,3936,5683
27063,R27063,9702,5193,1921,2478,8212
27064,R27064,8253,2444,7745,7817,8264
27065,R27065,8649,5856,3672,606,8734
27066,R27066,4110,6694,8292,3467,1016
27067,R27067,2492,9685,5702,5840,7723
27068,R27068,5254,1637,8524,3744,4884
27069,R27069,5402,6466,6668,5966,7777
27070,R27070,2324,8179,5020,9788,3696
27071,R27071,8888,6931,5657,6509,6378
27072,R27072,8933,3447,1558,1031,5995
27073,R27073,2900,6013,3382,9116,1619
27074,R27074,6996,2013,9087,1724,5696
27075,R27075,7007,6190,1061,9792,3403
27076,R27076,6589,5072,596,3190,9851
27077,R27077,1946,6059,6911,717,3575
27078,R27078,30,2050,2505,8795,706
27079,R27079,7919,1436,4331,8441,936
27080,R27080,6968,2955,1654,4740,6092
27081,R27081,662,9207,2943,6306,2367
27082,R27082,9665,1286,3461,6557,3460
27083,R27083,214,840,1516,730,6181
27084,R27084,6684,504,717,3607,7717
27085,R27085,3774,6114,3931,2644,9147
27086,R27086,5496,9372,9736,3811,7845
27087,R27087,9778,2903,2699,8104,1785
27088,R27088,3143,8237,8427,7536,1663
27089,R27089,6473,1029,5555,5770,6258
27090,R27090,2039,6414,5312,6024,9402
27091,R27091,8160,947,3246,8863,9918
27092,R27092,6893,6037,269,5104,1577
27093,R27093,7675,6903,6341,9014,6423
27094,R27094,8455,8822,2085,8593,7388
27095,R27095,3539,5237,1142,7444,8436
27096,R27096,3495,513,353,8727,9190
27097,R27097,9487,5254,1927,5634,9831
27098,R27098,2914,8030,8681,8387,4034
27099,R27099,3441,3076,1752,4579,8462
27100,R27100,7713,629,9728,3705,5946
27101,R27101,5999,3125,7273,9396,9360
27102,R27102,5210,1670,7630,1256,2757
27103,R27103,9575,3795,3679,6294,9190
27104,R27104,3213,3510,3928,3562,2644
27105,R27105,1040,2370,8777,6450,5032
27106,R27106,347,7236,6295,7835,7498
27107,R27107,1680,4724,6532,730,1108
27108,R27108,1651,9714,4003,7549,5953
27109,R27109,5768,6983,5827,7872,1716
27110,R27110,7052,9814,9245,395,1959
27111,R27111,658,3312,4017,5017,1906
27112,R27112,8936,191,2192,5761,5864
27113,R27113,6917,5565,8330,136,3624
27114,R27114,6102,3953,4858,796,4369
27115,R27115,1448,845,7314,792,1206
27116,R27116,5230,9269,1443,7599,7294
27117,R27117,1774,5349,7070,8072,1375
27118,R27118,9449,8722,4219,2679,5873
27119,R27119,3473,2018,3795,9424,8031
27120,R27120,4468,4281,4893,9657,7320
27121,R27121,9726,5239,3945,7179,3884
27122,R27122,5832,3401,9539,7903,248
27123,R27123,7854,1950,330,6655,4954
27124,R27124,6932,7612,3261,4498,4187
27125,R27125,6659,3833,9400,2168,180
27126,R27126,3281,1889,3043,1380,9725
27127,R27127,954,8243,3890,7695,8351
27128,R27128,2109,2853,844,1537,7546
27129,R27129,9873,2190,4445,5265,5203
27130,R27130,5688,6079,3899,6906,1299
27131,R27131,4557,2451,3061,3657,3763
27132,R27132,1383,8683,8532,7140,4692
27133,R27133,476,714,4012,8153,3663
27134,R27134,6710,1906,8994,5106,6613
27135,R27135,455,5124,2935,1811,6412
27136,R27136,5771,8126,195,7056,2290
27137,R27137,6237,3793,2760,6217,5577
27138,R27138,3709,8228,2019,2462,608
27139,R27139,8747,7937,9303,4782,9266
27140,R27140,4988,3017,9154,597,4353
27141,R27141,8291,6378,3717,6597,8517
27142,R27142,8485,7906,1336,2927,13
27143,R27143,6848,1268,5581,2124,4584
27144,R27144,8533,8494,2765,2391,5606
27145,R27145,145,4475,3662,1193,8284
27146,R27146,9311,6576,6828,3702,1813
27147,R27147,1001,3499,7973,515,995
27148,R27148,4763,3300,3597,689,4019
27149,R27149,2455,4934,3055,5813,548
27150,R27150,3262,8985,1515,6771,4393
27151,R27151,9591,9123,3203,7180,4538
27152,R27152,780,8942,5378,456,4199
27153,R27153,6761,739,7211,4606,3361
27154,R27154,6897,5247,3528,745,4456
27155,R27155,7267,5684,2532,1884,1661
27156,R27156,1783,5451,1794,4956,4493
27157,R27157,5120,140,6432,6935,6123
27158,R27158,2350,74,3547,7652,4787
27159,R27159,3908,4225,290,4312,8803
27160,R27160,3532,4054,117,9584,6626
27161,R27161,9633,5100,6131,8470,8418
27162,R27162,7033,8902,5373,8680,5714
27163,R27163,9943,6546,7869,9245,7820
27164,R27164,5190,5410,564,7204,9522
27165,R27165,2231,1738,6416,6613,5241
27166,R27166,2211,7751,8895,8917,5687
27167,R27167,3284,7058,3284,6356,2298
27168,R27168,7844,3681,5775,232,9710
27169,R27169,3263,2451,3083,8317,3116
27170,R27170,3572,1413,1524,9368,2522
27171,R27171,580,2730,2057,8439,3170
27172,R27172,6170,1541,9022,7528,8015
27173,R27173,1436,8289,3717,438,8697
27174,R27174,856,8309,6129,277,3309
27175,R27175,5318,5198,2585,4797,5947
